ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1971,1971-09-19,1,25.172,BUF,,DAL,L 37-49,,,,,,,,
2,1971,1971-09-26,2,25.179,BUF,,MIA,L 14-29,,,,,,,,
3,1971,1971-10-03,3,25.186,BUF,@,MIN,L 0-19,,,,,,,,
4,1971,1971-10-10,4,25.193,BUF,,BAL,L 0-43,,,,,,,,
5,1971,1971-10-17,5,25.200,BUF,@,NYJ,L 17-28,,,,,,,,
6,1971,1971-10-23,6,25.206,BUF,@,SDG,L 3-20,,,,,,,,
7,1971,1971-10-31,7,25.214,BUF,,STL,L 23-28,3,3,100.0,,,,0,3
8,1971,1971-11-07,8,25.221,BUF,@,MIA,L 0-34,,,,,1,0.0,0,0
9,1971,1971-11-14,9,25.228,BUF,@,NWE,L 33-38,3,3,100.0,4,4,100.0,0,15
10,1971,1971-11-21,10,25.235,BUF,,NYJ,L 7-20,1,1,100.0,,2,0.0,0,1
11,1971,1971-11-28,11,25.242,BUF,,NWE,W 27-20,3,3,100.0,2,3,66.7,0,9
12,1971,1971-12-05,12,25.249,BUF,@,BAL,L 0-24,,,,,2,0.0,0,0
13,1971,1971-12-12,13,25.256,BUF,,HOU,L 14-20,2,2,100.0,,,,0,2
14,1971,1971-12-19,14,25.263,BUF,@,KAN,L 9-22,,,,3,3,100.0,0,9
15,1972,1972-09-17,1,26.170,BUF,,NYJ,L 24-41,3,3,100.0,1,1,100.0,0,6
16,1972,1972-09-24,2,26.177,BUF,,SFO,W 27-20,3,3,100.0,2,3,66.7,0,9
17,1972,1972-10-01,3,26.184,BUF,,BAL,L 0-17,,,,,1,0.0,0,0
18,1972,1972-10-08,4,26.191,BUF,,NWE,W 38-14,5,5,100.0,1,1,100.0,0,8
19,1972,1972-10-15,5,26.198,BUF,@,OAK,L 16-28,1,1,100.0,3,4,75.0,0,10
20,1972,1972-10-22,6,26.205,BUF,@,MIA,L 23-24,2,2,100.0,3,3,100.0,0,11
21,1972,1972-10-29,7,26.212,BUF,,PIT,L 21-38,3,3,100.0,,1,0.0,0,3
22,1972,1972-11-05,8,26.219,BUF,,MIA,L 16-30,1,2,50.0,1,2,50.0,0,4
23,1972,1972-11-12,9,26.226,BUF,@,NYJ,L 3-41,,,,1,1,100.0,0,3
24,1972,1972-11-19,10,26.233,BUF,@,NWE,W 27-24,3,3,100.0,2,2,100.0,0,9
25,1972,1972-11-26,11,26.240,BUF,@,CLE,L 10-27,1,1,100.0,1,1,100.0,0,4
26,1972,1972-12-03,12,26.247,BUF,@,BAL,L 7-35,1,1,100.0,,1,0.0,0,1
27,1972,1972-12-10,13,26.254,BUF,,DET,T 21-21,3,3,100.0,,2,0.0,0,3
28,1972,1972-12-17,14,26.261,BUF,@,WAS,W 24-17,3,3,100.0,1,1,100.0,0,6
