ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2004,2004-09-12,1,25.272,DEN,,KAN,W 34-24,,,,,,,0.0%,,,,,,,,,,,
2,2004,2004-09-19,2,25.279,DEN,@,JAX,L 6-7,,,,,,,0.0%,,,,,,,,,,,
3,2004,2004-09-26,3,25.286,DEN,,SDG,W 23-13,,,,,,,0.0%,,,,,,,,,,,
4,2004,2004-10-03,4,25.293,DEN,@,TAM,W 16-13,,0,,,,,0.0%,,,,,,,,,,,
5,2004,2004-10-10,5,25.300,DEN,,CAR,W 20-17,,2,1,31,31.00,0,50.0%,15.50,0,0,,0,0,0,,0,0,0
6,2004,2004-10-17,6,25.307,DEN,@,OAK,W 31-3,,0,,,,,0.0%,,,,,,,,,,,
7,2004,2004-10-25,7,25.315,DEN,@,CIN,L 10-23,*,0,,,,,0.0%,,,,,,,,,,,
8,2004,2004-10-31,8,25.321,DEN,,ATL,L 28-41,,0,,,,,0.0%,,,,,,,,,,,
9,2004,2004-11-07,9,25.328,DEN,,HOU,W 31-13,,4,3,46,15.33,1,75.0%,11.50,0,0,,0,0,0,,0,1,6
10,2004,2004-11-21,10,25.342,DEN,@,NOR,W 34-13,*,1,1,19,19.00,1,100.0%,19.00,0,0,,0,0,0,,0,1,6
11,2004,2004-11-28,11,25.349,DEN,,OAK,L 24-25,,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
12,2004,2004-12-05,12,25.356,DEN,@,SDG,L 17-20,*,2,,,,,0.0%,,,,,,,,,,,
13,2004,2004-12-12,13,25.363,DEN,,MIA,W 20-17,,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
14,2004,2004-12-19,14,26.004,DEN,@,KAN,L 17-45,,,,,,,0.0%,,,,,,,,,,,
15,2005,2005-09-11,1,26.270,DEN,@,MIA,L 10-34,*,3,2,21,10.50,1,66.7%,7.00,0,0,,0,0,0,,0,1,6
16,2005,2005-09-18,2,26.277,DEN,,SDG,W 20-17,*,0,0,0,,0,0.0%,,1,3,3.00,1,0,0,,0,1,6
17,2005,2005-09-26,3,26.285,DEN,,KAN,W 30-10,*,0,0,0,,0,0.0%,,2,5,2.50,0,0,0,,0,0,0
18,2005,2005-10-02,4,26.291,DEN,@,JAX,W 20-7,*,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,0,0,0
19,2005,2005-10-09,5,26.298,DEN,,WAS,W 21-19,*,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0,,0,0,0
20,2005,2005-10-16,6,26.305,DEN,,NWE,W 28-20,,2,1,1,1.00,1,50.0%,0.50,1,1,1.00,0,0,0,,0,1,6
21,2005,2005-10-23,7,26.312,DEN,@,NYG,L 23-24,*,2,2,37,18.50,1,100.0%,18.50,0,0,,0,1,8,8.00,0,1,6
22,2005,2005-10-30,8,26.319,DEN,,PHI,W 49-21,*,5,1,6,6.00,1,20.0%,1.20,0,0,,0,0,0,,0,1,6
23,2005,2005-11-13,9,26.333,DEN,@,OAK,W 31-17,*,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0
24,2005,2005-11-20,10,26.340,DEN,,NYJ,W 27-0,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
25,2005,2005-11-24,11,26.344,DEN,@,DAL,W 24-21,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0
26,2005,2005-12-04,12,26.354,DEN,@,KAN,L 27-31,*,3,2,-1,-0.50,0,66.7%,-0.33,0,0,,0,0,0,,0,0,0
27,2005,2005-12-11,13,26.361,DEN,,BAL,W 12-10,*,4,3,40,13.33,1,75.0%,10.00,0,0,,0,0,0,,0,1,6
28,2005,2005-12-17,14,27.002,DEN,@,BUF,W 28-17,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
29,2005,2005-12-24,15,27.009,DEN,,OAK,W 22-3,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
30,2005,2005-12-31,16,27.016,DEN,@,SDG,W 23-7,*,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,0
31,2006,2006-09-10,1,27.269,DEN,@,STL,L 10-18,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
32,2006,2006-09-17,2,27.276,DEN,,KAN,W 9-6,*,2,2,25,12.50,0,100.0%,12.50,2,18,9.00,0,0,0,,0,0,0
33,2006,2006-09-24,3,27.283,DEN,@,NWE,W 17-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
34,2006,2006-10-09,4,27.298,DEN,,BAL,W 13-3,*,2,1,-1,-1.00,0,50.0%,-0.50,2,5,2.50,0,0,0,,0,0,0
35,2006,2006-10-15,5,27.304,DEN,,OAK,W 13-3,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
36,2006,2006-10-29,7,27.318,DEN,,IND,L 31-34,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
37,2006,2006-11-12,9,27.332,DEN,@,OAK,W 17-13,,2,2,5,2.50,1,100.0%,2.50,0,0,,0,0,0,,0,1,6
38,2006,2006-11-19,10,27.339,DEN,,SDG,L 27-35,,0,0,0,,0,0.0%,,1,7,7.00,0,0,0,,0,0,0
39,2006,2006-11-23,11,27.343,DEN,@,KAN,L 10-19,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
40,2006,2006-12-03,12,27.353,DEN,,SEA,L 20-23,*,1,0,0,,0,0.0%,0.00,0,0,,0,1,14,14.00,0,0,0
41,2006,2006-12-10,13,27.360,DEN,@,SDG,L 20-48,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
42,2006,2006-12-17,14,28.002,DEN,@,ARI,W 37-20,*,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,0,0
43,2006,2006-12-24,15,28.009,DEN,,CIN,W 24-23,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
44,2006,2006-12-31,16,28.016,DEN,,SFO,L 23-26,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
45,2007,2007-11-25,11,28.345,DEN,@,CHI,L 34-37,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
