ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2008,2008-12-28,16,23.145,NOR,,CAR,L 31-33,,,,,,,,,,,0.0%,,,,,,,
2,2009,2009-09-27,3,24.053,NOR,@,BUF,W 27-7,*,5,24,4.80,1,0,0,0,,0,0.0%,,0,0,,0,1,6
3,2009,2009-10-04,4,24.060,NOR,,NYJ,W 24-10,,,,,,,,,,,0.0%,,,,,,,
4,2009,2009-11-22,10,24.109,NOR,@,TAM,W 38-7,,9,19,2.11,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2009,2009-11-30,11,24.117,NOR,,NWE,W 38-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2009,2009-12-06,12,24.123,NOR,@,WAS,W 33-30,,0,0,,0,,0,0,,0,0.0%,,1,0,0.00,0,0,0
7,2009,2009-12-13,13,24.130,NOR,@,ATL,W 26-23,,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2009,2009-12-19,14,24.136,NOR,,DAL,L 17-24,,0,0,,0,0,0,0,,0,0.0%,,2,15,7.50,0,0,0
9,2009,2009-12-27,15,24.144,NOR,,TAM,L 17-20,,7,21,3.00,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0
10,2009,2010-01-03,16,24.151,NOR,@,CAR,L 10-23,,10,48,4.80,1,5,3,38,12.67,0,60.0%,7.60,0,0,,0,1,6
