ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2002,2002-09-08,1,22.053,STL,@,DEN,L 16-23,,,,,,,
2,2002,2002-09-15,2,22.060,STL,,NYG,L 21-26,*,,,,,,
3,2002,2002-09-23,3,22.068,STL,@,TAM,L 14-26,*,,,,,,
4,2002,2002-09-29,4,22.074,STL,,DAL,L 10-13,*,,,,,,
5,2002,2002-10-06,5,22.081,STL,@,SFO,L 13-37,*,,,,,,
6,2002,2002-10-13,6,22.088,STL,,OAK,W 28-13,,,,,,,
7,2002,2002-10-20,7,22.095,STL,,SEA,W 37-20,,,,,,,
8,2002,2002-11-03,8,22.109,STL,@,ARI,W 27-14,,,,,,,
9,2002,2002-11-10,9,22.116,STL,,SDG,W 28-24,,,,,,,
10,2002,2002-11-18,10,22.124,STL,,CHI,W 21-16,*,,,,,,
11,2002,2002-11-24,11,22.130,STL,@,WAS,L 17-20,,,,,,,
12,2002,2002-12-01,12,22.137,STL,@,PHI,L 3-10,*,,,,,,
13,2002,2002-12-08,13,22.144,STL,@,KAN,L 10-49,*,,,,,,
14,2002,2002-12-15,14,22.151,STL,,ARI,W 30-28,*,,,,,,
15,2002,2002-12-22,15,22.158,STL,@,SEA,L 10-30,*,,,,,,
16,2002,2002-12-30,16,22.166,STL,,SFO,W 31-20,*,,,,,,
17,2003,2003-09-07,1,23.052,STL,@,NYG,L 13-23,*,,,,,,
18,2003,2003-09-14,2,23.059,STL,,SFO,W 27-24,*,,,,,,
19,2003,2003-09-21,3,23.066,STL,@,SEA,L 23-24,*,1.0,,,0,0,0
20,2003,2003-09-28,4,23.073,STL,,ARI,W 37-13,*,,,,,,
21,2003,2003-10-19,6,23.094,STL,,GNB,W 34-24,*,,,,,,
22,2003,2003-10-26,7,23.101,STL,@,PIT,W 33-21,*,,,,,,
23,2003,2003-11-02,8,23.108,STL,@,SFO,L 10-30,*,,,,,,
24,2003,2003-11-09,9,23.115,STL,,BAL,W 33-22,*,1.0,,,0,0,0
25,2003,2003-11-16,10,23.122,STL,@,CHI,W 23-21,*,,,,,,
26,2003,2003-11-23,11,23.129,STL,@,ARI,W 30-27,,,,,,,
27,2003,2003-11-30,12,23.136,STL,,MIN,W 48-17,,,,,,,
28,2003,2003-12-08,13,23.144,STL,@,CLE,W 26-20,,,,,,,
29,2004,2004-09-12,1,24.057,STL,,ARI,W 17-10,*,,,,,,
