ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1995,1995-09-03,1,23.109,ATL,,CAR,W 23-20,,,,,,
2,1995,1995-09-10,2,23.116,ATL,@,SFO,L 10-41,,,,,,
3,1995,1995-09-17,3,23.123,ATL,@,NOR,W 27-24,,,,,,
4,1995,1995-09-24,4,23.130,ATL,,NYJ,W 13-3,,,,,,
5,1995,1995-10-01,5,23.137,ATL,,NWE,W 30-17,,,,,,
6,1995,1995-10-12,6,23.148,ATL,@,STL,L 19-21,,,,,,
7,1995,1995-10-22,7,23.158,ATL,@,TAM,W 24-21,,,,,,
8,1995,1995-10-29,8,23.165,ATL,,DAL,L 13-28,,,,,,
9,1995,1995-11-05,9,23.172,ATL,,DET,W 34-22,,,,,,
10,1995,1995-11-12,10,23.179,ATL,@,BUF,L 17-23,,,,,,
11,1995,1995-11-19,11,23.186,ATL,,STL,W 31-6,,,,,,
12,1995,1995-11-26,12,23.193,ATL,@,ARI,L 37-40,,,,,,
13,1995,1995-12-03,13,23.200,ATL,@,MIA,L 20-21,,,,,,
14,1995,1995-12-10,14,23.207,ATL,,NOR,W 19-14,,,,,,
15,1995,1995-12-17,15,23.214,ATL,@,CAR,L 17-21,,,,,,
16,1995,1995-12-24,16,23.221,ATL,,SFO,W 28-27,,,,,,
17,1996,1996-09-01,1,24.107,ATL,@,CAR,L 6-29,,,,,,
18,1996,1996-09-08,2,24.114,ATL,,MIN,L 17-23,,,,,,
19,1996,1996-09-22,3,24.128,ATL,,PHI,L 18-33,,,,,,
20,1996,1996-09-29,4,24.135,ATL,@,SFO,L 17-39,,,,,,
21,1996,1996-10-06,5,24.142,ATL,@,DET,L 24-28,,,,,,
22,1996,1996-10-13,6,24.149,ATL,,HOU,L 13-23,,,,,,
23,1996,1996-10-20,7,24.156,ATL,@,DAL,L 28-32,,,,,,
24,1996,1996-10-27,8,24.163,ATL,,PIT,L 17-20,,,,,,
25,1996,1996-11-03,9,24.170,ATL,,CAR,W 20-17,,,,,,
26,1996,1996-11-10,10,24.177,ATL,@,STL,L 16-59,,,,,,
27,1996,1996-11-17,11,24.184,ATL,,NOR,W 17-15,,,,,,
28,1996,1996-11-24,12,24.191,ATL,@,CIN,L 31-41,,,,,,
29,1996,1996-12-02,13,24.199,ATL,,SFO,L 10-34,,,,,,
30,1996,1996-12-08,14,24.205,ATL,@,NOR,W 31-15,,,,,,
31,1996,1996-12-15,15,24.212,ATL,,STL,L 27-34,,,,,,
32,1996,1996-12-22,16,24.219,ATL,@,JAX,L 17-19,,,,,,
33,1997,1997-08-31,1,25.106,ATL,@,DET,L 17-28,,0,0,,0,1.0
34,1997,1997-09-07,2,25.113,ATL,,CAR,L 6-9,,0,0,,0,
35,1997,1997-09-14,3,25.120,ATL,,OAK,L 31-36,,0,0,,0,
36,1997,1997-09-21,4,25.127,ATL,@,SFO,L 7-34,,0,0,,0,
37,1997,1997-09-28,5,25.134,ATL,,DEN,L 21-29,,0,0,,0,
38,1997,1997-10-12,6,25.148,ATL,@,NOR,W 23-17,,0,0,,0,
39,1997,1997-10-19,7,25.155,ATL,,SFO,L 28-35,,0,0,,0,
40,1997,1997-10-26,8,25.162,ATL,@,CAR,L 12-21,,0,0,,0,
41,1997,1997-11-02,9,25.169,ATL,,STL,W 34-31,,0,0,,0,
42,1997,1997-11-09,10,25.176,ATL,,TAM,L 10-31,,0,0,,0,
43,1997,1997-11-16,11,25.183,ATL,@,STL,W 27-21,,0,0,,0,
44,1997,1997-11-23,12,25.190,ATL,,NOR,W 20-3,,1,6,6.00,0,0.0
45,1997,1997-11-30,13,25.197,ATL,@,SEA,W 24-17,,0,0,,0,
46,1997,1997-12-07,14,25.204,ATL,@,SDG,W 14-3,,0,0,,0,
47,1997,1997-12-14,15,25.211,ATL,,PHI,W 20-17,,0,0,,0,
48,1997,1997-12-21,16,25.218,ATL,@,ARI,L 26-29,,0,0,,0,
49,1998,1998-09-06,1,26.112,ATL,@,CAR,W 19-14,,,,,,
50,1998,1998-09-13,2,26.119,ATL,,PHI,W 17-12,,0,0,,0,0.5
51,1998,1998-09-27,3,26.133,ATL,@,SFO,L 20-31,,,,,,
52,1998,1998-10-04,4,26.140,ATL,,CAR,W 51-23,,,,,,
53,1998,1998-10-11,5,26.147,ATL,@,NYG,W 34-20,,,,,,
54,1998,1998-10-18,6,26.154,ATL,,NOR,W 31-23,,,,,,
55,1998,1998-10-25,7,26.161,ATL,@,NYJ,L 3-28,,,,,,
56,1998,1998-11-01,8,26.168,ATL,,STL,W 37-15,,,,,,
57,1998,1998-11-08,9,26.175,ATL,@,NWE,W 41-10,,,,,,
58,1998,1998-11-15,10,26.182,ATL,,SFO,W 31-19,,,,,,
59,1998,1998-11-22,11,26.189,ATL,,CHI,W 20-13,,,,,,
60,1998,1998-11-29,12,26.196,ATL,@,STL,W 21-10,,,,,,
61,1998,1998-12-06,13,26.203,ATL,,IND,W 28-21,,,,,,
62,1998,1998-12-13,14,26.210,ATL,@,NOR,W 27-17,,,,,,
63,1998,1998-12-20,15,26.217,ATL,@,DET,W 24-17,,,,,,
64,1998,1998-12-27,16,26.224,ATL,,MIA,W 38-16,,,,,,
65,1999,1999-09-12,1,27.118,MIN,@,ATL,W 17-14,*,,,,,
66,1999,1999-09-19,2,27.125,MIN,,OAK,L 17-22,*,,,,,
67,1999,1999-09-26,3,27.132,MIN,@,GNB,L 20-23,,,,,,
68,1999,1999-10-03,4,27.139,MIN,,TAM,W 21-14,,,,,,
69,1999,1999-10-10,5,27.146,MIN,,CHI,L 22-24,,,,,,
70,1999,1999-12-06,12,27.203,MIN,@,TAM,L 17-24,,,,,,
71,1999,1999-12-12,13,27.209,MIN,@,KAN,L 28-31,,,,,,
72,1999,1999-12-20,14,27.217,MIN,,GNB,W 24-20,,,,,,
73,1999,1999-12-26,15,27.223,MIN,@,NYG,W 34-17,,1,9,9.00,0,1.0
74,1999,2000-01-02,16,27.230,MIN,,DET,W 24-17,,,,,,
75,2000,2000-09-03,1,28.109,MIN,,CHI,W 30-27,,0,0,,0,1.0
76,2000,2000-09-10,2,28.116,MIN,,MIA,W 13-7,,,,,,
77,2000,2000-09-17,3,28.123,MIN,@,NWE,W 21-13,*,,,,,
78,2000,2000-10-01,4,28.137,MIN,@,DET,W 31-24,*,,,,,
79,2000,2000-10-09,5,28.145,MIN,,TAM,W 30-23,,,,,,
80,2000,2000-10-15,6,28.151,MIN,@,CHI,W 28-16,,0,0,,0,1.0
81,2000,2000-10-22,7,28.158,MIN,,BUF,W 31-27,,,,,,
82,2000,2000-11-12,10,28.179,MIN,,ARI,W 31-14,,,,,,
83,2000,2000-11-19,11,28.186,MIN,,CAR,W 31-17,,,,,,
84,2000,2000-11-23,12,28.190,MIN,@,DAL,W 27-15,,,,,,
85,2000,2000-11-30,13,28.197,MIN,,DET,W 24-17,,,,,,
86,2000,2000-12-10,14,28.207,MIN,@,STL,L 29-40,,,,,,
87,2000,2000-12-17,15,28.214,MIN,,GNB,L 28-33,*,,,,,
88,2000,2000-12-24,16,28.221,MIN,@,IND,L 10-31,*,,,,,
89,2002,2002-09-08,1,30.114,STL,@,DEN,L 16-23,,,,,,
