ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1974,1974-09-15,1,22.242,CIN,,CLE,W 33-7,6,23,3.83,0,0,0,,0,0,0,,0,0,0
2,1974,1974-09-22,2,22.249,CIN,,SDG,L 17-20,4,44,11.00,0,3,16,5.33,0,1,27,27.00,0,0,0
3,1974,1974-09-29,3,22.256,CIN,@,SFO,W 21-3,5,20,4.00,0,1,5,5.00,0,1,1,1.00,0,0,0
4,1974,1974-10-06,4,22.263,CIN,,WAS,W 28-17,0,0,,0,0,0,,0,3,60,20.00,0,0,0
5,1974,1974-10-13,5,22.270,CIN,@,CLE,W 34-24,7,28,4.00,0,1,8,8.00,0,2,48,24.00,0,0,0
6,1974,1974-10-20,6,22.277,CIN,@,OAK,L 27-30,0,0,,0,0,0,,0,3,58,19.33,0,0,0
7,1974,1974-10-27,7,22.284,CIN,,HOU,L 21-34,,,,,,,,,,,,,,
8,1974,1974-11-03,8,22.291,CIN,@,BAL,W 24-14,6,32,5.33,0,1,7,7.00,0,2,49,24.50,0,0,0
9,1974,1974-11-10,9,22.298,CIN,,PIT,W 17-10,13,63,4.85,0,4,45,11.25,0,0,0,,0,0,0
10,1974,1974-11-17,10,22.305,CIN,@,HOU,L 3-20,8,54,6.75,0,6,60,10.00,0,0,0,,0,0,0
11,1974,1974-11-24,11,22.312,CIN,,KAN,W 33-6,2,7,3.50,0,1,18,18.00,0,0,0,,0,0,0
12,1974,1974-12-02,12,22.320,CIN,@,MIA,L 3-24,2,18,9.00,0,0,0,,0,0,0,,0,0,0
13,1974,1974-12-08,13,22.326,CIN,,DET,L 19-23,6,13,2.17,0,2,12,6.00,0,0,0,,0,0,0
14,1974,1974-12-14,14,22.332,CIN,@,PIT,L 3-27,13,73,5.62,0,0,0,,0,0,0,,0,0,0
15,1976,1976-09-12,1,24.240,TAM,@,HOU,L 0-20,3,14,4.67,0,0,0,,0,0,0,,0,0,0
16,1976,1976-09-19,2,24.247,TAM,,SDG,L 0-23,7,0,0.00,0,0,0,,0,2,45,22.50,0,0,0
17,1976,1976-09-26,3,24.254,TAM,,BUF,L 9-14,10,31,3.10,0,3,32,10.67,0,1,11,11.00,0,0,0
18,1976,1976-10-03,4,24.261,TAM,@,BAL,L 17-42,4,9,2.25,1,0,0,,0,1,17,17.00,0,1,6
19,1976,1976-10-10,5,24.268,TAM,@,CIN,L 0-21,16,40,2.50,0,0,0,,0,0,0,,0,0,0
20,1976,1976-10-17,6,24.275,TAM,,SEA,L 10-13,1,13,13.00,0,0,0,,0,0,0,,0,0,0
