ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-09-13,1,27.298,SEA,@,DEN,L 17-40,0,0,,0
2,1987,1987-09-20,2,27.305,SEA,,KAN,W 43-14,0,0,,0
3,1987,1987-10-25,6,27.340,SEA,@,RAI,W 35-13,0,0,,0
4,1987,1987-11-01,7,27.347,SEA,,MIN,W 28-17,1,9,9.00,0
5,1987,1987-11-09,8,27.355,SEA,@,NYJ,L 14-30,1,14,14.00,0
6,1987,1987-11-15,9,27.361,SEA,,GNB,W 24-13,0,0,,0
7,1987,1987-11-22,10,28.003,SEA,,SDG,W 34-3,0,0,,0
8,1987,1987-11-30,11,28.011,SEA,,RAI,L 14-37,0,0,,0
9,1987,1987-12-06,12,28.017,SEA,@,PIT,L 9-13,0,0,,0
10,1987,1987-12-13,13,28.024,SEA,,DEN,W 28-21,0,0,,0
11,1987,1987-12-20,14,28.031,SEA,@,CHI,W 34-21,0,0,,0
12,1987,1987-12-27,15,28.038,SEA,@,KAN,L 20-41,1,0,0.00,0
13,1988,1988-09-04,1,28.290,SEA,@,DEN,W 21-14,,,,
14,1988,1988-09-11,2,28.297,SEA,,KAN,W 31-10,,,,
15,1988,1988-09-18,3,28.304,SEA,@,SDG,L 6-17,,,,
16,1988,1988-09-25,4,28.311,SEA,,SFO,L 7-38,,,,
17,1988,1988-10-02,5,28.318,SEA,@,ATL,W 31-20,,,,
18,1988,1988-10-09,6,28.325,SEA,@,CLE,W 16-10,,,,
19,1989,1989-09-10,1,29.295,MIA,,BUF,L 24-27,,,,
20,1989,1989-09-17,2,29.302,MIA,@,NWE,W 24-10,,,,
