ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1987,1987-11-01,7,22.041,RAM,,SFO,L 0-31,0,0,,0,,,,
2,1987,1987-11-08,8,22.048,RAM,,NOR,L 0-31,0,0,,0,,,,
3,1987,1987-11-23,10,22.063,RAM,@,WAS,L 0-26,0,0,,0,,,,
4,1987,1987-11-29,11,22.069,RAM,,TAM,L 0-3,0,0,,0,,,,
5,1987,1987-12-06,12,22.076,RAM,@,DET,L 0-16,0,0,,0,,,,
6,1987,1987-12-13,13,22.083,RAM,,ATL,T 0-0,0,0,,0,,,,
7,1987,1987-12-21,14,22.091,RAM,,DAL,L 0-29,1,15,15.00,0,0.0,0,0,0
8,1987,1987-12-27,15,22.097,RAM,@,SFO,L 0-48,0,0,,0,,,,
9,1989,1989-09-10,1,23.354,RAM,@,ATL,L 0-21,3,81,27.00,0,,,,
10,1989,1989-09-17,2,23.361,RAM,,IND,L 0-17,4,59,14.75,0,,,,
11,1989,1989-09-24,3,24.003,RAM,,GNB,L 0-38,5,119,23.80,0,,,,
12,1989,1989-10-01,4,24.010,RAM,@,SFO,L 0-12,4,87,21.75,0,,,,
13,1989,1989-10-08,5,24.017,RAM,,ATL,L 0-14,2,96,48.00,0,,,,
14,1989,1989-10-16,6,24.025,RAM,@,BUF,L 0-23,5,56,11.20,0,,,,
15,1989,1989-10-22,7,24.031,RAM,,NOR,L 0-40,5,76,15.20,0,,,,
16,1989,1989-10-29,8,24.038,RAM,@,CHI,L 0-20,4,84,21.00,0,,,,
17,1989,1989-11-05,9,24.045,RAM,@,MIN,L 0-23,3,85,28.33,0,,,,
18,1989,1989-11-12,10,24.052,RAM,,NYG,L 0-10,0,0,,0,,,,
19,1989,1989-11-19,11,24.059,RAM,,PHO,L 0-14,1,16,16.00,0,,,,
20,1989,1989-11-26,12,24.066,RAM,@,NOR,L 0-17,1,19,19.00,0,,,,
