ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2006,2006-11-12,9,27.230,STL,@,SEA,L 22-24,,0,0,,0,0,0,0,,0,0.0%,,1,18,18.00,0
2,2006,2006-11-19,10,27.237,STL,@,CAR,L 0-15,,0,0,,0,,0,0,,0,0.0%,,0,0,,0
3,2006,2006-11-26,11,27.244,STL,,SFO,W 20-17,,0,0,,0,0,0,0,,0,0.0%,,3,58,19.33,0
4,2006,2006-12-11,13,27.259,STL,,CHI,L 27-42,,0,0,,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0
5,2006,2006-12-17,14,27.265,STL,@,OAK,W 20-0,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0
6,2006,2006-12-24,15,27.272,STL,,WAS,W 37-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0
7,2006,2006-12-31,16,27.279,STL,@,MIN,W 41-21,,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,,0
