ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,1997,1997-10-05,5,24.201,BUF,,DET,W 22-13,,0,0,,0,0.0%,
2,1997,1997-10-12,6,24.208,BUF,@,NWE,L 6-33,3,0,0,,0,0.0%,0.00
3,1997,1997-10-26,8,24.222,BUF,,DEN,L 20-23,,0,0,,0,0.0%,
4,1997,1997-11-02,9,24.229,BUF,,MIA,W 9-6,,0,0,,0,0.0%,
5,1997,1997-12-20,16,24.277,BUF,@,GNB,L 21-31,6,1,13,13.00,0,16.7%,2.17
