ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,26.049,NOR,,ATL,L 3-14
2,1970,1970-09-27,2,26.056,NOR,@,MIN,L 0-26
3,1970,1970-10-04,3,26.063,NOR,,NYG,W 14-10
4,1970,1970-10-11,4,26.070,NOR,@,STL,L 17-24
5,1970,1970-10-18,5,26.077,NOR,@,SFO,T 20-20
6,1970,1970-10-25,6,26.084,NOR,@,ATL,L 14-32
7,1970,1970-11-01,7,26.091,NOR,,RAM,L 17-30
8,1970,1970-11-08,8,26.098,NOR,,DET,W 19-17
9,1970,1970-11-15,9,26.105,NOR,@,MIA,L 10-21
10,1970,1970-11-22,10,26.112,NOR,,DEN,L 6-31
11,1970,1970-11-29,11,26.119,NOR,@,CIN,L 6-26
12,1970,1970-12-06,12,26.126,NOR,@,RAM,L 16-34
13,1970,1970-12-13,13,26.133,NOR,,SFO,L 27-38
14,1970,1970-12-20,14,26.140,NOR,,CHI,L 3-24
15,1972,1972-09-17,1,28.046,PHI,@,DAL,L 6-28
16,1972,1972-09-24,2,28.053,PHI,,CLE,L 17-27
17,1972,1972-10-02,3,28.061,PHI,,NYG,L 12-27
18,1972,1972-10-08,4,28.067,PHI,@,WAS,L 0-14
19,1972,1972-10-15,5,28.074,PHI,,RAM,L 3-34
20,1972,1972-10-22,6,28.081,PHI,@,KAN,W 21-20
21,1972,1972-10-29,7,28.088,PHI,@,NOR,L 3-21
22,1972,1972-11-05,8,28.095,PHI,,STL,T 6-6
23,1972,1972-11-12,9,28.102,PHI,@,HOU,W 18-17
24,1972,1972-11-19,10,28.109,PHI,,DAL,L 7-28
25,1972,1972-11-26,11,28.116,PHI,@,NYG,L 10-62
