ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2002,2002-09-08,1,22.361,STL,@,DEN,L 16-23,,,,,,,,,
2,2002,2002-09-29,4,23.017,STL,,DAL,L 10-13,,,,,,,,,
3,2002,2002-10-06,5,23.024,STL,@,SFO,L 13-37,*,,,,,,,,
4,2002,2002-10-13,6,23.031,STL,,OAK,W 28-13,*,0,0,0.0,,,1,0,0
5,2002,2002-10-20,7,23.038,STL,,SEA,W 37-20,*,,,,,,,,
6,2002,2002-11-03,8,23.052,STL,@,ARI,W 27-14,*,,,,,,,,
7,2002,2002-11-10,9,23.059,STL,,SDG,W 28-24,*,,,,,,,,
8,2002,2002-11-18,10,23.067,STL,,CHI,W 21-16,*,,,,,,,,
9,2002,2002-11-24,11,23.073,STL,@,WAS,L 17-20,*,,,,,,,,
10,2002,2002-12-01,12,23.080,STL,@,PHI,L 3-10,*,,,,,,,,
11,2002,2002-12-08,13,23.087,STL,@,KAN,L 10-49,,,,,,,,,
12,2002,2002-12-15,14,23.094,STL,,ARI,W 30-28,*,0,0,0.0,,,1,0,0
13,2002,2002-12-22,15,23.101,STL,@,SEA,L 10-30,*,,,,,,,,
14,2002,2002-12-30,16,23.109,STL,,SFO,W 31-20,*,,,,,,,,
15,2003,2003-09-07,1,23.360,STL,@,NYG,L 13-23,*,,,,,,,,
16,2003,2003-09-14,2,24.002,STL,,SFO,W 27-24,*,0,0,0.0,,,1,65,0
17,2003,2003-09-21,3,24.009,STL,@,SEA,L 23-24,*,,,,,,,,
18,2003,2003-09-28,4,24.016,STL,,ARI,W 37-13,*,,,,,,,,
19,2003,2003-10-13,5,24.031,STL,,ATL,W 36-0,*,1,6,0.0,,,1,74,1
20,2003,2003-10-19,6,24.037,STL,,GNB,W 34-24,*,,,,,,,,
21,2003,2003-11-02,8,24.051,STL,@,SFO,L 10-30,*,,,,,,,,
22,2003,2003-11-09,9,24.058,STL,,BAL,W 33-22,*,,,,,,,,
23,2003,2003-11-16,10,24.065,STL,@,CHI,W 23-21,*,,,,,,,,
24,2003,2003-11-23,11,24.072,STL,@,ARI,W 30-27,*,1,6,0.0,,,1,57,1
25,2003,2003-11-30,12,24.079,STL,,MIN,W 48-17,*,,,,,,,,
26,2003,2003-12-08,13,24.087,STL,@,CLE,W 26-20,*,,,,,,,,
27,2003,2003-12-14,14,24.093,STL,,SEA,W 27-22,*,0,0,0.0,,,1,9,0
28,2003,2003-12-21,15,24.100,STL,,CIN,W 27-10,*,,,,,,,,
29,2003,2003-12-28,16,24.107,STL,@,DET,L 20-30,*,,,,,,,,
30,2004,2004-10-24,7,25.042,STL,@,MIA,L 14-31,*,,,,,,,,
31,2004,2004-11-07,8,25.056,STL,,NWE,L 22-40,*,,,,,,,,
32,2004,2004-11-14,9,25.063,STL,,SEA,W 23-12,*,,,,,,,,
33,2004,2004-11-21,10,25.070,STL,@,BUF,L 17-37,*,0,0,0.0,,,1,30,0
34,2004,2004-11-29,11,25.078,STL,@,GNB,L 17-45,*,,,,,,,,
35,2004,2004-12-05,12,25.084,STL,,SFO,W 16-6,*,,,,,,,,
36,2004,2004-12-12,13,25.091,STL,@,CAR,L 7-20,*,,,,,,,,
37,2004,2004-12-19,14,25.098,STL,@,ARI,L 7-31,*,,,,,,,,
38,2004,2004-12-27,15,25.106,STL,,PHI,W 20-7,*,,,,,,,,
39,2004,2005-01-02,16,25.112,STL,,NYJ,W 32-29,*,,,,,,,,
40,2005,2005-09-11,1,25.364,STL,@,SFO,L 25-28,*,,,,,,,,
41,2005,2005-09-18,2,26.006,STL,@,ARI,W 17-12,*,,,,,,,,
42,2005,2005-09-25,3,26.013,STL,,TEN,W 31-27,*,,,,,,,,
43,2005,2005-10-02,4,26.020,STL,@,NYG,L 24-44,*,,,,,,,,
44,2005,2005-10-09,5,26.027,STL,,SEA,L 31-37,*,,,,,,,,
45,2005,2005-10-17,6,26.035,STL,@,IND,L 28-45,*,,,,,,,,
46,2005,2005-10-23,7,26.041,STL,,NOR,W 28-17,*,,,,,,,,
47,2005,2005-11-13,9,26.062,STL,@,SEA,L 16-31,*,,,,,,,,
48,2006,2006-09-10,1,26.363,STL,,DEN,W 18-10,*,,,,,,,,
49,2006,2006-09-17,2,27.005,STL,@,SFO,L 13-20,*,,,,,,,,
50,2006,2006-09-24,3,27.012,STL,@,ARI,W 16-14,*,,,,,,,,
51,2006,2006-10-01,4,27.019,STL,,DET,W 41-34,*,,,,,,,,
52,2006,2006-10-08,5,27.026,STL,@,GNB,W 23-20,*,,,,,,,,
53,2006,2006-10-15,6,27.033,STL,,SEA,L 28-30,*,,,,,,,,
54,2006,2006-10-29,7,27.047,STL,@,SDG,L 24-38,*,,,,,,,,
55,2006,2006-11-05,8,27.054,STL,,KAN,L 17-31,*,,,,,,,,
56,2006,2006-11-12,9,27.061,STL,@,SEA,L 22-24,*,,,,,,,,
57,2007,2007-09-09,1,27.362,DET,@,OAK,W 36-21,*,0,0,0.0,,,1,12,0
58,2007,2007-09-16,2,28.004,DET,,MIN,W 20-17,,,,,,,,,
59,2007,2007-09-23,3,28.011,DET,@,PHI,L 21-56,*,,,,,,,,
60,2007,2007-09-30,4,28.018,DET,,CHI,W 37-27,,,,,,,,,
61,2007,2007-10-07,5,28.025,DET,@,WAS,L 3-34,,,,,,,,,
62,2007,2007-10-21,6,28.039,DET,,TAM,W 23-16,*,,,,,,,,
63,2007,2007-10-28,7,28.046,DET,@,CHI,W 16-7,*,,,,,,,,
64,2007,2007-11-04,8,28.053,DET,,DEN,W 44-7,*,,,,,,,,
65,2007,2007-11-11,9,28.060,DET,@,ARI,L 21-31,*,,,,,,,,
66,2007,2007-11-18,10,28.067,DET,,NYG,L 10-16,*,,,,,,,,
67,2007,2007-11-22,11,28.071,DET,,GNB,L 26-37,*,,,,,,,,
68,2007,2007-12-02,12,28.081,DET,@,MIN,L 10-42,*,0,0,0.0,,,1,13,0
69,2007,2007-12-09,13,28.088,DET,,DAL,L 27-28,*,,,,,,,,
70,2007,2007-12-16,14,28.095,DET,@,SDG,L 14-51,*,,,,,,,,
71,2007,2007-12-23,15,28.102,DET,,KAN,W 25-20,*,,,,,,,,
72,2007,2007-12-30,16,28.109,DET,@,GNB,L 13-34,*,,,,,,,,
73,2008,2008-09-07,1,28.361,DET,@,ATL,L 21-34,*,0,0,0.0,2,0,0,0,0
74,2008,2008-09-14,2,29.002,DET,,GNB,L 25-48,*,,,,,,,,
75,2008,2008-09-21,3,29.009,DET,@,SFO,L 13-31,*,0,0,0.0,1,0,0,0,0
76,2008,2008-10-05,4,29.023,DET,,CHI,L 7-34,*,0,0,0.0,4,1,0,0,0
77,2008,2008-10-26,7,29.044,DET,,WAS,L 17-25,,0,0,0.0,1,0,0,0,0
78,2008,2008-11-02,8,29.051,DET,@,CHI,L 23-27,,0,0,0.0,1,0,0,0,0
79,2008,2008-11-09,9,29.058,DET,,JAX,L 14-38,,0,0,0.0,3,1,0,0,0
80,2008,2008-11-16,10,29.065,DET,@,CAR,L 22-31,,0,0,0.0,0,0,0,0,0
81,2008,2008-11-23,11,29.072,DET,,TAM,L 20-38,,0,0,0.0,3,0,0,0,0
82,2008,2008-11-27,12,29.076,DET,,TEN,L 10-47,,0,0,0.0,3,2,0,0,0
83,2008,2008-12-07,13,29.086,DET,,MIN,L 16-20,*,0,0,0.0,3,1,0,0,0
84,2008,2008-12-14,14,29.093,DET,@,IND,L 21-31,*,0,0,0.0,4,1,0,0,0
85,2008,2008-12-21,15,29.100,DET,,NOR,L 7-42,*,0,0,0.0,2,1,0,0,0
86,2008,2008-12-28,16,29.107,DET,@,GNB,L 21-31,*,0,0,0.0,1,0,0,0,0
87,2009,2009-09-27,3,30.015,SEA,,CHI,L 19-25,,0,0,0.0,1,0,0,0,0
88,2009,2009-10-04,4,30.022,SEA,@,IND,L 17-34,,0,0,0.0,3,1,0,0,0
89,2009,2009-10-11,5,30.029,SEA,,JAX,W 41-0,,,,,,,,,
90,2009,2009-10-18,6,30.036,SEA,,ARI,L 3-27,,,,,,,,,
