ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1974,1974-09-22,2,22.201,NYJ,@,CHI,W 23-21,1,5,5.00,0,0,0,,0,0,0,,0,2,17,8.50,0,0,0
2,1974,1974-09-29,3,22.208,NYJ,@,BUF,L 12-16,0,0,,0,0,0,,0,2,59,29.50,0,3,29,9.67,0,0,0
3,1974,1974-10-07,4,22.216,NYJ,@,MIA,L 17-21,2,2,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1974,1974-10-13,5,22.222,NYJ,,NWE,L 0-24,,,,,,,,,,,,,,,,,,
5,1974,1974-10-20,6,22.229,NYJ,,BAL,L 20-35,0,0,,0,1,24,24.00,0,0,0,,0,1,3,3.00,0,0,0
6,1974,1974-10-27,7,22.236,NYJ,,RAM,L 13-20,0,0,,0,0,0,,0,2,41,20.50,0,0,0,,0,0,0
7,1974,1974-11-03,8,22.243,NYJ,,HOU,L 22-27,7,39,5.57,0,1,20,20.00,1,0,0,,0,0,0,,0,1,6
8,1974,1974-11-10,9,22.250,NYJ,@,NYG,W 26-20,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1974,1974-11-17,10,22.257,NYJ,@,NWE,W 21-16,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1974,1974-11-24,11,22.264,NYJ,,MIA,W 17-14,,,,,,,,,,,,,,,,,,
11,1974,1974-12-01,12,22.271,NYJ,,SDG,W 27-14,5,13,2.60,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1974,1974-12-08,13,22.278,NYJ,,BUF,W 20-10,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
13,1974,1974-12-15,14,22.285,NYJ,@,BAL,W 45-38,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1975,1975-09-21,1,23.200,NYJ,@,BUF,L 14-42,,,,,,,,,,,,,,,,,,
15,1975,1975-09-28,2,23.207,NYJ,@,KAN,W 30-24,,,,,,,,,,,,,,,,,,
16,1975,1975-10-05,3,23.214,NYJ,,NWE,W 36-7,,,,,,,,,,,,,,,,,,
17,1975,1975-10-12,4,23.221,NYJ,@,MIN,L 21-29,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1975,1975-10-26,6,23.235,NYJ,,BAL,L 28-45,0,0,,0,1,13,13.00,0,0,0,,0,0,0,,0,0,0
19,1975,1975-11-02,7,23.242,NYJ,,BUF,L 23-24,,,,,,,,,,,,,,,,,,
20,1975,1975-11-09,8,23.249,NYJ,@,MIA,L 7-27,1,7,7.00,0,1,10,10.00,0,0,0,,0,1,0,0.00,0,0,0
21,1975,1975-11-16,9,23.256,NYJ,@,BAL,L 19-52,0,0,,0,0,0,,0,2,52,26.00,0,0,0,,0,0,0
22,1975,1975-11-23,10,23.263,NYJ,,STL,L 6-37,,,,,,,,,,,,,,,,,,
23,1975,1975-11-30,11,23.270,NYJ,,PIT,L 7-20,,,,,,,,,,,,,,,,,,
24,1975,1975-12-07,12,23.277,NYJ,@,NWE,W 30-28,4,-1,-0.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1975,1975-12-15,13,23.285,NYJ,@,SDG,L 16-24,0,0,,0,3,31,10.33,0,0,0,,0,0,0,,0,0,0
26,1975,1975-12-21,14,23.291,NYJ,,DAL,L 21-31,,,,,,,,,,,,,,,,,,
27,1976,1976-09-12,1,24.191,NYJ,@,CLE,L 17-38,0,0,,0,0,0,,0,2,33,16.50,0,3,6,2.00,0,0,0
28,1976,1976-09-19,2,24.198,NYJ,@,DEN,L 3-46,1,6,6.00,0,2,3,1.50,0,3,79,26.33,0,0,0,,0,0,0
29,1976,1976-09-26,3,24.205,NYJ,@,MIA,L 0-16,0,0,,0,0,0,,0,1,22,22.00,0,0,0,,0,0,0
30,1976,1976-10-03,4,24.212,NYJ,@,SFO,L 6-17,,,,,,,,,,,,,,,,,,
31,1976,1976-10-10,5,24.219,NYJ,,BUF,W 17-14,0,0,,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
32,1976,1976-10-18,6,24.227,NYJ,@,NWE,L 7-41,0,0,,0,0,0,,0,3,52,17.33,0,2,-10,-5.00,0,0,0
33,1976,1976-10-24,7,24.233,NYJ,,BAL,L 0-20,0,0,,0,0,0,,0,0,0,,0,1,3,3.00,0,0,0
