ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
57,1996,1996-11-17,11,26.206,CIN,@,BUF,L 17-31,,0,0,,0,1.0,0,0,0
58,1996,1996-11-24,12,26.213,CIN,,ATL,W 41-31,,0,0,,0,0.0,2,29,0
59,1996,1996-12-01,13,26.220,CIN,@,JAX,L 27-30,,0,0,,0,1.0,0,0,0
60,1997,1997-08-31,1,27.128,CIN,,ARI,W 24-21,,,,,,,,,
61,1997,1997-09-07,2,27.135,NWE,@,IND,W 31-6,,,,,,,,,
62,1997,1997-09-21,3,27.149,CIN,@,DEN,L 20-38,,,,,,,,,
63,1997,1997-09-28,4,27.156,CIN,,NYJ,L 14-31,,,,,,,,,
64,1997,1997-10-05,5,27.163,CIN,@,JAX,L 13-21,,,,,,,,,
65,1997,1997-10-12,6,27.170,CIN,@,TEN,L 7-30,,,,,,,,,
66,1997,1997-11-02,9,27.191,CIN,,SDG,W 38-31,,,,,,,,,
67,1997,1997-11-09,10,27.198,CIN,@,IND,W 28-13,,,,,,,,,
68,1997,1997-11-16,11,27.205,CIN,@,PIT,L 3-20,,,,,,,,,
69,1997,1997-11-23,12,27.212,CIN,,JAX,W 31-26,,,,,,,,,
70,1997,1997-11-30,13,27.219,CIN,@,PHI,L 42-44,,,,,,,,,
71,1997,1997-12-04,14,27.223,CIN,,TEN,W 41-14,,,,,,,,,
72,1997,1997-12-14,15,27.233,CIN,,DAL,W 31-24,,,,,,,,,
73,1997,1997-12-21,16,27.240,MIN,,IND,W 39-28,,,,,,,,,
74,1998,1998-09-06,1,28.134,SDG,,BUF,W 16-14,,,,,,,,,
75,1998,1998-09-13,2,28.141,SDG,@,TEN,W 13-7,,,,,,,,,
76,1998,1998-09-20,3,28.148,SDG,@,KAN,L 7-23,,,,,,,,,
77,1998,1998-09-27,4,28.155,SDG,,NYG,L 16-34,,,,,,,,,
78,1998,1998-10-04,5,28.162,SDG,@,IND,L 12-17,,,,,,,,,
79,1998,1998-10-11,6,28.169,SDG,@,OAK,L 6-7,,,,,,,,,
80,1998,1998-10-18,7,28.176,SDG,,PHI,W 13-10,,,,,,,,,
81,1998,1998-10-25,8,28.183,SDG,,SEA,L 20-27,,,,,,,,,
82,1998,1998-11-08,9,28.197,SDG,@,DEN,L 10-27,,,,,,,,,
83,1998,1998-11-22,11,28.211,SDG,,KAN,W 38-37,,,,,,,,,
84,1998,1998-11-29,12,28.218,SDG,,DEN,L 16-31,,,,,,,,,
85,1998,1998-12-06,13,28.225,SDG,@,WAS,L 20-24,,,,,,,,,
86,1998,1998-12-13,14,28.232,SDG,@,SEA,L 17-38,,,,,,,,,
87,1998,1998-12-20,15,28.239,SDG,,OAK,L 10-17,,,,,,,,,
88,1998,1998-12-27,16,28.246,SDG,@,ARI,L 13-16,,0,0,,0,1.0,0,0,0
89,1999,1999-09-12,1,29.140,CAR,@,NOR,L 10-19,*,,,,,,,,
90,1999,1999-09-19,2,29.147,CAR,,JAX,L 20-22,*,,,,,,,,
91,1999,1999-09-26,3,29.154,CAR,,CIN,W 27-3,*,,,,,,,,
92,1999,1999-10-03,4,29.161,CAR,@,WAS,L 36-38,*,,,,,,,,
93,1999,1999-10-17,5,29.175,CAR,@,SFO,W 31-29,*,,,,,,,,
94,1999,1999-10-24,6,29.182,CAR,,DET,L 9-24,*,,,,,,,,
95,1999,1999-10-31,7,29.189,CAR,@,ATL,L 20-27,,,,,,,,,
96,1999,1999-11-07,8,29.196,CAR,,PHI,W 33-7,,,,,,,,,
97,1999,1999-11-14,9,29.203,CAR,@,STL,L 10-35,,,,,,,,,
98,1999,1999-11-21,10,29.210,CAR,@,CLE,W 31-17,,,,,,,,,
99,1999,1999-11-28,11,29.217,CAR,,ATL,W 34-28,,,,,,,,,
100,1999,1999-12-05,12,29.224,CAR,,STL,L 21-34,,,,,,,,,
101,1999,1999-12-12,13,29.231,CAR,@,GNB,W 33-31,,,,,,,,,
102,1999,1999-12-18,14,29.237,CAR,,SFO,W 41-24,,,,,,,,,
103,1999,1999-12-26,15,29.245,CAR,@,PIT,L 20-30,,,,,,,,,
104,1999,2000-01-02,16,29.252,CAR,,NOR,W 45-13,,,,,,,,,
105,2000,2000-09-03,1,30.131,SDG,@,OAK,L 6-9,,,,,,,,,
106,2000,2000-09-10,2,30.138,SDG,,NOR,L 27-28,,,,,,,,,
107,2000,2000-09-17,3,30.145,SDG,@,KAN,L 10-42,,,,,,,,,
108,2000,2000-09-24,4,30.152,SDG,,SEA,L 12-20,,,,,,,,,
109,2000,2000-10-01,5,30.159,SDG,@,STL,L 31-57,,,,,,,,,
110,2000,2000-10-08,6,30.166,SDG,,DEN,L 7-21,,,,,,,,,
111,2000,2000-10-15,7,30.173,SDG,@,BUF,L 24-27,,,,,,,,,
112,2000,2000-10-29,8,30.187,SDG,,OAK,L 13-15,,,,,,,,,
113,2000,2000-11-05,9,30.194,SDG,@,SEA,L 15-17,,,,,,,,,
114,2000,2000-11-12,10,30.201,SDG,,MIA,L 7-17,,,,,,,,,
115,2000,2000-11-19,11,30.208,SDG,@,DEN,L 37-38,,,,,,,,,
116,2000,2000-11-26,12,30.215,SDG,,KAN,W 17-16,,,,,,,,,
117,2000,2000-12-03,13,30.222,SDG,,SFO,L 17-45,,,,,,,,,
118,2000,2000-12-10,14,30.229,SDG,@,BAL,L 3-24,,,,,,,,,
119,2000,2000-12-17,15,30.236,SDG,@,CAR,L 22-30,,,,,,,,,
120,2000,2000-12-24,16,30.243,SDG,,PIT,L 21-34,,,,,,,,,
