ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
100,1991,1991-10-06,6,30.241,NYJ,@,CLE,W 17-14,,2,11,5.50,0,,,0,0,,0,0,0,,0,0,0
101,1991,1991-10-13,7,30.248,NYJ,,HOU,L 20-23,,0,0,,0,,,,,,,0,0,,0,,
102,1991,1991-10-20,8,30.255,NYJ,@,IND,W 17-6,,0,0,,0,,,,,,,0,0,,0,,
103,1991,1991-11-03,9,30.269,NYJ,,GNB,W 19-16,,1,-2,-2.00,0,,,0,0,,0,0,0,,0,0,0
104,1991,1991-11-10,10,30.276,NYJ,,IND,L 27-28,,4,35,8.75,0,,,0,0,,0,0,0,,0,0,0
105,1991,1991-11-17,11,30.283,NYJ,@,NWE,W 28-21,,0,0,,0,,,,,,,0,0,,0,,
106,1991,1991-11-24,12,30.290,NYJ,,SDG,W 24-3,,1,22,22.00,0,,,0,0,,0,0,0,,0,0,0
107,1991,1991-12-01,13,30.297,NYJ,@,BUF,L 13-24,,2,12,6.00,0,,,0,0,,0,0,0,,0,0,0
108,1991,1991-12-08,14,30.304,NYJ,@,DET,L 20-34,,0,0,,0,,,0,0,,0,1,0,0.00,0,0,0
109,1991,1991-12-15,15,30.311,NYJ,,NWE,L 3-6,,0,0,,0,,,,,,,0,0,,0,,
110,1991,1991-12-22,16,30.318,NYJ,@,MIA,W 23-20,,1,8,8.00,0,,,0,0,,0,0,0,,0,0,0
111,1992,1992-09-20,3,31.226,SFO,@,NYJ,W 31-14,,,,,,0.0%,,,,,,,,,,,
