ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1969,1969-09-21,1,22.100,DAL,,STL,W 24-3,1,26,26.00,0,0,0,0
2,1969,1969-09-28,2,22.107,DAL,@,NOR,W 21-17,2,42,21.00,0,0,0,0
3,1969,1969-10-05,3,22.114,DAL,@,PHI,W 38-7,1,14,14.00,0,0,0,0
4,1969,1969-10-12,4,22.121,DAL,@,ATL,W 24-17,3,55,18.33,0,0,0,0
5,1969,1969-12-13,13,22.183,DAL,,BAL,W 27-10,3,71,23.67,0,0,0,0
6,1969,1969-12-21,14,22.191,DAL,,WAS,W 20-10,1,30,30.00,0,0,0,0
7,1970,1970-09-20,1,23.099,DAL,@,PHI,W 17-7,,,,,,,
8,1970,1970-09-27,2,23.106,DAL,,NYG,W 28-10,,,,,,,
9,1970,1970-10-04,3,23.113,DAL,@,STL,L 7-20,,,,,,,
10,1970,1970-10-11,4,23.120,DAL,,ATL,W 13-0,,,,,,,
11,1970,1970-10-18,5,23.127,DAL,@,MIN,L 13-54,,,,,,,
12,1970,1970-10-25,6,23.134,DAL,@,KAN,W 27-16,,,,,,,
13,1970,1970-11-01,7,23.141,DAL,,PHI,W 21-17,1,3,3.00,0,0,0,0
14,1970,1970-11-08,8,23.148,DAL,@,NYG,L 20-23,,,,,,,
15,1970,1970-11-16,9,23.156,DAL,,STL,L 0-38,,,,,,,
16,1970,1970-11-22,10,23.162,DAL,@,WAS,W 45-21,,,,,,,
17,1970,1970-11-26,11,23.166,DAL,,GNB,W 16-3,,,,,,,
18,1970,1970-12-06,12,23.176,DAL,,WAS,W 34-0,,,,,,,
19,1970,1970-12-12,13,23.182,DAL,@,CLE,W 6-2,,,,,,,
20,1970,1970-12-20,14,23.190,DAL,,HOU,W 52-10,,,,,,,
21,1971,1971-09-19,1,24.098,DAL,@,BUF,W 49-37,,,,,,,
22,1971,1971-09-26,2,24.105,DAL,@,PHI,W 42-7,,,,,,,
23,1971,1971-10-03,3,24.112,DAL,,WAS,L 16-20,,,,,,,
24,1971,1971-10-11,4,24.120,DAL,,NYG,W 20-13,,,,,,,
25,1971,1971-10-17,5,24.126,DAL,@,NOR,L 14-24,,,,,,,
26,1971,1971-10-31,7,24.140,NYG,,MIN,L 10-17,,,,,,,
27,1971,1971-11-07,8,24.147,NYG,,SDG,W 35-17,,,,,,,
28,1971,1971-11-14,9,24.154,NYG,@,ATL,W 21-17,,,,,,,
29,1971,1971-11-21,10,24.161,NYG,@,PIT,L 13-17,,,,,,,
30,1971,1971-11-28,11,24.168,NYG,,STL,L 7-24,1,18,18.00,0,0,0,0
31,1971,1971-12-05,12,24.175,NYG,@,WAS,L 7-23,3,50,16.67,0,0,0,0
32,1971,1971-12-12,13,24.182,NYG,,DAL,L 14-42,2,39,19.50,0,1,0,0
33,1971,1971-12-19,14,24.189,NYG,,PHI,L 28-41,2,49,24.50,0,0,0,0
34,1972,1972-09-17,1,25.096,NYG,@,DET,L 16-30,,,,,,,
35,1972,1972-09-24,2,25.103,NYG,,DAL,L 14-23,,,,,,,
36,1972,1972-10-02,3,25.111,NYG,@,PHI,W 27-12,,,,,,,
37,1972,1972-10-08,4,25.117,NYG,,NOR,W 45-21,0,0,,0,1,0,0
38,1972,1972-10-15,5,25.124,NYG,@,SFO,W 23-17,,,,,,,
39,1972,1972-10-22,6,25.131,NYG,,STL,W 27-21,0,0,,0,1,0,0
40,1972,1972-10-29,7,25.138,NYG,,WAS,L 16-23,0,0,,0,1,20,0
41,1972,1972-11-05,8,25.145,NYG,,DEN,W 29-17,0,0,,0,1,10,0
42,1972,1972-11-12,9,25.152,NYG,@,WAS,L 13-27,,,,,,,
43,1972,1972-11-19,10,25.159,NYG,@,STL,W 13-7,,,,,,,
44,1972,1972-11-26,11,25.166,NYG,,PHI,W 62-10,,,,,,,
45,1972,1972-12-03,12,25.173,NYG,@,CIN,L 10-13,,,,,,,
46,1972,1972-12-10,13,25.180,NYG,,MIA,L 13-23,,,,,,,
47,1972,1972-12-17,14,25.187,NYG,@,DAL,W 23-3,,,,,,,
48,1973,1973-09-16,1,26.095,NYG,,HOU,W 34-14,0,0,,0,1,0,0
49,1973,1973-09-23,2,26.102,NYG,,PHI,T 23-23,,,,,,,
50,1973,1973-11-11,9,26.151,NYG,,DAL,L 10-23,,,,,,,
51,1973,1973-11-18,10,26.158,NYG,,STL,W 24-13,,,,,,,
52,1973,1973-11-25,11,26.165,NYG,@,PHI,L 16-20,,,,,,,
53,1973,1973-12-02,12,26.172,NYG,@,WAS,L 24-27,,,,,,,
54,1973,1973-12-10,13,26.180,NYG,@,RAM,L 6-40,,,,,,,
55,1973,1973-12-16,14,26.186,NYG,,MIN,L 7-31,,,,,,,
