ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
14,1983,1983-12-04,14,23.147,SFO,,TAM,W 35-21,15,71,4.73,3,,4,37,9.25,0,,,0,0,,0,3,18
15,1983,1983-12-11,15,23.154,SFO,@,BUF,W 23-10,15,47,3.13,0,,2,10,5.00,1,,,0,0,,0,1,6
16,1983,1983-12-19,16,23.162,SFO,,DAL,W 42-17,10,53,5.30,0,,5,44,8.80,2,,,0,0,,0,2,12
17,1984,1984-09-02,1,24.054,SFO,@,DET,W 30-27,8,15,1.88,0,,3,32,10.67,0,,,0,0,,0,0,0
18,1984,1984-09-10,2,24.062,SFO,,WAS,W 37-31,17,57,3.35,0,,3,37,12.33,0,,,0,0,,0,0,0
19,1984,1984-09-16,3,24.068,SFO,,NOR,W 30-20,10,47,4.70,0,,3,22,7.33,0,,,0,0,,0,0,0
20,1984,1984-09-23,4,24.075,SFO,@,PHI,W 21-9,10,39,3.90,0,,4,58,14.50,1,,,0,0,,0,1,6
21,1984,1984-09-30,5,24.082,SFO,,ATL,W 14-5,10,44,4.40,0,,1,6,6.00,0,,,0,0,,0,0,0
22,1984,1984-10-08,6,24.090,SFO,@,NYG,W 31-10,9,33,3.67,0,,7,95,13.57,1,,,0,0,,0,1,6
23,1984,1984-10-14,7,24.096,SFO,,PIT,L 17-20,6,29,4.83,0,,7,43,6.14,0,,,0,0,,0,0,0
24,1984,1984-10-21,8,24.103,SFO,@,HOU,W 34-21,8,31,3.88,1,,7,61,8.71,0,,,0,0,,0,1,6
25,1984,1984-10-28,9,24.110,SFO,@,RAM,W 33-0,10,24,2.40,1,,2,83,41.50,1,,,0,0,,0,2,12
26,1984,1984-11-04,10,24.117,SFO,,CIN,W 23-17,12,34,2.83,0,,7,44,6.29,0,,,0,0,,0,0,0
27,1984,1984-11-11,11,24.124,SFO,@,CLE,W 41-7,9,45,5.00,2,,8,49,6.13,0,,,0,0,,0,2,12
28,1984,1984-11-18,12,24.131,SFO,,TAM,W 24-17,16,86,5.38,1,,4,22,5.50,0,,,0,0,,0,1,6
29,1984,1984-11-25,13,24.138,SFO,@,NOR,W 35-3,7,25,3.57,1,,2,24,12.00,0,,,0,0,,0,1,6
30,1984,1984-12-02,14,24.145,SFO,@,ATL,W 35-17,8,36,4.50,1,,4,42,10.50,0,,,0,0,,0,1,6
31,1984,1984-12-08,15,24.151,SFO,,MIN,W 51-7,7,45,6.43,0,,4,31,7.75,0,,,0,0,,0,0,0
32,1984,1984-12-14,16,24.157,SFO,,RAM,W 19-16,8,59,7.38,0,,5,26,5.20,0,,,0,0,,0,0,0
33,1985,1985-09-08,1,25.060,SFO,@,MIN,L 21-28,13,78,6.00,1,,7,72,10.29,2,,,0,0,,0,3,18
34,1985,1985-09-15,2,25.067,SFO,,ATL,W 35-16,11,107,9.73,2,,6,77,12.83,0,,,0,0,,0,2,12
35,1985,1985-09-22,3,25.074,SFO,@,RAI,W 34-10,10,34,3.40,0,,5,61,12.20,1,,,0,0,,0,1,6
36,1985,1985-09-29,4,25.081,SFO,,NOR,L 17-20,8,37,4.63,1,,3,24,8.00,0,,,0,0,,0,1,6
37,1985,1985-10-06,5,25.088,SFO,@,ATL,W 38-17,3,15,5.00,0,,12,167,13.92,1,,,0,0,,0,1,6
38,1985,1985-10-13,6,25.095,SFO,,CHI,L 10-26,4,42,10.50,0,,1,14,14.00,0,,,0,0,,0,0,0
39,1985,1985-10-20,7,25.102,SFO,@,DET,L 21-23,16,80,5.00,1,,6,43,7.17,0,,,0,0,,0,1,6
40,1985,1985-10-27,8,25.109,SFO,@,RAM,W 28-14,14,63,4.50,1,,6,132,22.00,1,,,0,0,,0,2,12
41,1985,1985-11-03,9,25.116,SFO,,PHI,W 24-13,18,91,5.06,0,,7,76,10.86,0,,,0,0,,0,0,0
42,1985,1985-11-11,10,25.124,SFO,@,DEN,L 16-17,22,117,5.32,0,,3,21,7.00,0,,,0,0,,0,0,0
43,1985,1985-11-17,11,25.130,SFO,,KAN,W 31-3,15,55,3.67,1,,8,70,8.75,0,,,0,0,,0,1,6
44,1985,1985-11-25,12,25.138,SFO,,SEA,W 19-6,15,54,3.60,0,,6,76,12.67,0,,,0,0,,0,0,0
45,1985,1985-12-01,13,25.144,SFO,@,WAS,W 35-8,15,61,4.07,0,,2,10,5.00,0,,,0,0,,0,0,0
46,1985,1985-12-09,14,25.152,SFO,,RAM,L 20-27,19,56,2.95,0,,7,41,5.86,1,,,0,0,,0,1,6
47,1985,1985-12-15,15,25.158,SFO,@,NOR,W 31-19,18,88,4.89,1,,8,82,10.25,0,,,0,0,,0,1,6
48,1985,1985-12-22,16,25.165,SFO,,DAL,W 31-16,13,72,5.54,1,,5,50,10.00,0,,,0,0,,0,1,6
49,1986,1986-09-07,1,26.059,SFO,@,TAM,W 31-7,14,42,3.00,2,,9,76,8.44,0,,,0,0,,0,2,12
50,1986,1986-09-14,2,26.066,SFO,@,RAM,L 13-16,15,44,2.93,0,,2,4,2.00,0,,,0,0,,0,0,0
51,1986,1986-09-21,3,26.073,SFO,,NOR,W 26-17,19,42,2.21,0,,7,29,4.14,0,,,0,0,,0,0,0
52,1986,1986-09-28,4,26.080,SFO,@,MIA,W 31-16,11,69,6.27,1,,4,24,6.00,0,,,0,0,,0,1,6
53,1986,1986-10-05,5,26.087,SFO,,IND,W 35-14,2,22,11.00,0,,0,0,,0,,,0,0,,0,0,0
54,1986,1986-10-12,6,26.094,SFO,,MIN,L 24-27,17,32,1.88,0,,6,75,12.50,0,,,0,0,,0,0,0
55,1986,1986-10-19,7,26.101,SFO,@,ATL,T 10-10,12,51,4.25,1,,3,12,4.00,0,,,0,0,,0,1,6
56,1986,1986-10-26,8,26.108,SFO,@,GNB,W 31-17,12,39,3.25,0,,5,24,4.80,0,,,0,0,,0,0,0
57,1986,1986-11-02,9,26.115,SFO,@,NOR,L 10-23,6,9,1.50,0,,3,25,8.33,0,,,0,0,,0,0,0
58,1986,1986-11-09,10,26.122,SFO,,STL,W 43-17,6,38,6.33,0,,3,56,18.67,0,,,0,0,,0,0,0
59,1986,1986-11-17,11,26.130,SFO,@,WAS,L 6-14,9,47,5.22,0,,5,42,8.40,0,,,0,0,,0,0,0
60,1986,1986-11-23,12,26.136,SFO,,ATL,W 20-0,17,101,5.94,0,,5,15,3.00,0,,,0,0,,0,0,0
61,1986,1986-12-01,13,26.144,SFO,,NYG,L 17-21,10,43,4.30,0,,12,75,6.25,0,,,0,0,,0,0,0
62,1986,1986-12-07,14,26.150,SFO,,NYJ,W 24-10,17,85,5.00,2,,7,43,6.14,0,,,0,0,,0,2,12
63,1986,1986-12-14,15,26.157,SFO,@,NWE,W 29-24,16,86,5.38,1,,6,89,14.83,0,,,0,0,,0,1,6
64,1986,1986-12-19,16,26.162,SFO,,RAM,W 24-14,21,80,3.81,0,,4,35,8.75,0,,,0,0,,0,0,0
65,1987,1987-09-13,1,27.065,SFO,@,PIT,L 17-30,10,16,1.60,0,,10,61,6.10,0,,,0,0,,0,0,0
66,1987,1987-09-20,2,27.072,SFO,@,CIN,W 27-26,12,35,2.92,0,,4,23,5.75,0,,,0,0,,0,0,0
67,1987,1987-10-11,4,27.093,SFO,@,ATL,W 25-17,17,91,5.35,1,,1,12,12.00,0,,,0,0,,0,1,6
68,1987,1987-10-18,5,27.100,SFO,,STL,W 34-28,17,71,4.18,1,,7,99,14.14,1,,,0,0,,0,2,12
69,1987,1987-10-25,6,27.107,SFO,@,NOR,W 24-22,15,55,3.67,0,,5,50,10.00,0,,,0,0,,0,0,0
70,1987,1987-11-01,7,27.114,SFO,@,RAM,W 31-10,23,104,4.52,0,,2,19,9.50,0,,,0,0,,0,0,0
71,1987,1987-11-08,8,27.121,SFO,,HOU,W 27-20,16,68,4.25,0,,8,51,6.38,0,,,0,0,,0,0,0
72,1987,1987-11-15,9,27.128,SFO,,NOR,L 24-26,17,65,3.82,0,,10,43,4.30,0,,,0,0,,0,0,0
73,1987,1987-11-22,10,27.135,SFO,@,TAM,W 24-10,15,60,4.00,0,,5,28,5.60,0,,,0,0,,0,0,0
74,1987,1987-11-29,11,27.142,SFO,,CLE,W 38-24,13,26,2.00,0,,3,23,7.67,0,,,0,0,,0,0,0
75,1987,1987-12-06,12,27.149,SFO,@,GNB,W 23-12,14,48,3.43,0,,6,46,7.67,0,,,0,0,,0,0,0
76,1987,1987-12-14,13,27.157,SFO,,CHI,W 41-0,12,51,4.25,0,,1,3,3.00,0,,,0,0,,0,0,0
77,1987,1987-12-20,14,27.163,SFO,,ATL,W 35-7,19,69,3.63,0,,2,29,14.50,0,,,0,0,,0,0,0
78,1987,1987-12-27,15,27.170,SFO,,RAM,W 48-0,15,56,3.73,1,,2,5,2.50,0,,,0,0,,0,1,6
79,1988,1988-09-04,1,28.056,SFO,@,NOR,W 34-33,18,67,3.72,1,,5,43,8.60,0,,,0,0,,0,1,6
80,1988,1988-09-11,2,28.063,SFO,@,NYG,W 20-17,18,110,6.11,0,,9,69,7.67,0,,,0,0,,0,0,0
81,1988,1988-09-18,3,28.070,SFO,,ATL,L 17-34,13,57,4.38,0,,10,61,6.10,0,,,0,0,,0,0,0
82,1988,1988-09-25,4,28.077,SFO,@,SEA,W 38-7,21,107,5.10,0,,6,38,6.33,0,,,0,0,,0,0,0
83,1988,1988-10-02,5,28.084,SFO,,DET,W 20-13,18,90,5.00,0,,5,31,6.20,0,,,1,17,17.00,0,0,0
84,1988,1988-10-09,6,28.091,SFO,,DEN,L 13-16,26,143,5.50,0,,2,18,9.00,0,,,0,0,,0,0,0
85,1988,1988-10-16,7,28.098,SFO,@,RAM,W 24-21,22,190,8.64,3,,5,12,2.40,0,,,0,0,,0,3,18
86,1988,1988-10-24,8,28.106,SFO,@,CHI,L 9-10,10,31,3.10,0,,6,39,6.50,0,,,0,0,,0,0,0
87,1988,1988-10-30,9,28.112,SFO,,MIN,W 24-21,19,56,2.95,1,,3,37,12.33,0,,,0,0,,0,1,6
88,1988,1988-11-06,10,28.119,SFO,@,PHO,L 23-24,26,162,6.23,1,,1,0,0.00,0,,,1,15,15.00,0,1,6
89,1988,1988-11-13,11,28.126,SFO,,RAI,L 3-9,17,58,3.41,0,,5,29,5.80,0,,,0,0,,0,0,0
90,1988,1988-11-21,12,28.134,SFO,,WAS,W 37-21,24,75,3.13,0,,5,37,7.40,0,,,0,0,,0,0,0
91,1988,1988-11-27,13,28.140,SFO,@,SDG,W 48-10,17,87,5.12,2,,2,8,4.00,1,,,0,0,,0,3,18
92,1988,1988-12-04,14,28.147,SFO,@,ATL,W 13-3,23,103,4.48,0,,7,73,10.43,0,,,0,0,,0,0,0
93,1988,1988-12-11,15,28.154,SFO,,NOR,W 30-17,22,115,5.23,1,,2,7,3.50,0,,,0,0,,0,1,6
94,1988,1988-12-18,16,28.161,SFO,,RAM,L 16-38,16,51,3.19,0,,3,32,10.67,0,,,0,0,,0,0,0
95,1989,1989-09-10,1,29.062,SFO,@,IND,W 30-24,24,131,5.46,2,,1,0,0.00,0,,,0,0,,0,2,12
96,1989,1989-09-17,2,29.069,SFO,@,TAM,W 20-16,16,36,2.25,0,,3,30,10.00,0,,,0,0,,0,0,0
97,1989,1989-09-24,3,29.076,SFO,@,PHI,W 38-28,8,14,1.75,0,,4,20,5.00,0,,,0,0,,0,0,0
98,1989,1989-10-01,4,29.083,SFO,,RAM,L 12-13,18,67,3.72,0,,2,10,5.00,0,,,0,0,,0,0,0
99,1989,1989-10-08,5,29.090,SFO,@,NOR,W 24-20,18,70,3.89,0,,4,37,9.25,0,,,0,0,,0,0,0
100,1989,1989-10-15,6,29.097,SFO,@,DAL,W 31-14,18,61,3.39,1,,3,23,7.67,0,,,0,0,,0,1,6
101,1989,1989-10-22,7,29.104,SFO,,NWE,W 37-20,22,66,3.00,1,,3,55,18.33,0,,,0,0,,0,1,6
102,1989,1989-10-29,8,29.111,SFO,@,NYJ,W 23-10,17,78,4.59,0,,6,85,14.17,0,,,0,0,,0,0,0
103,1989,1989-11-06,9,29.119,SFO,,NOR,W 31-13,17,51,3.00,0,,3,24,8.00,0,,,0,0,,0,0,0
104,1989,1989-11-12,10,29.125,SFO,,ATL,W 45-3,17,109,6.41,0,,2,15,7.50,0,,,0,0,,0,0,0
105,1989,1989-11-19,11,29.132,SFO,,GNB,L 17-21,8,41,5.13,0,,5,76,15.20,1,,,0,0,,0,1,6
106,1989,1989-11-27,12,29.140,SFO,,NYG,W 34-24,20,49,2.45,0,,4,13,3.25,0,,,0,0,,0,0,0
107,1989,1989-12-03,13,29.146,SFO,@,ATL,W 23-10,17,97,5.71,0,,3,32,10.67,0,,,0,0,,0,0,0
108,1989,1989-12-11,14,29.154,SFO,@,RAM,W 30-27,16,48,3.00,1,,4,31,7.75,0,,,0,0,,0,1,6
109,1989,1989-12-17,15,29.160,SFO,,BUF,W 21-10,25,105,4.20,1,,1,12,12.00,0,,,0,0,,0,1,6
110,1989,1989-12-24,16,29.167,SFO,,CHI,W 26-0,10,31,3.10,0,,1,10,10.00,0,,,0,0,,0,0,0
111,1990,1990-09-10,1,30.062,SFO,@,NOR,W 13-12,12,23,1.92,0,,3,15,5.00,0,,,0,0,,0,0,0
112,1990,1990-09-16,2,30.068,SFO,,WAS,W 26-13,22,82,3.73,0,,4,42,10.50,0,,,0,0,,0,0,0
113,1990,1990-09-23,3,30.075,SFO,,ATL,W 19-13,18,26,1.44,0,,2,2,1.00,0,,,0,0,,0,0,0
114,1990,1990-10-07,4,30.089,SFO,@,HOU,W 24-21,9,37,4.11,0,,2,13,6.50,0,,,0,0,,0,0,0
115,1990,1990-11-04,8,30.117,SFO,@,GNB,W 24-20,5,8,1.60,0,,1,6,6.00,0,,,0,0,,0,0,0
116,1990,1990-11-11,9,30.124,SFO,@,DAL,W 24-6,16,49,3.06,0,,3,25,8.33,0,,,0,0,,0,0,0
117,1990,1990-11-18,10,30.131,SFO,,TAM,W 31-7,8,44,5.50,1,,1,7,7.00,0,,,0,0,,0,1,6
118,1990,1990-11-25,11,30.138,SFO,,RAM,L 17-28,13,44,3.38,0,,2,23,11.50,0,,,0,0,,0,0,0
119,1990,1990-12-03,12,30.146,SFO,,NYG,W 7-3,9,21,2.33,0,,2,42,21.00,0,,,0,0,,0,0,0
120,1990,1990-12-09,13,30.152,SFO,@,CIN,W 20-17,21,97,4.62,0,,3,7,2.33,0,,,0,0,,0,0,0
121,1990,1990-12-17,14,30.160,SFO,@,RAM,W 26-10,8,8,1.00,0,,2,19,9.50,0,,,0,0,,0,0,0
122,1991,1991-09-01,1,31.053,RAI,@,HOU,L 17-47,3,9,3.00,0,,4,33,8.25,0,,,0,0,,0,0,0
123,1991,1991-09-08,2,31.060,RAI,,DEN,W 16-13,27,99,3.67,0,,0,0,,0,,,0,0,,0,0,0
124,1991,1991-09-15,3,31.067,RAI,,IND,W 16-0,19,57,3.00,0,,2,27,13.50,0,,,0,0,,0,0,0
125,1991,1991-09-22,4,31.074,RAI,@,ATL,L 17-21,14,24,1.71,0,,1,1,1.00,0,,,0,0,,0,0,0
126,1991,1991-09-29,5,31.081,RAI,,SFO,W 12-6,13,44,3.38,0,,1,15,15.00,0,,,0,0,,0,0,0
127,1991,1991-10-06,6,31.088,RAI,,SDG,L 13-21,7,39,5.57,0,,1,6,6.00,0,,,0,0,,0,0,0
128,1991,1991-10-13,7,31.095,RAI,@,SEA,W 23-20,4,14,3.50,0,,0,0,,0,,,0,0,,0,0,0
129,1991,1991-10-20,8,31.102,RAI,,RAM,W 20-17,5,25,5.00,0,,0,0,,0,,,0,0,,0,0,0
130,1991,1991-10-28,9,31.110,RAI,@,KAN,L 21-24,17,59,3.47,0,,2,20,10.00,0,,,0,0,,0,0,0
131,1991,1991-11-10,10,31.123,RAI,@,DEN,W 17-16,12,58,4.83,0,,2,12,6.00,0,,,0,0,,0,0,0
132,1991,1991-11-17,11,31.130,RAI,,SEA,W 31-7,12,29,2.42,0,,1,4,4.00,0,,,0,0,,0,0,0
133,1991,1991-11-24,12,31.137,RAI,@,CIN,W 38-14,10,51,5.10,1,,1,9,9.00,0,,,0,0,,0,1,6
134,1991,1991-12-01,13,31.144,RAI,@,SDG,W 9-7,8,36,4.50,0,,0,0,,0,,,0,0,,0,0,0
135,1991,1991-12-08,14,31.151,RAI,,BUF,L 27-30,9,38,4.22,0,,0,0,,0,,,0,0,,0,0,0
136,1991,1991-12-16,15,31.159,RAI,@,NOR,L 0-27,2,8,4.00,0,,2,9,4.50,0,,,0,0,,0,0,0
137,1992,1992-09-06,1,32.058,MIN,@,GNB,W 23-20,9,31,3.44,0,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0
138,1992,1992-09-13,2,32.065,MIN,@,DET,L 17-31,8,24,3.00,0,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0
139,1992,1992-09-20,3,32.072,MIN,,TAM,W 26-20,10,33,3.30,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
140,1992,1992-09-27,4,32.079,MIN,@,CIN,W 42-7,6,24,4.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
141,1992,1992-10-04,5,32.086,MIN,,CHI,W 21-20,7,17,2.43,1,3,3,40,13.33,0,100.0%,13.33,0,0,,0,1,6
142,1992,1992-10-15,6,32.097,MIN,,DET,W 31-14,6,21,3.50,0,3,2,-2,-1.00,0,66.7%,-0.67,0,0,,0,0,0
143,1992,1992-10-25,7,32.107,MIN,,WAS,L 13-15,5,12,2.40,0,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0
144,1992,1992-11-02,8,32.115,MIN,@,CHI,W 38-10,8,26,3.25,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6
145,1992,1992-11-08,9,32.121,MIN,@,TAM,W 35-7,3,12,4.00,2,3,3,37,12.33,0,100.0%,12.33,0,0,,0,2,12
146,1992,1992-11-15,10,32.128,MIN,,HOU,L 13-17,6,26,4.33,0,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0
147,1992,1992-11-22,11,32.135,MIN,,CLE,W 17-13,6,36,6.00,0,2,1,-10,-10.00,0,50.0%,-5.00,0,0,,0,0,0
148,1992,1992-12-06,13,32.149,MIN,@,PHI,L 17-28,5,41,8.20,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0
149,1992,1992-12-13,14,32.156,MIN,,SFO,L 17-20,4,32,8.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
150,1992,1992-12-20,15,32.163,MIN,@,PIT,W 6-3,5,27,5.40,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
151,1992,1992-12-27,16,32.170,MIN,,GNB,W 27-7,17,54,3.18,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
152,1993,1993-09-05,1,33.057,MIN,@,RAI,L 7-24,10,30,3.00,1,3,1,6,6.00,0,33.3%,2.00,0,0,,0,1,6
153,1993,1993-09-12,2,33.064,MIN,,CHI,W 10-7,3,6,2.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
154,1993,1993-10-03,4,33.085,MIN,@,SFO,L 19-38,0,0,,0,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0
155,1993,1993-10-25,6,33.107,MIN,@,CHI,W 19-12,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
156,1993,1993-10-31,7,33.113,MIN,,DET,L 27-30,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
157,1993,1993-11-07,8,33.120,MIN,,SDG,L 17-30,2,4,2.00,0,6,4,45,11.25,0,66.7%,7.50,0,0,,0,0,0
158,1993,1993-11-14,9,33.127,MIN,@,DEN,W 26-23,14,41,2.93,0,2,2,19,9.50,1,100.0%,9.50,0,0,,0,1,6
159,1993,1993-11-21,10,33.134,MIN,@,TAM,L 10-23,6,32,5.33,0,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0
160,1993,1993-11-28,11,33.141,MIN,,NOR,L 14-17,1,1,1.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
161,1993,1993-12-05,12,33.148,MIN,@,DET,W 13-0,0,0,,0,4,2,42,21.00,0,50.0%,10.50,0,0,,0,0,0
162,1993,1993-12-12,13,33.155,MIN,,DAL,L 20-37,1,3,3.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
163,1993,1993-12-19,14,33.162,MIN,@,GNB,W 21-17,1,2,2.00,0,6,5,19,3.80,0,83.3%,3.17,0,0,,0,0,0
164,1993,1993-12-26,15,33.169,MIN,,KAN,W 30-10,0,0,,0,3,1,7,7.00,0,33.3%,2.33,1,11,11.00,0,0,0
165,1993,1993-12-31,16,33.174,MIN,@,WAS,W 14-9,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
