ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
41,1968,1968-10-27,8,26.077,KAN,,SDG,W 27-20,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
42,1968,1968-12-08,13,26.119,KAN,@,SDG,W 40-3,1,16,16.00,0,2,-2,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
43,1968,1968-12-14,14,26.125,KAN,@,DEN,W 30-7,3,119,39.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
44,1969,1969-09-14,1,27.034,KAN,@,SDG,W 27-9,5,111,22.20,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
45,1969,1969-09-21,2,27.041,KAN,@,BOS,W 31-0,3,58,19.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
46,1969,1969-09-28,3,27.048,KAN,@,CIN,L 19-24,6,72,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
47,1969,1969-10-05,4,27.055,KAN,@,DEN,W 26-13,3,71,23.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
48,1969,1969-10-12,5,27.062,KAN,,HOU,W 24-0,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
49,1969,1969-10-19,6,27.069,KAN,,MIA,W 17-10,4,131,32.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
50,1969,1969-11-16,10,27.097,KAN,@,NYJ,W 34-16,7,96,13.71,3,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,18
51,1969,1969-11-23,11,27.104,KAN,,OAK,L 24-27,6,103,17.17,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
52,1969,1969-11-27,12,27.108,KAN,,DEN,W 31-17,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
53,1969,1969-12-07,13,27.118,KAN,,BUF,W 22-19,4,20,5.00,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
54,1969,1969-12-13,14,27.124,KAN,@,OAK,L 6-10,0,0,,0,1,-12,-12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
55,1970,1970-09-20,1,28.040,KAN,@,MIN,L 10-27,5,100,20.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
56,1970,1970-10-04,3,28.054,KAN,@,DEN,L 13-26,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
57,1970,1970-10-11,4,28.061,KAN,,BOS,W 23-10,1,8,8.00,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
58,1970,1970-10-18,5,28.068,KAN,@,CIN,W 27-19,1,25,25.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
59,1970,1970-10-25,6,28.075,KAN,,DAL,L 16-27,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
60,1970,1970-11-01,7,28.082,KAN,,OAK,T 17-17,4,129,32.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
61,1970,1970-11-08,8,28.089,KAN,,HOU,W 24-9,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
62,1970,1970-11-15,9,28.096,KAN,@,PIT,W 31-14,5,81,16.20,1,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
63,1970,1970-11-22,10,28.103,KAN,,STL,T 6-6,2,25,12.50,0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
64,1970,1970-11-29,11,28.110,KAN,,SDG,W 26-14,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
65,1970,1970-12-06,12,28.117,KAN,,DEN,W 16-0,2,33,16.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
66,1970,1970-12-12,13,28.123,KAN,@,OAK,L 6-20,3,59,19.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
67,1970,1970-12-20,14,28.131,KAN,@,SDG,L 13-31,3,49,16.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
68,1971,1971-09-19,1,29.039,KAN,@,SDG,L 14-21,3,76,25.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
69,1971,1971-09-26,2,29.046,KAN,@,HOU,W 20-16,6,97,16.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
70,1971,1971-10-03,3,29.053,KAN,@,DEN,W 16-3,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
71,1971,1971-10-10,4,29.060,KAN,,SDG,W 31-10,6,97,16.17,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
72,1971,1971-10-18,5,29.068,KAN,,PIT,W 38-16,6,190,31.67,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
73,1971,1971-10-24,6,29.074,KAN,,WAS,W 27-20,5,105,21.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
74,1971,1971-10-31,7,29.081,KAN,@,OAK,T 20-20,3,70,23.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
75,1971,1971-11-07,8,29.088,KAN,@,NYJ,L 10-13,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
76,1971,1971-11-14,9,29.095,KAN,,CLE,W 13-7,3,66,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
77,1971,1971-11-21,10,29.102,KAN,,DEN,W 28-10,3,84,28.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
78,1971,1971-11-25,11,29.106,KAN,@,DET,L 21-32,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
79,1971,1971-12-06,12,29.117,KAN,@,SFO,W 26-17,5,81,16.20,1,1,25,25.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
80,1971,1971-12-12,13,29.123,KAN,,OAK,W 16-14,8,113,14.13,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
81,1971,1971-12-19,14,29.130,KAN,,BUF,W 22-9,4,55,13.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
82,1972,1972-09-17,1,30.037,KAN,,MIA,L 10-20,4,69,17.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
83,1972,1972-09-25,2,30.045,KAN,@,NOR,W 20-17,7,75,10.71,1,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
84,1972,1972-10-01,3,30.051,KAN,@,DEN,W 45-24,5,68,13.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
85,1972,1972-10-08,4,30.058,KAN,@,CLE,W 31-7,2,38,19.00,1,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
86,1972,1972-10-15,5,30.065,KAN,,CIN,L 16-23,10,149,14.90,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
87,1972,1972-10-22,6,30.072,KAN,,PHI,L 20-21,2,24,12.00,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
88,1972,1972-10-29,7,30.079,KAN,@,SDG,W 26-14,5,86,17.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
89,1972,1972-11-05,8,30.086,KAN,,OAK,W 27-14,3,51,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
90,1972,1972-11-12,9,30.093,KAN,@,PIT,L 7-16,3,45,15.00,0,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
91,1972,1972-11-19,10,30.100,KAN,,SDG,L 17-27,3,61,20.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
92,1972,1972-11-26,11,30.107,KAN,@,OAK,L 3-26,,,,,,,,,,,,,,,,,,,,,,,,,
93,1972,1972-12-03,12,30.114,KAN,,DEN,W 24-21,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
94,1972,1972-12-10,13,30.121,KAN,,BAL,W 24-10,3,52,17.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
95,1972,1972-12-17,14,30.128,KAN,@,ATL,W 17-14,8,69,8.63,1,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
96,1973,1973-09-16,1,31.036,KAN,,RAM,L 13-23,4,83,20.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
97,1973,1973-09-23,2,31.043,KAN,@,NWE,W 10-7,5,115,23.00,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
98,1973,1973-09-30,3,31.050,KAN,,OAK,W 16-3,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
99,1973,1973-10-07,4,31.057,KAN,,DEN,W 16-14,2,48,24.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
100,1973,1973-10-14,5,31.064,KAN,@,GNB,T 10-10,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
101,1973,1973-10-21,6,31.071,KAN,@,CIN,L 6-14,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
102,1973,1973-10-29,7,31.079,KAN,@,BUF,L 14-23,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
103,1973,1973-11-04,8,31.085,KAN,@,SDG,W 19-0,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
104,1973,1973-11-12,9,31.093,KAN,,CHI,W 19-7,3,54,18.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
105,1973,1973-11-18,10,31.099,KAN,,HOU,W 38-14,4,46,11.50,1,2,-19,-9.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
106,1973,1973-11-25,11,31.106,KAN,@,DEN,L 10-14,3,50,16.67,1,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
107,1973,1973-12-02,12,31.113,KAN,,CLE,T 20-20,2,41,20.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
108,1973,1973-12-08,13,31.119,KAN,@,OAK,L 7-37,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
109,1973,1973-12-16,14,31.127,KAN,,SDG,W 33-6,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
110,1974,1974-09-15,1,32.035,KAN,,NYJ,W 24-16,,,,,,,,,,,,,,,,,,,,,,,,,
111,1974,1974-09-22,2,32.042,KAN,@,OAK,L 7-27,2,25,12.50,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
112,1974,1974-09-29,3,32.049,KAN,@,HOU,W 17-7,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
113,1974,1974-10-06,4,32.056,KAN,,DEN,L 14-17,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
114,1974,1974-10-13,5,32.063,KAN,,PIT,L 24-34,3,37,12.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
115,1974,1974-11-18,10,32.099,KAN,@,DEN,W 42-34,3,55,18.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
116,1974,1974-11-24,11,32.105,KAN,@,CIN,L 6-33,3,88,29.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
117,1974,1974-12-01,12,32.112,KAN,@,STL,W 17-13,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
118,1974,1974-12-08,13,32.119,KAN,,OAK,L 6-7,4,60,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
119,1974,1974-12-14,14,32.125,KAN,,MIN,L 15-35,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
120,1975,1975-09-21,1,33.041,KAN,@,DEN,L 33-37,,,,,,,,,,,,,,,,,,,,,,,,,
