ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2001,2001-09-09,1,23.327,JAX,,PIT,W 21-3,,,,,
2,2001,2001-09-23,2,23.341,JAX,,TEN,W 13-6,,,,,
3,2001,2001-09-30,3,23.348,JAX,,CLE,L 14-23,,,,,
4,2001,2001-10-07,4,23.355,JAX,@,SEA,L 15-24,,,,,
5,2001,2001-10-18,5,24.001,JAX,,BUF,L 10-13,,,,,
6,2001,2001-10-28,6,24.011,JAX,@,BAL,L 17-18,,,,,
7,2001,2001-11-04,7,24.018,JAX,@,TEN,L 24-28,,,,,
8,2001,2001-11-11,8,24.025,JAX,,CIN,W 30-13,,,,,
9,2001,2001-11-18,9,24.032,JAX,@,PIT,L 7-20,,1,0,0.00,0
10,2001,2001-11-25,10,24.039,JAX,,BAL,L 21-24,,,,,
11,2001,2001-12-03,11,24.047,JAX,,GNB,L 21-28,,,,,
12,2001,2001-12-09,12,24.053,JAX,@,CIN,W 14-10,,,,,
13,2001,2001-12-16,13,24.060,JAX,@,CLE,W 15-10,,,,,
14,2001,2001-12-23,14,24.067,JAX,@,MIN,W 33-3,,,,,
15,2001,2001-12-30,15,24.074,JAX,,KAN,L 26-30,,,,,
16,2001,2002-01-06,16,24.081,JAX,@,CHI,L 13-33,,,,,
17,2002,2002-09-08,1,24.326,JAX,,IND,L 25-28,,,,,
18,2002,2002-09-15,2,24.333,JAX,@,KAN,W 23-16,,,,,
19,2002,2002-09-29,3,24.347,JAX,,NYJ,W 28-3,,,,,
20,2002,2002-10-06,4,24.354,JAX,,PHI,W 28-25,,,,,
21,2002,2002-10-13,5,24.361,JAX,@,TEN,L 14-23,,,,,
22,2002,2002-10-20,6,25.003,JAX,@,BAL,L 10-17,,,,,
23,2002,2002-10-27,7,25.010,JAX,,HOU,L 19-21,,,,,
24,2002,2002-11-24,11,25.038,JAX,@,DAL,L 19-21,,,,,
25,2002,2002-12-01,12,25.045,JAX,,PIT,L 23-25,,,,,
26,2002,2002-12-08,13,25.052,JAX,,CLE,L 20-21,,,,,
