ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2002,2002-09-08,1,23.177,SDG,@,CIN,W 34-6,,,,,,,0.0%,,,,,,,
2,2002,2002-09-22,3,23.191,SDG,@,ARI,W 23-15,,0,,,,,0.0%,,,,,,,
3,2002,2002-09-29,4,23.198,SDG,,NWE,W 21-14,,0,,,,,0.0%,,,,,,,
4,2002,2002-10-06,5,23.205,SDG,@,DEN,L 9-26,,1,,,,,0.0%,,,,,,,
5,2002,2002-10-13,6,23.212,SDG,,KAN,W 35-34,,,,,,,0.0%,,,,,,,
6,2002,2002-10-20,7,23.219,SDG,@,OAK,W 27-21,*,1,,,,,0.0%,,,,,,,
7,2002,2002-11-03,8,23.233,SDG,,NYJ,L 13-44,,0,,,,,0.0%,,,,,,,
8,2002,2002-11-10,9,23.240,SDG,@,STL,L 24-28,,,,,,,0.0%,,,,,,,
9,2002,2002-11-17,10,23.247,SDG,,SFO,W 20-17,,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
10,2002,2002-11-24,11,23.254,SDG,@,MIA,L 3-30,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
11,2002,2002-12-01,12,23.261,SDG,,DEN,W 30-27,*,1,,,,,0.0%,,,,,,,
12,2002,2002-12-08,13,23.268,SDG,,OAK,L 7-27,,,,,,,0.0%,,,,,,,
13,2002,2002-12-15,14,23.275,SDG,@,BUF,L 13-20,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
14,2002,2002-12-22,15,23.282,SDG,@,KAN,L 22-24,,,,,,,0.0%,,,,,,,
15,2002,2002-12-29,16,23.289,SDG,,SEA,L 28-31,,,,,,,0.0%,,,,,,,
16,2003,2003-09-07,1,24.176,SDG,@,KAN,L 14-27,,0,,,,,0.0%,,,,,,,
17,2003,2003-09-14,2,24.183,SDG,,DEN,L 13-37,*,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0
18,2003,2003-09-21,3,24.190,SDG,,BAL,L 10-24,*,6,4,24,6.00,0,66.7%,4.00,0,0,,0,0,0
19,2003,2003-09-28,4,24.197,SDG,@,OAK,L 31-34,*,4,3,24,8.00,1,75.0%,6.00,0,0,,0,1,6
20,2003,2003-10-05,5,24.204,SDG,@,JAX,L 21-27,*,2,,,,,0.0%,,,,,,,
21,2003,2003-10-19,6,24.218,SDG,@,CLE,W 26-20,*,0,0,0,,0,0.0%,,1,14,14.00,0,0,0
22,2003,2003-10-27,7,24.226,SDG,,MIA,L 10-26,*,,,,,,0.0%,,,,,,,
23,2003,2003-11-02,8,24.232,SDG,@,CHI,L 7-20,,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0
24,2003,2003-11-09,9,24.239,SDG,,MIN,W 42-28,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
25,2003,2003-11-16,10,24.246,SDG,@,DEN,L 8-37,,,,,,,0.0%,,,,,,,
26,2003,2003-11-23,11,24.253,SDG,,CIN,L 27-34,,,,,,,0.0%,,,,,,,
27,2003,2003-11-30,12,24.260,SDG,,KAN,L 24-28,*,,,,,,0.0%,,,,,,,
28,2003,2003-12-14,14,24.274,SDG,,GNB,L 21-38,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
29,2003,2003-12-21,15,24.281,SDG,@,PIT,L 24-40,*,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0
30,2003,2003-12-28,16,24.288,SDG,,OAK,W 21-14,,,,,,,0.0%,,,,,,,
31,2004,2004-09-12,1,25.181,SDG,@,HOU,W 27-20,,,,,,,0.0%,,,,,,,
