ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2003,2003-09-21,3,23.103,BAL,@,SDG,W 24-10,,0,,,,,0.0%,,,,,,,,,,,,,,
2,2003,2003-09-28,4,23.110,BAL,,KAN,L 10-17,,,,,,,0.0%,,,,,,,,,,,,,,
3,2003,2003-11-16,10,23.159,BAL,@,MIA,L 6-9,,,,,,,0.0%,,,,,,,,,,,,,,
4,2003,2003-11-30,12,23.173,BAL,,SFO,W 44-6,,0,,,,,0.0%,,,,,,,,,,,,,,
5,2003,2003-12-21,15,23.194,BAL,@,CLE,W 35-0,,,,,,,0.0%,,,,,,,,,,,,,,
6,2003,2003-12-28,16,23.201,BAL,,PIT,W 13-10,,0,,,,,0.0%,,,,,,,,,,,,,,
7,2004,2004-09-19,2,24.101,BAL,,PIT,W 30-13,,,,,,,0.0%,,,,,,,,,,,,,,
8,2004,2004-09-26,3,24.108,BAL,@,CIN,W 23-9,,,,,,,0.0%,,,,,,,,,,,,,,
9,2004,2004-11-14,9,24.157,BAL,@,NYJ,W 20-17,,0,,,,,0.0%,,,,,,,,,,,,,,
10,2005,2005-09-11,1,25.093,BAL,,IND,L 7-24,,1,,,,,0.0%,,,,,,,,,,,,,,
11,2005,2005-09-18,2,25.100,BAL,@,TEN,L 10-25,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
12,2005,2005-10-02,3,25.114,BAL,,NYJ,W 13-3,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,,
13,2005,2005-10-09,4,25.121,BAL,@,DET,L 17-35,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,,
14,2005,2005-10-16,5,25.128,BAL,,CLE,W 16-3,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
15,2005,2005-11-06,8,25.149,BAL,,CIN,L 9-21,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
16,2005,2005-11-20,10,25.163,BAL,,PIT,W 16-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
17,2005,2005-11-27,11,25.170,BAL,@,CIN,L 29-42,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
18,2005,2005-12-04,12,25.177,BAL,,HOU,W 16-15,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
19,2005,2005-12-11,13,25.184,BAL,@,DEN,L 10-12,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
20,2005,2005-12-19,14,25.192,BAL,,GNB,W 48-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
21,2005,2005-12-25,15,25.198,BAL,,MIN,W 30-23,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,,
22,2005,2006-01-01,16,25.205,BAL,@,CLE,L 16-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
23,2006,2006-09-10,1,26.092,BAL,@,TAM,W 27-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
24,2006,2006-09-17,2,26.099,BAL,,OAK,W 28-6,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
25,2006,2006-09-24,3,26.106,BAL,@,CLE,W 15-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
26,2006,2006-10-01,4,26.113,BAL,,SDG,W 16-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
27,2006,2006-10-09,5,26.121,BAL,@,DEN,L 3-13,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
28,2006,2006-10-15,6,26.127,BAL,,CAR,L 21-23,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
29,2006,2006-10-29,7,26.141,BAL,@,NOR,W 35-22,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
30,2006,2006-11-05,8,26.148,BAL,,CIN,W 26-20,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,0.0,,
31,2006,2006-11-12,9,26.155,BAL,@,TEN,W 27-26,*,3,3,44,14.67,1,100.0%,14.67,0,0,,0,0,0,,0,1,6,0.0,,
32,2006,2006-11-19,10,26.162,BAL,,ATL,W 24-10,*,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,,
33,2006,2006-11-26,11,26.169,BAL,,PIT,W 27-0,,2,1,11,11.00,0,50.0%,5.50,4,21,5.25,0,0,0,,0,0,0,0.0,,
34,2006,2006-11-30,12,26.173,BAL,@,CIN,L 7-13,*,3,3,20,6.67,0,100.0%,6.67,1,1,1.00,0,0,0,,0,0,0,0.0,,
35,2006,2006-12-10,13,26.183,BAL,@,KAN,W 20-10,*,3,3,15,5.00,0,100.0%,5.00,1,3,3.00,0,0,0,,0,0,0,0.0,,
36,2006,2006-12-17,14,26.190,BAL,,CLE,W 27-17,,2,2,13,6.50,1,100.0%,6.50,0,0,,0,0,0,,0,1,6,0.0,,
37,2006,2006-12-24,15,26.197,BAL,@,PIT,W 31-7,*,1,1,13,13.00,0,100.0%,13.00,4,21,5.25,0,0,0,,0,0,0,0.0,,
38,2006,2006-12-31,16,26.204,BAL,,BUF,W 19-7,,6,5,49,9.80,0,83.3%,8.17,2,4,2.00,0,0,0,,0,0,0,0.0,,
39,2007,2007-09-09,1,27.091,ATL,@,MIN,L 3-24,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,0.0,,
40,2007,2007-09-16,2,27.098,ATL,@,JAX,L 7-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
41,2007,2007-09-23,3,27.105,ATL,,CAR,L 20-27,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,,
42,2007,2007-09-30,4,27.112,ATL,,HOU,W 26-16,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
43,2007,2007-10-07,5,27.119,ATL,@,TEN,L 13-20,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0,0.0,,
44,2007,2007-10-15,6,27.127,ATL,,NYG,L 10-31,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,1,18,18.00,0,0,0,0.0,,
45,2007,2007-10-21,7,27.133,ATL,@,NOR,L 16-22,,1,0,0,,0,0.0%,0.00,1,3,3.00,0,0,0,,0,0,0,0.0,,
46,2007,2007-11-04,8,27.147,ATL,,SFO,W 20-16,*,0,0,0,,0,0.0%,,2,2,1.00,1,0,0,,0,1,6,0.0,,
47,2007,2007-11-11,9,27.154,ATL,@,CAR,W 20-13,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
48,2007,2007-11-18,10,27.161,ATL,,TAM,L 7-31,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,0.0,,
49,2007,2007-11-22,11,27.165,ATL,,IND,L 13-31,*,1,1,9,9.00,0,100.0%,9.00,1,0,0.00,0,0,0,,0,0,0,0.0,,
50,2007,2007-12-02,12,27.175,ATL,@,STL,L 16-28,,0,0,0,,0,0.0%,,0,0,,0,1,10,10.00,0,0,0,0.0,,
51,2007,2007-12-10,13,27.183,ATL,,NOR,L 14-34,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
52,2007,2007-12-16,14,27.189,ATL,@,TAM,L 3-37,*,1,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,,0,0,0,0.0,,
53,2007,2007-12-23,15,27.196,ATL,@,ARI,L 27-30,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,0.0,,
54,2007,2007-12-30,16,27.203,ATL,,SEA,W 44-41,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
55,2008,2008-09-07,1,28.089,ATL,,DET,W 34-21,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,0.0,0,0
56,2008,2008-09-14,2,28.096,ATL,@,TAM,L 9-24,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0
57,2008,2008-09-21,3,28.103,ATL,,KAN,W 38-14,*,1,,,,,0.0%,,,,,,,,,,,,,,
58,2008,2008-09-28,4,28.110,ATL,@,CAR,L 9-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
59,2008,2008-10-05,5,28.117,ATL,@,GNB,W 27-24,*,0,0,0,,0,0.0%,,1,9,9.00,0,0,0,,0,0,0,0.0,0,0
60,2008,2008-10-12,6,28.124,ATL,,CHI,W 22-20,*,,,,,,0.0%,,,,,,,,,,,,,,
61,2008,2008-10-26,7,28.138,ATL,@,PHI,L 14-27,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,1,17,17.00,0,0,0,0.0,0,0
62,2008,2008-11-02,8,28.145,ATL,@,OAK,W 24-0,*,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,0,0,0.0,0,0
63,2008,2008-11-09,9,28.152,ATL,,NOR,W 34-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
64,2008,2008-11-16,10,28.159,ATL,,DEN,L 20-24,,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2008,2008-11-23,11,28.166,ATL,,CAR,W 45-28,*,,,,,,0.0%,,,,,,,,,,,,,,
66,2008,2008-11-30,12,28.173,ATL,@,SDG,W 22-16,*,0,0,0,,0,0.0%,,3,5,1.67,0,0,0,,0,0,0,0.0,0,0
67,2008,2008-12-07,13,28.180,ATL,@,NOR,L 25-29,*,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
68,2008,2008-12-14,14,28.187,ATL,,TAM,W 13-10,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2008,2008-12-21,15,28.194,ATL,@,MIN,W 24-17,*,0,,,,,0.0%,,,,,,,,,,,,,,
70,2008,2008-12-28,16,28.201,ATL,,STL,W 31-27,*,1,,,,,0.0%,,,,,,,,,,,,,,
71,2009,2009-09-13,1,29.095,ATL,,MIA,W 19-7,*,2,2,22,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,1,6,0.0,0,0
72,2009,2009-09-20,2,29.102,ATL,,CAR,W 28-20,,,,,,,0.0%,,,,,,,,,,,,,,
73,2009,2009-09-27,3,29.109,ATL,@,NWE,L 10-26,,,,,,,0.0%,,,,,,,,,,,,,,
74,2009,2009-10-11,4,29.123,ATL,@,SFO,W 45-10,,,,,,,0.0%,,,,,,,,,,,,,,
75,2009,2009-11-02,7,29.145,ATL,@,NOR,L 27-35,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
76,2009,2009-11-08,8,29.151,ATL,,WAS,W 31-17,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0
77,2009,2009-11-15,9,29.158,ATL,@,CAR,L 19-28,,,,,,,0.0%,,,,,,,,,,,,,,
78,2009,2009-11-22,10,29.165,ATL,@,NYG,L 31-34,*,,,,,,0.0%,,,,,,,,,,,,,,
79,2009,2009-11-29,11,29.172,ATL,,TAM,W 20-17,,1,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,,0,0,0,0.0,0,0
80,2009,2009-12-06,12,29.179,ATL,,PHI,L 7-34,*,,,,,,0.0%,,,,,,,,,,,,,,
81,2009,2009-12-13,13,29.186,ATL,,NOR,L 23-26,*,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
82,2009,2009-12-20,14,29.193,ATL,@,NYJ,W 10-7,*,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,,0,0,0,0.0,0,1
83,2009,2009-12-27,15,29.200,ATL,,BUF,W 31-3,*,2,0,0,,0,0.0%,0.00,1,3,3.00,0,0,0,,0,0,0,0.0,0,0
84,2009,2010-01-03,16,29.207,ATL,@,TAM,W 20-10,,0,0,0,,0,0.0%,,2,6,3.00,0,0,0,,0,0,0,0.0,0,0
85,2010,2010-09-12,1,30.094,ATL,@,PIT,L 9-15,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,1
86,2010,2010-09-19,2,30.101,ATL,,ARI,W 41-7,*,2,2,9,4.50,0,100.0%,4.50,5,16,3.20,0,0,0,,0,0,0,0.0,0,0
87,2010,2010-09-26,3,30.108,ATL,@,NOR,W 27-24,,3,2,29,14.50,0,66.7%,9.67,0,0,,0,1,6,6.00,0,0,0,0.0,0,0
88,2010,2010-10-03,4,30.115,ATL,,SFO,W 16-14,,0,0,0,,0,0.0%,,2,2,1.00,0,0,0,,0,0,0,0.0,0,0
89,2010,2010-10-10,5,30.122,ATL,@,CLE,W 20-10,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
90,2010,2010-10-17,6,30.129,ATL,@,PHI,L 17-31,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
91,2010,2010-10-24,7,30.136,ATL,,CIN,W 39-32,*,,,,,,0.0%,,,,,,,,,,,,,,
92,2010,2010-11-07,8,30.150,ATL,,TAM,W 27-21,,1,,,,,0.0%,,,,,,,,,,,,,,
93,2010,2010-11-11,9,30.154,ATL,,BAL,W 26-21,,1,1,2,2.00,0,100.0%,2.00,2,5,2.50,0,0,0,,0,0,0,0.0,0,0
94,2010,2010-11-21,10,30.164,ATL,@,STL,W 34-17,*,,,,,,0.0%,,,,,,,,,,,,,,
95,2010,2010-11-28,11,30.171,ATL,,GNB,W 20-17,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,0.0,0,0
96,2010,2010-12-05,12,30.178,ATL,@,TAM,W 28-24,*,3,3,32,10.67,1,100.0%,10.67,0,0,,0,0,0,,0,1,6,0.0,0,0
97,2010,2010-12-12,13,30.185,ATL,@,CAR,W 31-10,,2,1,16,16.00,0,50.0%,8.00,1,3,3.00,0,0,0,,0,0,0,0.0,0,0
98,2010,2010-12-19,14,30.192,ATL,@,SEA,W 34-18,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
99,2010,2010-12-27,15,30.200,ATL,,NOR,L 14-17,*,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,0.0,0,1
100,2010,2011-01-02,16,30.206,ATL,,CAR,W 31-10,,0,0,0,,0,0.0%,,2,8,4.00,0,0,0,,0,0,0,0.0,0,1
101,2011,2011-09-11,1,31.093,ATL,@,CHI,L 12-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
102,2011,2011-09-18,2,31.100,ATL,,PHI,W 35-31,*,1,1,1,1.00,1,100.0%,1.00,1,1,1.00,0,0,0,,0,1,6,0.0,1,0
103,2011,2011-09-25,3,31.107,ATL,@,TAM,L 13-16,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,1
104,2011,2011-10-02,4,31.114,ATL,@,SEA,W 30-28,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
105,2011,2011-10-09,5,31.121,ATL,,GNB,L 14-25,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
106,2011,2011-10-16,6,31.128,ATL,,CAR,W 31-17,,2,2,20,10.00,1,100.0%,10.00,1,0,0.00,0,0,0,,0,1,6,0.0,0,0
