ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1985,1985-09-29,4,24.170,RAM,,ATL,W 17-6,0,0,,0
2,1985,1985-10-06,5,24.177,RAM,,MIN,W 13-10,0,0,,0
3,1985,1985-10-13,6,24.184,RAM,@,TAM,W 31-27,1,18,18.00,0
4,1985,1985-10-20,7,24.191,RAM,@,KAN,W 16-0,0,0,,0
5,1985,1985-10-27,8,24.198,RAM,,SFO,L 14-28,0,0,,0
6,1985,1985-11-03,9,24.205,RAM,,NOR,W 28-10,0,0,,0
7,1985,1985-11-10,10,24.212,RAM,@,NYG,L 19-24,0,0,,0
8,1985,1985-11-17,11,24.219,RAM,@,ATL,L 14-30,0,0,,0
9,1985,1985-11-24,12,24.226,RAM,,GNB,W 34-17,0,0,,0
10,1985,1985-12-01,13,24.233,RAM,@,NOR,L 3-29,0,0,,0
11,1985,1985-12-09,14,24.241,RAM,@,SFO,W 27-20,0,0,,0
12,1985,1985-12-15,15,24.247,RAM,,STL,W 46-14,0,0,,0
13,1985,1985-12-23,16,24.255,RAM,,RAI,L 6-16,0,0,,0
14,1986,1986-09-21,3,25.162,RAM,@,IND,W 24-7,,,,
15,1986,1986-09-28,4,25.169,RAM,@,PHI,L 20-34,,,,
16,1986,1986-10-05,5,25.176,RAM,,TAM,W 26-20,,,,
17,1986,1986-10-12,6,25.183,RAM,@,ATL,L 14-26,,,,
18,1986,1986-10-19,7,25.190,RAM,,DET,W 14-10,,,,
19,1986,1986-10-26,8,25.197,RAM,,ATL,W 14-7,,,,
20,1986,1986-11-03,9,25.205,RAM,@,CHI,W 20-17,,,,
21,1986,1986-11-09,10,25.211,RAM,@,NOR,L 0-6,,,,
22,1986,1986-11-16,11,25.218,RAM,,NWE,L 28-30,,,,
23,1986,1986-11-23,12,25.225,RAM,,NOR,W 26-13,,,,
24,1986,1986-11-30,13,25.232,RAM,@,NYJ,W 17-3,,,,
25,1986,1986-12-07,14,25.239,RAM,,DAL,W 29-10,,,,
26,1986,1986-12-14,15,25.246,RAM,,MIA,L 31-37,,,,
27,1986,1986-12-19,16,25.251,RAM,@,SFO,L 14-24,,,,
28,1987,1987-09-13,1,26.154,RAM,@,HOU,L 16-20,,,,
29,1987,1987-09-20,2,26.161,RAM,,MIN,L 16-21,,,,
30,1987,1987-10-26,6,26.197,RAM,@,CLE,L 17-30,,,,
31,1987,1987-11-01,7,26.203,RAM,,SFO,L 10-31,,,,
