ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1966,1966-12-04,12,22.089,STL,@,DAL,L 17-31,1,9,9.00,0
2,1968,1968-09-22,2,24.016,STL,@,SFO,L 17-35,1,0,0.00,0
3,1970,1970-09-20,1,26.014,NOR,,ATL,L 3-14,,,,
4,1970,1970-09-27,2,26.021,NOR,@,MIN,L 0-26,,,,
5,1970,1970-10-04,3,26.028,NOR,,NYG,W 14-10,,,,
6,1970,1970-10-11,4,26.035,NOR,@,STL,L 17-24,,,,
7,1970,1970-11-01,7,26.056,NOR,,RAM,L 17-30,,,,
8,1970,1970-11-08,8,26.063,NOR,,DET,W 19-17,,,,
9,1970,1970-11-15,9,26.070,NOR,@,MIA,L 10-21,,,,
10,1970,1970-11-22,10,26.077,NOR,,DEN,L 6-31,,,,
11,1970,1970-11-29,11,26.084,NOR,@,CIN,L 6-26,,,,
12,1970,1970-12-06,12,26.091,NOR,@,RAM,L 16-34,,,,
13,1970,1970-12-13,13,26.098,NOR,,SFO,L 27-38,,,,
14,1970,1970-12-20,14,26.105,NOR,,CHI,L 3-24,,,,
15,1971,1971-09-19,1,27.013,NOR,,RAM,W 24-20,,,,
16,1971,1971-09-26,2,27.020,NOR,,SFO,L 20-38,,,,
17,1971,1971-10-03,3,27.027,NOR,@,HOU,T 13-13,,,,
18,1971,1971-10-10,4,27.034,NOR,@,CHI,L 14-35,,,,
19,1971,1971-10-17,5,27.041,NOR,,DAL,W 24-14,,,,
20,1971,1971-10-24,6,27.048,NOR,@,ATL,L 6-28,,,,
21,1971,1971-10-31,7,27.055,NOR,@,WAS,L 14-24,,,,
22,1971,1971-11-07,8,27.062,NOR,,OAK,T 21-21,,,,
23,1971,1971-11-14,9,27.069,NOR,@,SFO,W 26-20,,,,
24,1971,1971-11-21,10,27.076,NOR,,MIN,L 10-23,,,,
25,1971,1971-11-28,11,27.083,NOR,@,GNB,W 29-21,,,,
26,1971,1971-12-05,12,27.090,NOR,@,RAM,L 28-45,,,,
27,1971,1971-12-12,13,27.097,NOR,,CLE,L 17-21,,,,
28,1971,1971-12-19,14,27.104,NOR,,ATL,L 20-24,,,,
29,1972,1972-09-17,1,28.011,NOR,@,RAM,L 14-34,,,,
30,1972,1972-09-25,2,28.019,NOR,,KAN,L 17-20,,,,
31,1972,1972-10-01,3,28.025,NOR,,SFO,L 2-37,,,,
32,1972,1972-10-08,4,28.032,NOR,@,NYG,L 21-45,,,,
33,1972,1972-10-15,5,28.039,NOR,,ATL,L 14-21,,,,
34,1972,1972-10-22,6,28.046,NOR,@,SFO,T 20-20,,,,
35,1972,1972-10-29,7,28.053,NOR,,PHI,W 21-3,,,,
36,1972,1972-11-05,8,28.060,NOR,@,MIN,L 6-37,,,,
37,1972,1972-11-12,9,28.067,NOR,@,ATL,L 20-36,,,,
38,1972,1972-11-19,10,28.074,NOR,@,DET,L 14-27,,,,
39,1972,1972-11-26,11,28.081,NOR,,RAM,W 19-16,,,,
40,1972,1972-12-03,12,28.088,NOR,@,NYJ,L 17-18,,,,
41,1972,1972-12-10,13,28.095,NOR,,NWE,L 10-17,,,,
42,1972,1972-12-17,14,28.102,NOR,,GNB,L 20-30,,,,
