ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1980,1980-09-07,1,22.156,NYJ,,BAL,L 14-17,1,37,37.00,0,0,0,,0,0,0,,0,0,0
2,1980,1980-09-14,2,22.163,NYJ,@,BUF,L 10-20,2,7,3.50,0,0,0,,0,0,0,,0,0,0
3,1980,1980-09-21,3,22.170,NYJ,,SFO,L 27-37,1,18,18.00,0,0,0,,0,0,0,,0,0,0
4,1980,1980-09-28,4,22.177,NYJ,@,BAL,L 21-35,3,90,30.00,0,1,7,7.00,0,0,0,,0,0,0
5,1980,1980-10-05,5,22.184,NYJ,,NWE,L 11-21,1,2,2.00,0,0,0,,0,0,0,,0,0,0
6,1980,1980-10-12,6,22.191,NYJ,@,ATL,W 14-7,2,23,11.50,0,0,0,,0,0,0,,0,0,0
7,1980,1980-10-19,7,22.198,NYJ,,SEA,L 17-27,,,,,,,,,,,,,,
8,1980,1980-10-27,8,22.206,NYJ,,MIA,W 17-14,1,8,8.00,0,1,-2,-2.00,0,0,0,,0,0,0
9,1980,1980-11-02,9,22.212,NYJ,@,NWE,L 21-34,1,17,17.00,0,0,0,,0,0,0,,0,0,0
10,1980,1980-11-09,10,22.219,NYJ,,BUF,L 24-31,3,68,22.67,0,0,0,,0,3,49,16.33,0,0,0
11,1980,1980-11-16,11,22.226,NYJ,@,DEN,L 24-31,5,103,20.60,1,0,0,,0,0,0,,0,1,6
12,1980,1980-11-23,12,22.233,NYJ,,HOU,W 31-28,1,21,21.00,0,0,0,,0,0,0,,0,0,0
13,1980,1980-11-30,13,22.240,NYJ,@,RAM,L 13-38,2,46,23.00,1,0,0,,0,0,0,,0,1,6
14,1980,1980-12-07,14,22.247,NYJ,@,CLE,L 14-17,1,39,39.00,1,0,0,,0,1,18,18.00,0,1,6
15,1980,1980-12-14,15,22.254,NYJ,,NOR,L 20-21,,,,,,,,,,,,,,
16,1980,1980-12-20,16,22.260,NYJ,@,MIA,W 24-17,1,3,3.00,0,0,0,,0,0,0,,0,0,0
17,1981,1981-09-06,1,23.155,NYJ,@,BUF,L 0-31,0,0,,0,0,0,,0,0,0,,0,0,
18,1981,1981-09-13,2,23.162,NYJ,,CIN,L 30-31,1,32,32.00,0,1,-5,-5.00,0,0,0,,0,0,0
19,1981,1981-09-20,3,23.169,NYJ,@,PIT,L 10-38,0,0,,0,0,0,,0,0,0,,0,0,
20,1981,1981-10-04,5,23.183,NYJ,@,MIA,T 28-28,0,0,,0,0,0,,0,0,0,,0,0,
21,1981,1981-10-11,6,23.190,NYJ,,NWE,W 28-24,0,0,,0,0,0,,0,1,6,6.00,0,0,0
22,1981,1981-10-18,7,23.197,NYJ,,BUF,W 33-14,1,13,13.00,0,0,0,,0,0,0,,0,0,0
23,1981,1981-10-25,8,23.204,NYJ,,SEA,L 3-19,1,10,10.00,0,1,5,5.00,0,0,0,,0,0,0
24,1981,1981-11-01,9,23.211,NYJ,@,NYG,W 26-7,1,6,6.00,0,0,0,,0,0,0,,0,0,0
25,1981,1981-11-08,10,23.218,NYJ,@,BAL,W 41-14,2,34,17.00,1,0,0,,0,0,0,,0,1,6
26,1981,1981-11-15,11,23.225,NYJ,@,NWE,W 17-6,0,0,,0,0,0,,0,0,0,,0,0,
27,1981,1981-11-22,12,23.232,NYJ,,MIA,W 16-15,3,37,12.33,0,0,0,,0,0,0,,0,0,0
28,1981,1981-11-29,13,23.239,NYJ,,BAL,W 25-0,0,0,,0,0,0,,0,0,0,,0,0,
29,1981,1981-12-06,14,23.246,NYJ,@,SEA,L 23-27,3,59,19.67,0,0,0,,0,0,0,,0,0,0
30,1981,1981-12-12,15,23.252,NYJ,@,CLE,W 14-13,5,83,16.60,1,0,0,,0,0,0,,0,1,6
31,1981,1981-12-20,16,23.260,NYJ,,GNB,W 28-3,3,68,22.67,1,0,0,,0,0,0,,0,1,6
32,1982,1982-09-12,1,24.161,NYJ,,MIA,L 28-45,2,29,14.50,0,0,0,,0,0,0,,0,0,0
33,1982,1982-09-19,2,24.168,NYJ,@,NWE,W 31-7,2,20,10.00,0,1,2,2.00,0,0,0,,0,0,0
34,1982,1982-11-21,3,24.231,NYJ,,BAL,W 37-0,3,42,14.00,1,0,0,,0,0,0,,0,1,6
35,1982,1982-11-28,4,24.238,NYJ,,GNB,W 15-13,4,56,14.00,1,0,0,,0,0,0,,0,1,6
36,1982,1982-12-06,5,24.246,NYJ,@,DET,W 28-13,4,69,17.25,0,0,0,,0,0,0,,0,0,0
37,1982,1982-12-18,7,24.258,NYJ,@,MIA,L 19-20,0,0,,0,0,0,,0,,,,,0,
38,1982,1982-12-26,8,24.266,NYJ,@,MIN,W 42-14,2,70,35.00,0,0,0,,0,0,0,,0,0,0
39,1982,1983-01-02,9,24.273,NYJ,@,KAN,L 13-37,1,8,8.00,0,0,0,,0,0,0,,0,0,0
40,1983,1983-09-18,3,25.167,NYJ,@,NWE,L 13-23,2,38,19.00,0,1,9,9.00,0,0,0,,0,0,0
