ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1977,1977-09-18,1,24.259,TAM,@,PHI,L 3-13
2,1977,1977-09-24,2,24.265,TAM,,MIN,L 3-9
3,1977,1977-10-02,3,24.273,TAM,@,DAL,L 7-23
4,1977,1977-10-09,4,24.280,TAM,,WAS,L 0-10
5,1977,1977-10-23,6,24.294,TAM,,GNB,L 0-13
6,1977,1977-10-30,7,24.301,TAM,@,SFO,L 10-20
7,1977,1977-11-06,8,24.308,TAM,@,RAM,L 0-31
8,1977,1977-11-13,9,24.315,TAM,,NYG,L 0-10
9,1977,1977-11-20,10,24.322,TAM,@,DET,L 7-16
10,1977,1977-11-27,11,24.329,TAM,,ATL,L 0-17
11,1977,1977-12-04,12,24.336,TAM,,CHI,L 0-10
12,1977,1977-12-11,13,24.343,TAM,@,NOR,W 33-14
13,1978,1978-09-02,1,25.243,TAM,,NYG,L 13-19
14,1978,1978-09-09,2,25.250,TAM,,DET,L 7-15
15,1978,1978-10-15,7,25.286,TAM,@,NYG,L 14-17
16,1978,1978-10-22,8,25.293,TAM,,CHI,W 33-19
17,1978,1978-10-29,9,25.300,TAM,@,GNB,L 7-9
18,1978,1978-11-05,10,25.307,TAM,@,RAM,L 23-26
19,1978,1978-11-12,11,25.314,TAM,@,DET,L 23-34
20,1978,1978-12-03,14,25.335,TAM,,GNB,L 7-17
21,1978,1978-12-10,15,25.342,TAM,@,SFO,L 3-6
22,1978,1978-12-17,16,25.349,TAM,,NOR,L 10-17
