ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,24.300,CIN,@,DEN,L 17-20,,,,
2,1984,1984-09-09,2,24.307,CIN,,KAN,L 22-27,,,,
3,1984,1984-09-16,3,24.314,CIN,@,NYJ,L 23-43,,,,
4,1984,1984-09-23,4,24.321,CIN,,RAM,L 14-24,,,,
5,1984,1984-10-01,5,24.329,CIN,@,PIT,L 17-38,,,,
6,1984,1984-10-07,6,24.335,CIN,,HOU,W 13-3,,,,
7,1984,1984-10-14,7,24.342,CIN,@,NWE,L 14-20,,,,
8,1984,1984-10-21,8,24.349,CIN,,CLE,W 12-9,,,,
9,1984,1984-10-28,9,24.356,CIN,@,HOU,W 31-13,,,,
10,1984,1984-11-04,10,24.363,CIN,@,SFO,L 17-23,,,,
11,1984,1984-11-11,11,25.004,CIN,,PIT,W 22-20,,,,
12,1984,1984-11-18,12,25.011,CIN,,SEA,L 6-26,,,,
13,1984,1984-11-25,13,25.018,CIN,,ATL,W 35-14,,,,
14,1984,1984-12-02,14,25.025,CIN,@,CLE,W 20-17,,,,
15,1984,1984-12-09,15,25.032,CIN,@,NOR,W 24-21,,,,
16,1984,1984-12-16,16,25.039,CIN,,BUF,W 52-21,,,,
17,1985,1985-09-08,1,25.305,CIN,,SEA,L 24-28,,,,
18,1985,1985-09-15,2,25.312,CIN,@,STL,L 27-41,,,,
19,1985,1985-09-22,3,25.319,CIN,,SDG,L 41-44,,,,
20,1985,1985-09-30,4,25.327,CIN,@,PIT,W 37-24,,,,
21,1985,1985-10-06,5,25.333,CIN,,NYJ,L 20-29,,,,
22,1985,1985-10-13,6,25.340,CIN,,NYG,W 35-30,,,,
23,1985,1985-10-20,7,25.347,CIN,@,HOU,L 27-44,,,,
24,1985,1985-10-27,8,25.354,CIN,,PIT,W 26-21,,,,
25,1985,1985-11-03,9,25.361,CIN,@,BUF,W 23-17,,,,
26,1985,1985-11-10,10,26.003,CIN,,CLE,W 27-10,,,,
27,1985,1985-11-17,11,26.010,CIN,@,RAI,L 6-13,,,,
