ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,2001,2002-01-06,16,23.165,PIT,,CLE,W 28-7,,0,0,,0,0,0,,,,,,1,8,8.00,0
2,2003,2003-12-22,15,25.150,OAK,,GNB,L 7-41,,4,5,80.00,55,0,0,112.5,1,5,11.00,11.00,1,6,6.00,0
3,2003,2003-12-28,16,25.156,OAK,@,SDG,L 14-21,,2,11,18.18,14,0,1,1.7,0,0,1.27,-2.82,4,22,5.50,0
