ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1991,1991-09-01,1,24.020,RAI,@,HOU,L 17-47,,,,,,,,,,
2,1991,1991-09-08,2,24.027,RAI,,DEN,W 16-13,,,,,,,,,,
3,1991,1991-09-15,3,24.034,RAI,,IND,W 16-0,,,1,11,11.00,0,,,0,0
4,1991,1991-09-22,4,24.041,RAI,@,ATL,L 17-21,,,1,4,4.00,1,,,1,6
5,1991,1991-09-29,5,24.048,RAI,,SFO,W 12-6,,,,,,,,,,
6,1991,1991-10-06,6,24.055,RAI,,SDG,L 13-21,,,,,,,,,,
7,1991,1991-10-13,7,24.062,RAI,@,SEA,W 23-20,,,,,,,,,,
8,1991,1991-10-20,8,24.069,RAI,,RAM,W 20-17,,,1,18,18.00,0,,,0,0
9,1991,1991-10-28,9,24.077,RAI,@,KAN,L 21-24,,,,,,,,,,
10,1991,1991-11-10,10,24.090,RAI,@,DEN,W 17-16,,,1,11,11.00,1,,,1,6
11,1991,1991-11-17,11,24.097,RAI,,SEA,W 31-7,,,1,1,1.00,1,,,1,6
12,1991,1991-11-24,12,24.104,RAI,@,CIN,W 38-14,,,,,,,,,,
13,1991,1991-12-01,13,24.111,RAI,@,SDG,W 9-7,,,,,,,,,,
14,1991,1991-12-08,14,24.118,RAI,,BUF,L 27-30,,,,,,,,,,
15,1991,1991-12-16,15,24.126,RAI,@,NOR,L 0-27,,,,,,,,,,
16,1991,1991-12-22,16,24.132,RAI,,KAN,L 21-27,,,,,,,,,,
17,1992,1992-09-06,1,25.025,RAI,@,DEN,L 13-17,,,,,,,0.0%,,,
18,1992,1992-09-13,2,25.032,RAI,@,CIN,L 21-24,,1,1,11,11.00,0,100.0%,11.00,0,0
19,1992,1992-09-20,3,25.039,RAI,,CLE,L 16-28,,2,1,14,14.00,0,50.0%,7.00,0,0
20,1992,1992-09-28,4,25.047,RAI,@,KAN,L 7-27,,,,,,,0.0%,,,
21,1992,1992-10-04,5,25.053,RAI,,NYG,W 13-10,,4,3,28,9.33,0,75.0%,7.00,0,0
22,1992,1992-10-11,6,25.060,RAI,,BUF,W 20-3,,1,1,9,9.00,0,100.0%,9.00,0,0
23,1992,1992-10-18,7,25.067,RAI,@,SEA,W 19-0,,3,2,32,16.00,0,66.7%,10.67,0,0
24,1992,1992-10-25,8,25.074,RAI,,DAL,L 13-28,,1,1,10,10.00,0,100.0%,10.00,0,0
25,1992,1992-11-08,9,25.088,RAI,@,PHI,L 10-31,,4,2,35,17.50,0,50.0%,8.75,0,0
26,1992,1992-11-15,10,25.095,RAI,,SEA,W 20-3,,1,1,15,15.00,0,100.0%,15.00,0,0
27,1992,1992-11-22,11,25.102,RAI,,DEN,W 24-0,,2,1,1,1.00,1,50.0%,0.50,1,6
28,1992,1992-11-29,12,25.109,RAI,@,SDG,L 3-27,,,,,,,0.0%,,,
29,1992,1992-12-06,13,25.116,RAI,,KAN,W 28-7,,,0,0,,0,0.0%,,0,
30,1992,1992-12-14,14,25.124,RAI,@,MIA,L 7-20,,1,0,0,,0,0.0%,0.00,0,
31,1992,1992-12-20,15,25.130,RAI,,SDG,L 14-36,,1,1,22,22.00,0,100.0%,22.00,0,0
32,1992,1992-12-26,16,25.136,RAI,@,WAS,W 21-20,,1,1,1,1.00,0,100.0%,1.00,0,0
33,1993,1993-09-05,1,26.024,RAI,,MIN,W 24-7,,1,1,7,7.00,0,100.0%,7.00,0,0
34,1993,1993-09-12,2,26.031,RAI,@,SEA,W 17-13,,,,,,,0.0%,,,
35,1993,1993-09-19,3,26.038,RAI,,CLE,L 16-19,,3,1,2,2.00,1,33.3%,0.67,1,6
36,1993,1993-10-03,4,26.052,RAI,@,KAN,L 9-24,,,,,,,0.0%,,,
37,1993,1993-10-10,5,26.059,RAI,,NYJ,W 24-20,,1,1,20,20.00,0,100.0%,20.00,0,0
38,1993,1993-10-18,6,26.067,RAI,@,DEN,W 23-20,,,,,,,0.0%,,,
39,1993,1993-10-31,7,26.080,RAI,,SDG,L 23-30,,1,1,26,26.00,0,100.0%,26.00,0,0
40,1993,1993-11-07,8,26.087,RAI,@,CHI,W 16-14,,,,,,,0.0%,,,
41,1993,1993-11-14,9,26.094,RAI,,KAN,L 20-31,,,,,,,0.0%,,,
42,1993,1993-11-21,10,26.101,RAI,@,SDG,W 12-7,,,,,,,0.0%,,,
43,1993,1993-11-28,11,26.108,RAI,@,CIN,L 10-16,,,,,,,0.0%,,,
44,1993,1993-12-05,12,26.115,RAI,@,BUF,W 25-24,,,,,,,0.0%,,,
45,1993,1993-12-12,13,26.122,RAI,,SEA,W 27-23,,,,,,,0.0%,,,
46,1993,1993-12-19,14,26.129,RAI,,TAM,W 27-20,,,,,,,0.0%,,,
47,1993,1993-12-26,15,26.136,RAI,@,GNB,L 0-28,,,,,,,0.0%,,,
48,1994,1994-09-05,1,27.024,RAI,@,SFO,L 14-44,,3,2,17,8.50,0,66.7%,5.67,0,0
49,1994,1994-09-11,2,27.030,RAI,,SEA,L 9-38,,2,2,21,10.50,0,100.0%,10.50,0,0
50,1994,1994-09-18,3,27.037,RAI,@,DEN,W 48-16,,5,4,47,11.75,1,80.0%,9.40,1,6
51,1994,1994-09-25,4,27.044,RAI,,SDG,L 24-26,,4,1,5,5.00,0,25.0%,1.25,0,0
52,1994,1994-10-09,5,27.058,RAI,@,NWE,W 21-17,,9,5,46,9.20,0,55.6%,5.11,0,0
53,1994,1994-10-16,6,27.065,RAI,@,MIA,L 17-20,,2,1,6,6.00,0,50.0%,3.00,0,0
54,1994,1994-10-23,7,27.072,RAI,,ATL,W 30-17,,,,,,,0.0%,,,
55,1994,1994-10-30,8,27.079,RAI,,HOU,W 17-14,,3,2,11,5.50,0,66.7%,3.67,0,0
56,1994,1994-11-06,9,27.086,RAI,@,KAN,L 3-13,,5,3,26,8.67,0,60.0%,5.20,0,0
57,1994,1994-11-13,10,27.093,RAI,@,RAM,W 20-17,,2,2,47,23.50,1,100.0%,23.50,1,6
58,1994,1994-11-20,11,27.100,RAI,,NOR,W 24-19,,5,3,48,16.00,0,60.0%,9.60,0,0
59,1994,1994-11-27,12,27.107,RAI,,PIT,L 3-21,,2,2,34,17.00,0,100.0%,17.00,0,0
60,1994,1994-12-05,13,27.115,RAI,@,SDG,W 24-17,,2,1,8,8.00,0,50.0%,4.00,0,0
