ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,22.171,DAL,,RAM,W 18-7,,,,,
2,1975,1975-09-28,2,22.178,DAL,,STL,W 37-31,,,,,
3,1975,1975-10-06,3,22.186,DAL,@,DET,W 36-10,,,,,
4,1975,1975-10-12,4,22.192,DAL,@,NYG,W 13-7,,,,,
5,1975,1975-10-19,5,22.199,DAL,,GNB,L 17-19,,,,,
6,1975,1975-10-26,6,22.206,DAL,@,PHI,W 20-17,,,,,
7,1975,1975-11-02,7,22.213,DAL,@,WAS,L 24-30,,,,,
8,1975,1975-11-10,8,22.221,DAL,,KAN,L 31-34,,,,,
9,1975,1975-11-16,9,22.227,DAL,@,NWE,W 34-31,,,,,
10,1975,1975-11-23,10,22.234,DAL,,PHI,W 27-17,,,,,
11,1975,1975-11-30,11,22.241,DAL,,NYG,W 14-3,,,,,
12,1975,1975-12-07,12,22.248,DAL,@,STL,L 17-31,0,0,1,0,0
13,1975,1975-12-13,13,22.254,DAL,,WAS,W 31-10,,,,,
14,1975,1975-12-21,14,22.262,DAL,@,NYJ,W 31-21,1,6,1,33,1
15,1976,1976-09-12,1,23.162,DAL,,PHI,W 27-7,,,,,
16,1976,1976-09-19,2,23.169,DAL,@,NOR,W 24-6,,,,,
17,1976,1976-09-26,3,23.176,DAL,,BAL,W 30-27,,,,,
18,1976,1976-10-03,4,23.183,DAL,@,SEA,W 28-13,,,,,
19,1976,1976-10-10,5,23.190,DAL,@,NYG,W 24-14,,,,,
20,1976,1976-10-17,6,23.197,DAL,@,STL,L 17-21,0,0,1,0,0
21,1976,1976-10-24,7,23.204,DAL,,CHI,W 31-21,,,,,
22,1976,1976-10-31,8,23.211,DAL,@,WAS,W 20-7,,,,,
23,1976,1976-11-07,9,23.218,DAL,,NYG,W 9-3,,,,,
24,1976,1976-11-15,10,23.226,DAL,,BUF,W 17-10,,,,,
25,1976,1976-11-21,11,23.232,DAL,@,ATL,L 10-17,,,,,
