ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,22.156,RAI,@,CIN,W 20-10,,,
2,1983,1983-09-11,2,22.163,RAI,,HOU,W 20-6,,,
3,1983,1983-09-19,3,22.171,RAI,,MIA,W 27-14,,,
4,1983,1983-09-25,4,22.177,RAI,@,DEN,W 22-7,,,
5,1983,1983-10-02,5,22.184,RAI,@,WAS,L 35-37,,,
6,1983,1983-10-09,6,22.191,RAI,,KAN,W 21-20,,,
7,1983,1983-10-16,7,22.198,RAI,@,SEA,L 36-38,,,
8,1983,1983-10-23,8,22.205,RAI,@,DAL,W 40-38,,,
9,1983,1983-10-30,9,22.212,RAI,,SEA,L 21-34,,,
10,1983,1983-11-06,10,22.219,RAI,@,KAN,W 28-20,,,
11,1983,1983-11-13,11,22.226,RAI,,DEN,W 22-20,,,
12,1983,1983-11-20,12,22.233,RAI,@,BUF,W 27-24,,,
13,1983,1983-11-27,13,22.240,RAI,,NYG,W 27-12,,,
14,1983,1983-12-01,14,22.244,RAI,@,SDG,W 42-10,,,
15,1983,1983-12-11,15,22.254,RAI,,STL,L 24-34,,,
16,1983,1983-12-18,16,22.261,RAI,,SDG,W 30-14,,,
17,1984,1984-09-02,1,23.154,RAI,@,HOU,W 24-14,,,
18,1984,1984-09-09,2,23.161,RAI,,GNB,W 28-7,,,
19,1984,1984-09-16,3,23.168,RAI,@,KAN,W 22-20,,,
20,1984,1984-09-24,4,23.176,RAI,,SDG,W 33-30,,,
21,1984,1984-09-30,5,23.182,RAI,@,DEN,L 13-16,,,
22,1984,1984-10-07,6,23.189,RAI,,SEA,W 28-14,,,
23,1984,1984-10-14,7,23.196,RAI,,MIN,W 23-20,,,
24,1984,1984-10-21,8,23.203,RAI,@,SDG,W 44-37,,,
25,1984,1984-10-28,9,23.210,RAI,,DEN,L 19-22,,,
26,1984,1984-11-04,10,23.217,RAI,@,CHI,L 6-17,,,
27,1984,1984-11-12,11,23.225,RAI,@,SEA,L 14-17,,,
28,1984,1984-11-18,12,23.231,RAI,,KAN,W 17-7,,,
29,1984,1984-11-25,13,23.238,RAI,,IND,W 21-7,,,
30,1984,1984-12-02,14,23.245,RAI,@,MIA,W 45-34,,,
31,1984,1984-12-10,15,23.253,RAI,@,DET,W 24-3,,,
32,1984,1984-12-16,16,23.259,RAI,,PIT,L 7-13,,,
33,1985,1985-09-08,1,24.160,RAI,,NYJ,W 31-0,,,
34,1985,1985-09-12,2,24.164,RAI,@,KAN,L 20-36,,,
35,1985,1985-09-22,3,24.174,RAI,,SFO,L 10-34,,,
36,1987,1987-10-18,5,26.200,SEA,@,DET,W 37-14,1,4,0
