ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
28,1999,1999-12-05,12,23.200,SFO,@,CIN,L 30-44,,3,4,75.0,1,1,100.0,0,6,0,0,,0
29,1999,1999-12-12,13,23.207,SFO,,ATL,W 26-7,,3,3,100.0,1,2,50.0,0,6,4,146,36.50,0
30,1999,1999-12-18,14,23.213,SFO,@,CAR,L 24-41,,3,3,100.0,1,1,100.0,0,6,0,0,,0
31,1999,1999-12-26,15,23.221,SFO,,WAS,L 20-26,,2,2,100.0,2,2,100.0,0,8,0,0,,0
32,1999,2000-01-03,16,23.229,SFO,@,ATL,L 29-34,,3,3,100.0,,,,0,3,,,,
33,2000,2000-09-03,1,24.107,SFO,@,ATL,L 28-36,,4,4,100.0,,,,0,4,,,,
34,2000,2000-09-10,2,24.114,SFO,,CAR,L 22-38,,2,2,100.0,,,,0,2,,,,
35,2000,2000-09-17,3,24.121,SFO,@,STL,L 24-41,,3,3,100.0,1,1,100.0,0,6,0,0,,0
36,2000,2000-09-24,4,24.128,SFO,@,DAL,W 41-24,,5,5,100.0,2,2,100.0,0,11,0,0,,0
37,2000,2000-10-01,5,24.135,SFO,,ARI,W 27-20,,3,3,100.0,2,2,100.0,0,9,0,0,,0
38,2000,2000-10-08,6,24.142,SFO,,OAK,L 28-34,,4,4,100.0,,1,0.0,0,4,0,0,,0
39,2000,2000-10-15,7,24.149,SFO,@,GNB,L 28-31,,4,4,100.0,,,,0,4,,,,
40,2000,2000-10-22,8,24.156,SFO,@,CAR,L 16-34,,1,2,50.0,1,1,100.0,0,4,0,0,,0
41,2000,2000-10-29,9,24.163,SFO,,STL,L 24-34,,3,3,100.0,1,3,33.3,0,6,0,0,,0
42,2000,2000-11-05,10,24.170,SFO,@,NOR,L 15-31,,1,1,100.0,,1,0.0,0,1,0,0,,0
43,2000,2000-11-12,11,24.177,SFO,,KAN,W 21-7,,3,3,100.0,,1,0.0,0,3,0,0,,0
44,2000,2000-11-19,12,24.184,SFO,,ATL,W 16-6,,1,1,100.0,3,3,100.0,0,10,0,0,,0
45,2000,2000-12-03,13,24.198,SFO,@,SDG,W 45-17,,4,4,100.0,3,3,100.0,0,13,0,0,,0
46,2000,2000-12-10,14,24.205,SFO,,NOR,L 27-31,,3,3,100.0,,,,0,3,,,,
47,2000,2000-12-17,15,24.212,SFO,,CHI,W 17-0,,2,2,100.0,1,2,50.0,0,5,0,0,,0
48,2000,2000-12-23,16,24.218,SFO,@,DEN,L 9-38,,,1,0.0,1,2,50.0,0,3,0,0,,0
49,2001,2001-09-09,1,25.113,SDG,,WAS,W 30-3,,3,3,100.0,3,3,100.0,0,12,0,0,,0
50,2001,2001-09-23,2,25.127,SDG,@,DAL,W 32-21,,2,2,100.0,4,5,80.0,0,14,0,0,,0
51,2001,2001-09-30,3,25.134,SDG,,CIN,W 28-14,,4,4,100.0,,1,0.0,0,4,0,0,,0
52,2001,2001-10-07,4,25.141,SDG,@,CLE,L 16-20,,1,1,100.0,3,3,100.0,0,10,0,0,,0
53,2001,2001-10-14,5,25.148,SDG,@,NWE,L 26-29,,2,2,100.0,2,4,50.0,0,8,0,0,,0
54,2001,2001-10-21,6,25.155,SDG,,DEN,W 27-10,,3,3,100.0,2,2,100.0,0,9,0,0,,0
55,2001,2001-10-28,7,25.162,SDG,,BUF,W 27-24,,3,3,100.0,2,4,50.0,0,9,0,0,,0
56,2001,2001-11-04,8,25.169,SDG,,KAN,L 20-25,,2,2,100.0,2,3,66.7,0,8,0,0,,0
57,2001,2001-11-11,9,25.176,SDG,@,DEN,L 16-26,,1,1,100.0,1,1,100.0,0,4,0,0,,0
58,2001,2001-11-18,10,25.183,SDG,@,OAK,L 24-34,,3,3,100.0,1,1,100.0,0,6,0,0,,0
59,2001,2001-11-25,11,25.190,SDG,,ARI,L 17-20,,2,2,100.0,1,3,33.3,0,5,0,0,,0
60,2001,2001-12-02,12,25.197,SDG,@,SEA,L 10-13,,,,,,1,0.0,0,0,0,0,,0
61,2001,2001-12-09,13,25.204,SDG,@,PHI,L 14-24,,,,,,,,,,,,,
62,2001,2001-12-15,14,25.210,SDG,,OAK,L 6-13,,,,,,,,,,,,,
63,2001,2001-12-23,15,25.218,SDG,@,KAN,L 17-20,,,,,,1,0.0,0,0,0,0,,0
64,2001,2001-12-30,16,25.225,SDG,,SEA,L 22-25,,,,,,,,,,,,,
65,2002,2002-09-08,1,26.112,SDG,@,CIN,W 34-6,,,,,,,,,,,,,
66,2002,2002-09-15,2,26.119,SDG,,HOU,W 24-3,,,,,,,,,,,,,
67,2002,2002-09-22,3,26.126,SDG,@,ARI,W 23-15,,,,,,,,,,,,,
68,2002,2002-09-29,4,26.133,SDG,,NWE,W 21-14,,,,,,,,,,,,,
69,2002,2002-10-06,5,26.140,SDG,@,DEN,L 9-26,,,,,,,,,,,,,
70,2002,2002-10-13,6,26.147,SDG,,KAN,W 35-34,,,,,,,,,,,,,
71,2002,2002-10-20,7,26.154,SDG,@,OAK,W 27-21,,,,,,,,,,,,,
72,2002,2002-11-03,8,26.168,SDG,,NYJ,L 13-44,,,,,,,,,,,,,
73,2002,2002-11-10,9,26.175,SDG,@,STL,L 24-28,,,,,,,,,,,,,
74,2002,2002-11-17,10,26.182,SDG,,SFO,W 20-17,,,,,,,,,,,,,
75,2002,2002-11-24,11,26.189,SDG,@,MIA,L 3-30,,,,,,,,,,,,,
76,2002,2002-12-01,12,26.196,SDG,,DEN,W 30-27,,,,,,,,,,,,,
77,2002,2002-12-08,13,26.203,SDG,,OAK,L 7-27,,,,,,,,,,,,,
78,2002,2002-12-15,14,26.210,SDG,@,BUF,L 13-20,,,,,,,,,,,,,
79,2002,2002-12-22,15,26.217,SDG,@,KAN,L 22-24,,,,,,,,,,,,,
80,2002,2002-12-29,16,26.224,SDG,,SEA,L 28-31,,,,,,,,,,,,,
81,2003,2003-09-14,2,27.118,BAL,,CLE,W 33-13,,,,,1,1,100.0,0,3,0,0,,0
82,2003,2003-12-28,16,27.223,BAL,,PIT,W 13-10,,,,,,1,0.0,0,0,0,0,,0
83,2004,2004-09-12,1,28.116,BAL,@,CLE,L 3-20,,,,,,,,,,,,,
84,2004,2004-09-19,2,28.123,BAL,,PIT,W 30-13,,,,,,,,,,,,,
85,2004,2004-09-26,3,28.130,BAL,@,CIN,W 23-9,,,,,,,,,,,,,
86,2004,2004-10-04,4,28.138,BAL,,KAN,L 24-27,,,,,,,,,,,,,
87,2004,2004-10-10,5,28.144,BAL,@,WAS,W 17-10,,,,,,,,,,,,,
88,2004,2004-10-24,6,28.158,BAL,,BUF,W 20-6,,,,,,,,,,,,,
89,2004,2004-10-31,7,28.165,BAL,@,PHI,L 10-15,,,,,,,,,,,,,
90,2004,2004-11-07,8,28.172,BAL,,CLE,W 27-13,,,,,,,,,,,,,
91,2004,2004-11-14,9,28.179,BAL,@,NYJ,W 20-17,,,,,,,,,,,,,
92,2004,2004-11-21,10,28.186,BAL,,DAL,W 30-10,,,,,,,,,,,,,
93,2004,2004-11-28,11,28.193,BAL,@,NWE,L 3-24,,,,,,,,,,,,,
94,2004,2004-12-05,12,28.200,BAL,,CIN,L 26-27,,,,,,,,,,,,,
95,2004,2004-12-12,13,28.207,BAL,,NYG,W 37-14,,,,,,,,,,,,,
96,2004,2004-12-19,14,28.214,BAL,@,IND,L 10-20,,,,,,,,,,,,,
97,2004,2004-12-26,15,28.221,BAL,@,PIT,L 7-20,,,,,,,,,,,,,
98,2004,2005-01-02,16,28.228,BAL,,MIA,W 30-23,,,,,,,,,,,,,
