ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1965,1965-10-31,7,22.229,NYJ,,DEN,W 45-10,1,44,0
2,1970,1970-09-21,1,27.189,NYJ,@,CLE,L 21-31,,,
3,1970,1970-09-27,2,27.195,NYJ,@,BOS,W 31-21,,,
4,1970,1970-10-04,3,27.202,NYJ,@,BUF,L 31-34,,,
5,1970,1970-10-10,4,27.208,NYJ,,MIA,L 6-20,,,
6,1970,1970-10-18,5,27.216,NYJ,,BAL,L 22-29,,,
7,1970,1970-10-25,6,27.223,NYJ,,BUF,L 6-10,,,
8,1970,1970-11-01,7,27.230,NYJ,,NYG,L 10-22,,,
9,1970,1970-11-08,8,27.237,NYJ,@,PIT,L 17-21,,,
10,1970,1970-11-15,9,27.244,NYJ,@,RAM,W 31-20,,,
11,1970,1970-11-29,11,27.258,NYJ,,MIN,W 20-10,,,
12,1970,1970-12-06,12,27.265,NYJ,,OAK,L 13-14,,,
13,1970,1970-12-13,13,27.272,NYJ,@,MIA,L 10-16,,,
14,1970,1970-12-19,14,27.278,NYJ,@,BAL,L 20-35,,,
15,1971,1971-09-19,1,28.187,WAS,@,STL,W 24-17,,,
16,1971,1971-09-26,2,28.194,WAS,@,NYG,W 30-3,,,
17,1971,1971-10-03,3,28.201,WAS,@,DAL,W 20-16,,,
18,1971,1971-10-10,4,28.208,WAS,,HOU,W 22-13,,,
19,1971,1971-10-17,5,28.215,WAS,,STL,W 20-0,,,
20,1971,1971-10-24,6,28.222,WAS,@,KAN,L 20-27,,,
21,1971,1971-11-07,8,28.236,WAS,,PHI,T 7-7,,,
22,1971,1971-11-14,9,28.243,WAS,@,CHI,L 15-16,,,
23,1971,1971-11-21,10,28.250,WAS,,DAL,L 0-13,,,
24,1971,1971-11-28,11,28.257,WAS,@,PHI,W 20-13,,,
25,1971,1971-12-05,12,28.264,WAS,,NYG,W 23-7,,,
26,1971,1971-12-13,13,28.272,WAS,@,RAM,W 38-24,,,
27,1971,1971-12-19,14,28.278,WAS,,CLE,L 13-20,,,
28,1972,1972-09-18,1,29.186,WAS,@,MIN,W 24-21,,,
29,1972,1972-09-24,2,29.192,WAS,,STL,W 24-10,,,
30,1972,1972-10-01,3,29.199,WAS,@,NWE,L 23-24,,,
31,1972,1972-10-08,4,29.206,WAS,,PHI,W 14-0,,,
32,1972,1972-10-15,5,29.213,WAS,@,STL,W 33-3,,,
33,1972,1972-10-22,6,29.220,WAS,,DAL,W 24-20,,,
34,1972,1972-10-29,7,29.227,WAS,@,NYG,W 23-16,,,
35,1972,1972-11-05,8,29.234,WAS,@,NYJ,W 35-17,,,
36,1972,1972-11-12,9,29.241,WAS,,NYG,W 27-13,,,
37,1972,1972-11-20,10,29.249,WAS,,ATL,W 24-13,,,
38,1972,1972-11-26,11,29.255,WAS,,GNB,W 21-16,,,
39,1972,1972-12-03,12,29.262,WAS,@,PHI,W 23-7,,,
40,1972,1972-12-09,13,29.268,WAS,@,DAL,L 24-34,,,
41,1972,1972-12-17,14,29.276,WAS,,BUF,L 17-24,,,
42,1973,1973-09-16,1,30.184,WAS,,SDG,W 38-0,,,
43,1973,1973-09-23,2,30.191,WAS,@,STL,L 27-34,,,
44,1973,1973-09-30,3,30.198,WAS,@,PHI,W 28-7,,,
45,1973,1973-10-08,4,30.206,WAS,,DAL,W 14-7,,,
46,1973,1973-10-14,5,30.212,WAS,@,NYG,W 21-3,,,
47,1973,1973-10-21,6,30.219,WAS,,STL,W 31-13,,,
48,1973,1973-10-28,7,30.226,WAS,@,NOR,L 3-19,,,
49,1973,1973-11-05,8,30.234,WAS,@,PIT,L 16-21,,,
50,1973,1973-11-11,9,30.240,WAS,,SFO,W 33-9,,,
51,1973,1973-11-18,10,30.247,WAS,,BAL,W 22-14,,,
52,1973,1973-11-22,11,30.251,WAS,@,DET,W 20-0,,,
53,1973,1973-12-02,12,30.261,WAS,,NYG,W 27-24,,,
54,1973,1973-12-09,13,30.268,WAS,@,DAL,L 7-27,,,
55,1973,1973-12-16,14,30.275,WAS,,PHI,W 38-20,,,
56,1974,1974-09-15,1,31.183,WAS,@,NYG,W 13-10,,,
57,1974,1974-09-22,2,31.190,WAS,,STL,L 10-17,,,
58,1974,1974-09-30,3,31.198,WAS,,DEN,W 30-3,,,
59,1974,1974-10-06,4,31.204,WAS,@,CIN,L 17-28,,,
60,1974,1974-10-13,5,31.211,WAS,,MIA,W 20-17,,,
61,1974,1974-10-20,6,31.218,WAS,,NYG,W 24-3,,,
62,1974,1974-10-27,7,31.225,WAS,@,STL,L 20-23,,,
63,1974,1974-11-03,8,31.232,WAS,@,GNB,W 17-6,,,
64,1974,1974-11-10,9,31.239,WAS,@,PHI,W 27-20,,,
65,1974,1974-11-17,10,31.246,WAS,,DAL,W 28-21,,,
66,1974,1974-11-24,11,31.253,WAS,,PHI,W 26-7,,,
67,1974,1974-11-28,12,31.257,WAS,@,DAL,L 23-24,,,
68,1974,1974-12-09,13,31.268,WAS,@,RAM,W 23-17,,,
69,1974,1974-12-15,14,31.274,WAS,,CHI,W 42-0,,,
