ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
17,1998,1998-09-13,2,27.247,GNB,,TAM,W 23-15,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
18,1998,1998-09-20,3,27.254,GNB,@,CIN,W 13-6,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1998,1998-09-27,4,27.261,GNB,@,CAR,W 37-30,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1998,1998-10-05,5,27.269,GNB,,MIN,L 24-37,,3,3,32,10.67,1,100.0%,10.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
21,1998,1998-10-15,6,27.279,GNB,@,DET,L 20-27,,8,6,97,16.17,0,75.0%,12.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
22,1998,1998-10-25,7,27.289,GNB,,BAL,W 28-10,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
23,1998,1998-11-01,8,27.296,GNB,,SFO,W 36-22,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1998,1998-11-09,9,27.304,GNB,@,PIT,L 20-27,,7,4,54,13.50,0,57.1%,7.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
25,1998,1998-11-15,10,27.310,GNB,@,NYG,W 37-3,,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
26,1998,1998-11-22,11,27.317,GNB,@,MIN,L 14-28,,8,7,93,13.29,0,87.5%,11.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
27,1998,1998-11-29,12,27.324,GNB,,PHI,W 24-16,,7,5,128,25.60,0,71.4%,18.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,5,2.50,0,0,0
28,1998,1998-12-07,13,27.332,GNB,@,TAM,L 22-24,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
29,1999,1999-09-12,1,28.246,GNB,,OAK,W 28-24,*,7,4,42,10.50,1,57.1%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
30,1999,1999-09-19,2,28.253,GNB,@,DET,L 15-23,*,8,4,87,21.75,0,50.0%,10.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
31,1999,1999-09-26,3,28.260,GNB,,MIN,W 23-20,*,9,5,85,17.00,0,55.6%,9.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
32,1999,1999-10-10,4,28.274,GNB,,TAM,W 26-23,*,10,7,158,22.57,0,70.0%,15.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
33,1999,1999-10-17,5,28.281,GNB,@,DEN,L 10-31,*,5,3,41,13.67,0,60.0%,8.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
34,1999,1999-10-24,6,28.288,GNB,@,SDG,W 31-3,*,6,4,45,11.25,1,66.7%,7.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
35,1999,1999-11-01,7,28.296,GNB,,SEA,L 7-27,*,7,3,21,7.00,0,42.9%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
36,1999,1999-11-07,8,28.302,GNB,,CHI,L 13-14,*,4,4,57,14.25,0,100.0%,14.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
37,1999,1999-11-14,9,28.309,GNB,@,DAL,L 13-27,*,1,4,61,15.25,0,400.0%,61.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
38,1999,1999-11-21,10,28.316,GNB,,DET,W 26-17,*,7,4,69,17.25,0,57.1%,9.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
39,1999,1999-11-29,11,28.324,GNB,@,SFO,W 20-3,*,6,4,58,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
40,1999,1999-12-05,12,28.330,GNB,@,CHI,W 35-19,*,5,4,25,6.25,1,80.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
41,1999,1999-12-12,13,28.337,GNB,,CAR,L 31-33,*,8,6,84,14.00,0,75.0%,10.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
42,1999,1999-12-20,14,28.345,GNB,@,MIN,L 20-24,*,11,6,71,11.83,0,54.5%,6.45,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
43,1999,1999-12-26,15,28.351,GNB,@,TAM,L 10-29,*,15,6,54,9.00,0,40.0%,3.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
44,1999,2000-01-02,16,28.358,GNB,,ARI,W 49-24,*,8,6,93,15.50,2,75.0%,11.63,0,0,,0,0,0,,0,0,0,,,,,,1,10,10.00,0,0,0,,0,2,12
45,2000,2000-09-03,1,29.238,GNB,,NYJ,L 16-20,*,8,3,38,12.67,0,37.5%,4.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
46,2000,2000-09-10,2,29.245,GNB,@,BUF,L 18-27,,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
47,2000,2000-09-17,3,29.252,GNB,,PHI,W 6-3,,4,1,18,18.00,0,25.0%,4.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
48,2000,2000-09-24,4,29.259,GNB,@,ARI,W 29-3,*,8,4,94,23.50,1,50.0%,11.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
49,2000,2000-10-01,5,29.266,GNB,,CHI,L 24-27,*,10,8,108,13.50,2,80.0%,10.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
50,2000,2000-10-08,6,29.273,GNB,@,DET,L 24-31,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2000,2000-10-15,7,29.280,GNB,,SFO,W 31-28,,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
52,2000,2000-10-29,8,29.294,GNB,@,MIA,L 20-28,*,7,4,48,12.00,0,57.1%,6.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
53,2000,2000-11-06,9,29.302,GNB,,MIN,W 26-20,*,7,4,63,15.75,0,57.1%,9.00,1,12,12.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
54,2000,2000-11-12,10,29.308,GNB,@,TAM,L 15-20,,9,4,54,13.50,0,44.4%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
55,2000,2000-11-19,11,29.315,GNB,,IND,W 26-24,,12,8,155,19.38,0,66.7%,12.92,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
56,2000,2000-11-27,12,29.323,GNB,@,CAR,L 14-31,*,7,6,70,11.67,0,85.7%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
57,2000,2000-12-03,13,29.329,GNB,@,CHI,W 28-6,*,9,6,119,19.83,0,66.7%,13.22,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
58,2000,2000-12-10,14,29.336,GNB,,DET,W 26-13,*,9,2,64,32.00,0,22.2%,7.11,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
59,2000,2000-12-17,15,29.343,GNB,@,MIN,W 33-28,*,12,8,78,9.75,1,66.7%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
60,2000,2000-12-24,16,29.350,GNB,,TAM,W 17-14,,7,3,51,17.00,0,42.9%,7.29,1,-1,-1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
61,2001,2001-09-09,1,30.243,GNB,,DET,W 28-6,*,4,4,104,26.00,1,100.0%,26.00,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
62,2001,2001-09-24,2,30.258,GNB,,WAS,W 37-0,*,5,1,41,41.00,1,20.0%,8.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
63,2001,2001-09-30,3,30.264,GNB,@,CAR,W 28-7,*,9,5,67,13.40,1,55.6%,7.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
64,2001,2001-10-07,4,30.271,GNB,@,TAM,L 10-14,*,6,4,119,29.75,1,66.7%,19.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
65,2001,2001-10-14,5,30.278,GNB,,BAL,W 31-23,*,5,4,34,8.50,0,80.0%,6.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
66,2001,2001-11-11,8,30.306,GNB,@,CHI,W 20-12,*,6,4,100,25.00,1,66.7%,16.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
67,2001,2001-11-18,9,30.313,GNB,,ATL,L 20-23,*,11,4,55,13.75,1,36.4%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
68,2001,2001-11-22,10,30.317,GNB,@,DET,W 29-27,*,5,2,30,15.00,0,40.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
69,2001,2001-12-03,11,30.328,GNB,@,JAX,W 28-21,*,9,6,106,17.67,1,66.7%,11.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
70,2001,2001-12-09,12,30.334,GNB,,CHI,W 17-7,*,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
71,2001,2001-12-16,13,30.341,GNB,@,TEN,L 20-26,*,12,6,82,13.67,1,50.0%,6.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
72,2001,2001-12-23,14,30.348,GNB,,CLE,W 30-7,*,5,2,15,7.50,0,40.0%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
73,2001,2001-12-30,15,30.355,GNB,,MIN,W 24-13,*,6,3,29,9.67,0,50.0%,4.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
74,2001,2002-01-06,16,30.362,GNB,@,NYG,W 34-25,*,6,5,102,20.40,1,83.3%,17.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
75,2002,2002-09-08,1,31.242,DET,@,MIA,L 21-49,*,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2002,2002-09-15,2,31.249,DET,@,CAR,L 7-31,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2002,2002-09-29,4,31.263,DET,,NOR,W 26-21,*,8,7,78,11.14,1,87.5%,9.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
78,2002,2002-10-13,5,31.277,DET,@,MIN,L 24-31,*,7,2,29,14.50,0,28.6%,4.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
79,2002,2002-10-27,7,31.291,DET,@,BUF,L 17-24,*,5,2,46,23.00,0,40.0%,9.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
80,2002,2002-11-03,8,31.298,DET,,DAL,W 9-7,*,7,3,23,7.67,0,42.9%,3.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
81,2002,2002-11-10,9,31.305,DET,@,GNB,L 14-40,*,3,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2002,2002-11-17,10,31.312,DET,,NYJ,L 14-31,,8,3,57,19.00,2,37.5%,7.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
83,2002,2002-11-24,11,31.319,DET,@,CHI,L 17-20,*,5,3,31,10.33,0,60.0%,6.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
84,2002,2002-11-28,12,31.323,DET,,NWE,L 12-20,*,5,2,27,13.50,0,40.0%,5.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
85,2002,2002-12-08,13,31.333,DET,@,ARI,L 20-23,*,6,2,16,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
86,2002,2002-12-15,14,31.340,DET,,TAM,L 20-23,*,8,4,96,24.00,1,50.0%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
87,2002,2002-12-22,15,31.347,DET,@,ATL,L 15-36,*,4,2,60,30.00,0,50.0%,15.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,2002,2002-12-29,16,31.354,DET,,MIN,L 36-38,*,8,6,132,22.00,1,75.0%,16.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
89,2003,2003-09-07,1,32.241,DET,,ARI,W 42-24,*,7,4,36,9.00,1,57.1%,5.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
90,2003,2003-09-14,2,32.248,DET,@,GNB,L 6-31,*,9,3,42,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
91,2003,2003-09-21,3,32.255,DET,,MIN,L 13-23,,6,4,54,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
92,2003,2003-09-28,4,32.262,DET,@,DEN,L 16-20,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2003,2003-10-05,5,32.269,DET,@,SFO,L 17-24,*,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
94,2003,2003-10-19,6,32.283,DET,,DAL,L 7-38,*,5,1,26,26.00,0,20.0%,5.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
95,2003,2003-10-26,7,32.290,DET,@,CHI,L 16-24,*,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
96,2003,2003-11-02,8,32.297,DET,,OAK,W 23-13,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2003,2003-11-09,9,32.304,DET,,CHI,W 12-10,,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
98,2003,2003-11-16,10,32.311,DET,@,SEA,L 14-35,*,8,4,30,7.50,0,50.0%,3.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,2003,2003-11-23,11,32.318,DET,@,MIN,L 14-24,*,9,3,44,14.67,0,33.3%,4.89,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
100,2003,2003-11-27,12,32.322,DET,,GNB,W 22-14,*,8,4,22,5.50,0,50.0%,2.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
101,2003,2003-12-07,13,32.332,DET,,SDG,L 7-14,*,6,3,38,12.67,0,50.0%,6.33,0,0,,0,0,1,0.00,0,0,0,39.6,,,0.00,0.00,0,0,,0,0,0,,0,0,0
102,2003,2003-12-14,14,32.339,DET,@,KAN,L 17-45,*,6,3,23,7.67,0,50.0%,3.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
103,2003,2003-12-21,15,32.346,DET,@,CAR,L 14-20,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
104,2003,2003-12-28,16,32.353,DET,,STL,W 30-20,*,5,2,22,11.00,1,40.0%,4.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
105,2004,2004-09-12,1,33.247,TAM,@,WAS,L 10-16,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,,,,,1,13,13.00,0,5,21,4.20,0,0,0
106,2004,2004-09-19,2,33.254,TAM,,SEA,L 6-10,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0
107,2004,2004-09-26,3,33.261,TAM,@,OAK,L 20-30,*,6,4,126,31.50,1,66.7%,21.00,0,0,,0,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0,,0,1,6
108,2004,2004-10-03,4,33.268,TAM,,DEN,L 13-16,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2004,2004-10-10,5,33.275,TAM,@,NOR,W 20-17,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2004,2004-10-18,6,33.283,TAM,@,STL,L 21-28,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2004,2004-10-24,7,33.289,TAM,,CHI,W 19-7,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
