ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1975,1975-09-21,1,21.241,WAS,,NOR,W 41-3,8,44,5.50,0,1,27,27.00,1,0,0,,0,1,6
2,1975,1975-09-28,2,21.248,WAS,,NYG,W 49-13,5,35,7.00,0,2,17,8.50,0,0,0,,0,0,0
3,1975,1975-10-05,3,21.255,WAS,@,PHI,L 10-26,4,10,2.50,0,0,0,,0,2,60,30.00,0,0,0
4,1975,1975-10-13,4,21.263,WAS,,STL,W 27-17,1,13,13.00,0,0,0,,0,0,0,,0,0,0
5,1975,1975-10-19,5,21.269,WAS,@,HOU,L 10-13,1,9,9.00,0,0,0,,0,0,0,,0,0,0
6,1975,1975-10-26,6,21.276,WAS,@,CLE,W 23-7,2,3,1.50,0,1,10,10.00,0,0,0,,0,0,0
7,1975,1975-11-02,7,21.283,WAS,,DAL,W 30-24,,,,,,,,,,,,,,
8,1975,1975-11-09,8,21.290,WAS,@,NYG,W 21-13,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
9,1975,1975-11-16,9,21.297,WAS,@,STL,L 17-20,1,0,0.00,0,0,0,,0,0,0,,0,0,0
10,1975,1975-11-23,10,21.304,WAS,,OAK,L 23-26,0,0,,0,0,0,,0,1,6,6.00,0,0,0
11,1975,1975-11-30,11,21.311,WAS,,MIN,W 31-30,,,,,,,,,,,,,,
12,1975,1975-12-07,12,21.318,WAS,@,ATL,W 30-27,,,,,,,,,,,,,,
13,1975,1975-12-13,13,21.324,WAS,@,DAL,L 10-31,6,20,3.33,0,1,4,4.00,0,0,0,,0,0,0
14,1975,1975-12-21,14,21.332,WAS,,PHI,L 3-26,2,6,3.00,0,0,0,,0,2,41,20.50,0,0,0
15,1976,1976-09-12,1,22.233,SEA,,STL,L 24-30,,,,,,,,,,,,,,
16,1976,1976-09-26,3,22.247,SEA,,SFO,L 21-37,8,52,6.50,0,4,25,6.25,0,0,0,,0,0,0
17,1976,1976-10-03,4,22.254,SEA,,DAL,L 13-28,10,26,2.60,0,2,23,11.50,0,0,0,,0,0,0
18,1976,1976-10-10,5,22.261,SEA,@,GNB,L 20-27,14,38,2.71,1,2,11,5.50,0,0,0,,0,1,6
19,1976,1976-10-17,6,22.268,SEA,@,TAM,W 13-10,4,22,5.50,0,1,7,7.00,0,0,0,,0,0,0
20,1976,1976-10-31,8,22.282,SEA,@,RAM,L 6-45,5,11,2.20,0,2,20,10.00,0,0,0,,0,0,0
21,1976,1976-11-07,9,22.289,SEA,,ATL,W 30-13,10,25,2.50,0,0,0,,0,0,0,,0,0,0
22,1976,1976-11-21,11,22.303,SEA,,NOR,L 27-51,1,-1,-1.00,0,1,10,10.00,0,0,0,,0,0,0
