ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2016,2016-09-11,1,23.069,MIA,@,SEA,L 10-12,*,0,0,0.0,6,5,0,0,0
2,2016,2016-09-18,2,23.076,MIA,@,NWE,L 24-31,*,0,0,0.0,2,3,0,0,0
3,2016,2016-09-25,3,23.083,MIA,,CLE,W 30-24,*,0,0,0.0,6,0,0,0,0
4,2016,2016-09-29,4,23.087,MIA,@,CIN,L 7-22,*,0,0,0.0,5,1,0,0,0
5,2016,2016-12-17,14,23.166,MIA,@,NYJ,W 34-13,,0,0,0.0,3,0,0,0,0
6,2016,2016-12-24,15,23.173,MIA,@,BUF,W 34-31,*,0,0,0.0,4,2,0,0,0
7,2016,2017-01-01,16,23.181,MIA,,NWE,L 14-35,*,0,0,0.0,3,0,0,0,0
8,2017,2017-09-17,1,24.075,MIA,@,LAC,W 19-17,*,0,0,0.0,6,1,0,0,0
9,2017,2017-09-24,2,24.082,MIA,@,NYJ,L 6-20,*,0,0,0.0,4,0,0,0,0
10,2017,2017-10-01,3,24.089,MIA,,NOR,L 0-20,*,0,0,0.0,5,0,0,0,0
11,2017,2017-10-08,4,24.096,MIA,,TEN,W 16-10,*,0,0,0.0,3,0,0,0,0
12,2017,2017-10-15,5,24.103,MIA,@,ATL,W 20-17,*,0,0,0.0,3,1,0,0,0
13,2017,2017-10-22,6,24.110,MIA,,NYJ,W 31-28,*,0,0,0.0,1,1,0,0,0
14,2017,2017-10-26,7,24.114,MIA,@,BAL,L 0-40,*,0,0,0.0,1,1,0,0,0
15,2017,2017-11-05,8,24.124,MIA,,OAK,L 24-27,*,0,0,0.0,1,1,0,0,0
16,2017,2017-11-13,9,24.132,MIA,@,CAR,L 21-45,*,0,0,0.0,3,0,0,0,0
17,2017,2017-11-19,10,24.138,MIA,,TAM,L 20-30,*,0,0,0.0,3,0,0,0,0
18,2017,2017-11-26,11,24.145,MIA,@,NWE,L 17-35,*,0,0,0.0,2,0,0,0,0
19,2017,2017-12-03,12,24.152,MIA,,DEN,W 35-9,*,1,6,0.0,1,0,2,42,1
20,2017,2017-12-11,13,24.160,MIA,,NWE,W 27-20,*,0,0,0.0,0,0,2,29,0
21,2017,2017-12-17,14,24.166,MIA,@,BUF,L 16-24,*,0,0,1.0,4,0,0,0,0
22,2017,2017-12-24,15,24.173,MIA,@,KAN,L 13-29,*,0,0,0.0,2,0,0,0,0
23,2017,2017-12-31,16,24.180,MIA,,BUF,L 16-22,*,0,0,0.0,3,1,0,0,0
24,2018,2018-09-09,1,25.067,MIA,,TEN,W 27-20,*,0,0,0.0,2,2,0,0,0
25,2018,2018-09-16,2,25.074,MIA,@,NYJ,W 20-12,*,0,0,0.0,0,0,1,0,0
26,2018,2018-09-23,3,25.081,MIA,,OAK,W 28-20,*,0,0,0.0,1,0,2,39,0
