ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1974,1974-11-24,11,23.236,BAL,,NWE,L 17-27,,,,,,,,,,,,,,,,,,
2,1976,1976-09-12,1,25.163,BAL,@,NWE,W 27-13,,,,,,,,,,,,,,,,,,
3,1976,1976-09-19,2,25.170,BAL,,CIN,W 28-27,,,,,,,,,,,,,,,,,,
4,1976,1976-09-26,3,25.177,BAL,@,DAL,L 27-30,,,,,,,,,,,,,,,,,,
5,1976,1976-10-03,4,25.184,BAL,,TAM,W 42-17,,4,9,44.44,59,0,0,66.4,0,0,6.56,6.56,2,-1,-0.50,0,0,0
6,1976,1976-10-10,5,25.191,BAL,,MIA,W 28-14,,,,,,,,,,,,,,,,,,
7,1976,1976-10-17,6,25.198,BAL,@,BUF,W 31-13,,,,,,,,,,,,,,,,,,
8,1976,1976-10-24,7,25.205,BAL,@,NYJ,W 20-0,,,,,,,,,,,,,,,,,,
9,1976,1976-11-01,8,25.213,BAL,,HOU,W 38-14,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,0,0.00,0,0,0
10,1976,1976-11-07,9,25.219,BAL,@,SDG,W 37-21,,1,1,100.00,25,0,0,118.7,0,0,25.00,25.00,1,6,6.00,1,1,6
11,1976,1976-11-14,10,25.226,BAL,,NWE,L 14-21,,,,,,,,,,,,,,,,,,
12,1976,1976-11-22,11,25.234,BAL,@,MIA,W 17-16,,,,,,,,,,,,,,,,,,
13,1976,1976-11-28,12,25.240,BAL,,NYJ,W 33-16,,1,3,33.33,14,0,0,49.3,0,0,4.67,4.67,0,0,,0,0,0
14,1976,1976-12-04,13,25.246,BAL,@,STL,L 17-24,,,,,,,,,,,,,,,,,,
15,1976,1976-12-12,14,25.254,BAL,,BUF,W 58-20,,2,3,66.67,19,0,1,44.4,0,0,6.33,-8.67,1,-6,-6.00,0,0,0
16,1977,1977-09-18,1,26.169,BAL,@,SEA,W 29-14,,,,,,,,,,,,,,,,,,
17,1977,1977-09-25,2,26.176,BAL,@,NYJ,W 20-12,,,,,,,,,,,,,,,,,,
18,1977,1977-10-02,3,26.183,BAL,,BUF,W 17-14,,,,,,,,,,,,,,,,,,
19,1977,1977-10-09,4,26.190,BAL,,MIA,W 45-28,,,,,,,,,,,,,,,,,,
20,1977,1977-10-16,5,26.197,BAL,@,KAN,W 17-6,,,,,,,,,,,,,,,,,,
21,1977,1977-10-23,6,26.204,BAL,@,NWE,L 3-17,,,,,,,,,,,,,,,,,,
