ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,22.121,SFO,@,DET,L 17-24,0,0,,0,,,,,,
2,1981,1981-09-13,2,22.128,SFO,,CHI,W 28-17,3,55,18.33,0,0,0,0.0,0,0,0
3,1981,1981-09-20,3,22.135,SFO,@,ATL,L 17-34,3,56,18.67,0,0,0,0.0,0,0,0
4,1981,1981-09-27,4,22.142,SFO,,NOR,W 21-14,1,0,0.00,0,1,6,0.0,1,26,1
5,1981,1981-10-04,5,22.149,SFO,@,WAS,W 30-17,0,0,,0,0,0,0.0,1,0,0
6,1981,1981-10-11,6,22.156,SFO,,DAL,W 45-14,0,0,,0,1,6,0.0,2,53,1
7,1981,1981-10-18,7,22.163,SFO,@,GNB,W 13-3,0,0,,0,,,,,,
8,1981,1981-10-25,8,22.170,SFO,,RAM,W 20-17,0,0,,0,0,0,0.0,1,0,0
9,1981,1981-11-01,9,22.177,SFO,@,PIT,W 17-14,0,0,,0,,,,,,
10,1981,1981-11-08,10,22.184,SFO,,ATL,W 17-14,0,0,,0,,,,,,
11,1981,1981-11-15,11,22.191,SFO,,CLE,L 12-15,0,0,,0,,,,,,
12,1981,1981-11-22,12,22.198,SFO,@,RAM,W 33-31,0,0,,0,1,6,0.0,1,25,1
13,1981,1981-11-29,13,22.205,SFO,,NYG,W 17-10,0,0,,0,,,,,,
14,1981,1981-12-06,14,22.212,SFO,@,CIN,W 21-3,0,0,,0,0,0,0.0,1,13,0
15,1981,1981-12-13,15,22.219,SFO,,HOU,W 28-6,0,0,,0,,,,,,
16,1981,1981-12-20,16,22.226,SFO,@,NOR,W 21-17,0,0,,0,,,,,,
17,1982,1982-09-12,1,23.127,SFO,,RAI,L 17-23,,,,,,,,,,
18,1982,1982-09-19,2,23.134,SFO,@,DEN,L 21-24,,,,,,,,,,
19,1982,1982-11-21,3,23.197,SFO,@,STL,W 31-20,,,,,,,,,,
20,1982,1982-11-28,4,23.204,SFO,,NOR,L 20-23,,,,,,,,,,
