ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2012,2012-11-26,11,24.149,PHI,,CAR,L 22-30,,0.0,5,0
2,2012,2012-12-02,12,24.155,PHI,@,DAL,L 33-38,,0.0,1,0
3,2012,2012-12-09,13,24.162,PHI,@,TAM,W 23-21,,0.0,1,1
4,2012,2012-12-13,14,24.166,PHI,,CIN,L 13-34,,0.0,1,0
5,2012,2012-12-23,15,24.176,PHI,,WAS,L 20-27,,,,
6,2012,2012-12-30,16,24.183,PHI,@,NYG,L 7-42,,,,
7,2013,2013-09-19,3,25.081,PHI,,KAN,L 16-26,,1.0,1,0
8,2013,2013-09-29,4,25.091,PHI,@,DEN,L 20-52,,0.0,2,0
9,2013,2013-10-06,5,25.098,PHI,@,NYG,W 36-21,,0.0,1,0
10,2013,2013-10-13,6,25.105,PHI,@,TAM,W 31-20,,0.0,0,0
11,2013,2013-10-20,7,25.112,PHI,,DAL,L 3-17,,1.0,1,0
12,2013,2013-10-27,8,25.119,PHI,,NYG,L 7-15,,,,
13,2013,2013-11-03,9,25.126,PHI,@,OAK,W 49-20,,1.0,2,1
14,2013,2013-11-10,10,25.133,PHI,@,GNB,W 27-13,,1.0,3,1
15,2013,2013-11-17,11,25.140,PHI,,WAS,W 24-16,,0.0,1,0
16,2013,2013-12-01,12,25.154,PHI,,ARI,W 24-21,,0.0,0,0
17,2013,2013-12-08,13,25.161,PHI,,DET,W 34-20,,0.0,2,1
18,2013,2013-12-15,14,25.168,PHI,@,MIN,L 30-48,,0.0,1,1
19,2013,2013-12-22,15,25.175,PHI,,CHI,W 54-11,,0.0,3,1
20,2013,2013-12-29,16,25.182,PHI,@,DAL,W 24-22,,0.0,0,0
21,2014,2014-09-07,1,26.069,PHI,,JAX,W 34-17,,0.0,2,1
22,2014,2014-09-15,2,26.077,PHI,@,IND,W 30-27,,0.0,0,0
23,2014,2014-09-21,3,26.083,PHI,,WAS,W 37-34,,,,
24,2014,2014-09-28,4,26.090,PHI,@,SFO,L 21-26,,1.0,1,0
25,2014,2014-10-05,5,26.097,PHI,,STL,W 34-28,,1.0,3,0
26,2014,2014-10-12,6,26.104,PHI,,NYG,W 27-0,,2.0,2,0
27,2014,2014-10-26,7,26.118,PHI,@,ARI,L 20-24,,,,
28,2014,2014-11-02,8,26.125,PHI,@,HOU,W 31-21,,0.0,0,0
29,2014,2014-11-10,9,26.133,PHI,,CAR,W 45-21,,1.0,2,0
30,2014,2014-11-16,10,26.139,PHI,@,GNB,L 20-53,,1.0,1,1
31,2014,2014-11-23,11,26.146,PHI,,TEN,W 43-24,,0.0,1,0
32,2014,2014-11-27,12,26.150,PHI,@,DAL,W 33-10,,1.0,1,0
33,2014,2014-12-07,13,26.160,PHI,,SEA,L 14-24,,1.0,2,0
34,2014,2014-12-14,14,26.167,PHI,,DAL,L 27-38,,1.0,1,0
35,2014,2014-12-20,15,26.173,PHI,@,WAS,L 24-27,,0.0,0,0
36,2014,2014-12-28,16,26.181,PHI,@,NYG,W 34-26,,0.0,1,0
37,2015,2015-09-14,1,27.076,PHI,@,ATL,L 24-26,,0.0,1,0
38,2015,2015-09-20,2,27.082,PHI,,DAL,L 10-20,,0.0,0,0
39,2015,2015-09-27,3,27.089,PHI,@,NYJ,W 24-17,,0.0,1,0
40,2015,2015-10-04,4,27.096,PHI,@,WAS,L 20-23,,0.0,0,1
41,2015,2015-10-11,5,27.103,PHI,,NOR,W 39-17,,0.0,0,0
42,2015,2015-10-19,6,27.111,PHI,,NYG,W 27-7,,1.0,1,0
43,2015,2015-10-25,7,27.117,PHI,@,CAR,L 16-27,,0.0,0,0
44,2015,2015-11-08,8,27.131,PHI,@,DAL,W 33-27,,0.0,0,0
45,2015,2015-11-15,9,27.138,PHI,,MIA,L 19-20,,0.5,1,1
46,2015,2015-11-22,10,27.145,PHI,,TAM,L 17-45,,0.0,0,0
47,2015,2015-11-26,11,27.149,PHI,@,DET,L 14-45,,2.0,2,0
48,2015,2015-12-06,12,27.159,PHI,@,NWE,W 35-28,,0.0,1,0
49,2015,2015-12-13,13,27.166,PHI,,BUF,W 23-20,,0.0,0,0
50,2015,2015-12-20,14,27.173,PHI,,ARI,L 17-40,,0.0,1,0
51,2015,2015-12-26,15,27.179,PHI,,WAS,L 24-38,,0.0,0,0
52,2015,2016-01-03,16,27.187,PHI,@,NYG,W 35-30,,0.0,1,1
53,2016,2016-09-11,1,28.073,PHI,,CLE,W 29-10,,0.0,0,0
54,2016,2016-09-19,2,28.081,PHI,@,CHI,W 29-14,,0.0,2,0
55,2016,2016-09-25,3,28.087,PHI,,PIT,W 34-3,,0.0,0,0
56,2016,2016-10-09,4,28.101,PHI,@,DET,L 23-24,,1.0,2,2
57,2016,2016-10-16,5,28.108,PHI,@,WAS,L 20-27,,0.0,1,1
58,2016,2016-10-23,6,28.115,PHI,,MIN,W 21-10,,0.0,0,0
59,2016,2016-10-30,7,28.122,PHI,@,DAL,L 23-29,,0.0,0,0
60,2016,2016-11-06,8,28.129,PHI,@,NYG,L 23-28,,0.0,2,1
61,2016,2016-11-13,9,28.136,PHI,,ATL,W 24-15,,0.0,1,0
62,2016,2016-11-20,10,28.143,PHI,@,SEA,L 15-26,,0.5,1,1
63,2016,2016-11-28,11,28.151,PHI,,GNB,L 13-27,,0.0,4,1
64,2016,2016-12-04,12,28.157,PHI,@,CIN,L 14-32,,0.0,0,1
65,2016,2016-12-11,13,28.164,PHI,,WAS,L 22-27,,0.0,0,1
66,2016,2016-12-18,14,28.171,PHI,@,BAL,L 26-27,,0.0,2,0
67,2016,2016-12-22,15,28.175,PHI,,NYG,W 24-19,,0.0,1,0
68,2016,2017-01-01,16,28.185,PHI,,DAL,W 27-13,,1.0,2,0
69,2017,2017-09-10,1,29.072,PHI,@,WAS,W 30-17,*,0.0,0,1
70,2017,2017-09-17,2,29.079,PHI,@,KAN,L 20-27,*,0.0,4,0
71,2017,2017-09-24,3,29.086,PHI,,NYG,W 27-24,*,0.0,0,3
72,2017,2017-10-01,4,29.093,PHI,@,LAC,W 26-24,*,0.0,0,1
73,2017,2017-10-08,5,29.100,PHI,,ARI,W 34-7,*,1.0,4,0
74,2017,2017-10-12,6,29.104,PHI,@,CAR,W 28-23,*,0.0,2,2
75,2017,2017-10-23,7,29.115,PHI,,WAS,W 34-24,*,0.0,1,1
76,2017,2017-10-29,8,29.121,PHI,,SFO,W 33-10,*,1.0,5,0
77,2017,2017-11-05,9,29.128,PHI,,DEN,W 51-23,*,1.0,2,0
78,2017,2017-11-19,10,29.142,PHI,@,DAL,W 37-9,*,0.0,1,3
79,2017,2017-11-26,11,29.149,PHI,,CHI,W 31-3,*,0.0,2,0
80,2017,2017-12-03,12,29.156,PHI,@,SEA,L 10-24,*,0.0,0,1
81,2017,2017-12-10,13,29.163,PHI,@,LAR,W 43-35,*,0.0,0,0
82,2017,2017-12-17,14,29.170,PHI,@,NYG,W 34-29,*,0.0,1,2
83,2017,2017-12-25,15,29.178,PHI,,OAK,W 19-10,*,0.0,3,1
84,2017,2017-12-31,16,29.184,PHI,,DAL,L 0-6,*,0.0,0,2
85,2018,2018-09-09,1,30.071,TAM,@,NOR,W 48-40,*,1.0,1,0
86,2018,2018-09-16,2,30.078,TAM,,PHI,W 27-21,*,0.0,0,0
87,2018,2018-09-24,3,30.086,TAM,,PIT,L 27-30,*,0.5,1,2
