ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1997,1997-09-07,2,23.192,ARI,,DAL,W 25-22,,,,,
2,1997,1997-09-14,3,23.199,ARI,@,WAS,L 13-19,,,,,
3,1997,1997-09-28,4,23.213,ARI,@,TAM,L 18-19,,,,,
4,1997,1997-10-05,5,23.220,ARI,,MIN,L 19-20,,,,,
5,1997,1997-10-19,7,23.234,ARI,@,PHI,L 10-13,,,,,
6,1997,1997-12-07,14,23.283,ARI,,WAS,L 28-38,,,,,
7,1997,1997-12-14,15,23.290,ARI,@,NOR,L 10-27,,,,,
8,1997,1997-12-21,16,23.297,ARI,,ATL,W 29-26,,,,,
9,1998,1998-09-06,1,24.191,ARI,@,DAL,L 10-38,,,,,
10,1998,1998-09-13,2,24.198,ARI,@,SEA,L 14-33,,,,,
11,1998,1998-09-20,3,24.205,ARI,,PHI,W 17-3,,,,,
12,1998,1998-09-27,4,24.212,ARI,@,STL,W 20-17,,,,,
13,1998,1998-11-08,9,24.254,ARI,,WAS,W 29-27,,,,,
14,1998,1998-11-15,10,24.261,ARI,,DAL,L 28-35,,,,,
15,1998,1998-11-22,11,24.268,ARI,@,WAS,W 45-42,,,,,
16,1998,1998-11-29,12,24.275,ARI,@,KAN,L 24-34,,,,,
17,1998,1998-12-06,13,24.282,ARI,,NYG,L 19-23,,,,,
18,1998,1998-12-13,14,24.289,ARI,@,PHI,W 20-17,,,,,
19,1998,1998-12-20,15,24.296,ARI,,NOR,W 19-17,,,,,
20,1998,1998-12-27,16,24.303,ARI,,SDG,W 16-13,,,,,
21,1999,1999-09-12,1,25.197,ARI,@,PHI,W 25-24,*,,,,
22,1999,1999-09-19,2,25.204,ARI,@,MIA,L 16-19,*,,,,
23,1999,1999-09-27,3,25.212,ARI,,SFO,L 10-24,*,,,,
24,1999,1999-10-03,4,25.218,ARI,@,DAL,L 7-35,*,,,,
25,1999,1999-10-10,5,25.225,ARI,,NYG,W 14-3,*,,,,
26,1999,1999-10-17,6,25.232,ARI,,WAS,L 10-24,*,,,,
27,1999,1999-10-31,7,25.246,ARI,,NWE,L 3-27,*,,,,
28,1999,1999-11-28,11,25.274,ARI,@,NYG,W 34-24,,,,,
29,1999,1999-12-05,12,25.281,ARI,,PHI,W 21-17,,,,,
30,1999,1999-12-12,13,25.288,ARI,@,WAS,L 3-28,,1,9,9.00,0
31,1999,1999-12-19,14,25.295,ARI,,BUF,L 21-31,*,,,,
32,1999,1999-12-26,15,25.302,ARI,@,ATL,L 14-37,*,,,,
33,1999,2000-01-02,16,25.309,ARI,@,GNB,L 24-49,*,,,,
34,2000,2000-09-03,1,26.189,ARI,@,NYG,L 16-21,,,,,
35,2000,2000-09-10,2,26.196,ARI,,DAL,W 32-31,*,,,,
36,2000,2000-09-24,3,26.210,ARI,,GNB,L 3-29,,,,,
37,2000,2000-10-01,4,26.217,ARI,@,SFO,L 20-27,,,,,
38,2000,2000-10-22,7,26.238,ARI,@,DAL,L 7-48,*,,,,
39,2000,2000-10-29,8,26.245,ARI,,NOR,L 10-21,*,,,,
40,2000,2000-11-05,9,26.252,ARI,,WAS,W 16-15,*,,,,
41,2000,2000-11-12,10,26.259,ARI,@,MIN,L 14-31,*,,,,
42,2000,2000-11-19,11,26.266,ARI,@,PHI,L 9-34,,,,,
43,2000,2000-11-26,12,26.273,ARI,,NYG,L 7-31,*,,,,
44,2000,2000-12-03,13,26.280,ARI,@,CIN,L 13-24,,,,,
45,2000,2000-12-10,14,26.287,ARI,@,JAX,L 10-44,*,,,,
46,2000,2000-12-17,15,26.294,ARI,,BAL,L 7-13,,,,,
47,2000,2000-12-24,16,26.301,ARI,@,WAS,L 3-20,,,,,
48,2001,2001-09-23,1,27.208,ARI,,DEN,L 17-38,,,,,
49,2001,2001-09-30,2,27.215,ARI,,ATL,L 14-34,,,,,
50,2001,2001-10-07,3,27.222,ARI,@,PHI,W 21-20,,,,,
51,2001,2001-10-14,4,27.229,ARI,@,CHI,L 13-20,,,,,
52,2001,2001-10-21,5,27.236,ARI,,KAN,W 24-16,,,,,
53,2001,2001-10-28,6,27.243,ARI,@,DAL,L 3-17,,,,,
54,2001,2001-11-04,7,27.250,ARI,,PHI,L 7-21,,,,,
55,2001,2001-11-11,8,27.257,ARI,,NYG,L 10-17,,,,,
56,2001,2001-11-18,9,27.264,ARI,,DET,W 45-38,,,,,
57,2001,2001-11-25,10,27.271,ARI,@,SDG,W 20-17,,,,,
58,2001,2001-12-02,11,27.278,ARI,@,OAK,W 34-31,,,,,
59,2001,2001-12-09,12,27.285,ARI,,WAS,L 10-20,*,,,,
60,2001,2001-12-15,13,27.291,ARI,@,NYG,L 13-17,*,,,,
61,2001,2001-12-23,14,27.299,ARI,,DAL,W 17-10,*,,,,
62,2001,2001-12-30,15,27.306,ARI,@,CAR,W 30-7,*,,,,
63,2001,2002-01-06,16,27.313,ARI,@,WAS,L 17-20,*,,,,
64,2002,2002-09-08,1,28.193,ARI,@,WAS,L 23-31,*,,,,
65,2002,2002-09-15,2,28.200,ARI,@,SEA,W 24-13,*,,,,
66,2002,2002-09-22,3,28.207,ARI,,SDG,L 15-23,*,,,,
67,2002,2002-09-29,4,28.214,ARI,,NYG,W 21-7,*,,,,
68,2002,2002-10-06,5,28.221,ARI,@,CAR,W 16-13,*,,,,
69,2002,2002-10-27,7,28.242,ARI,@,SFO,L 28-38,*,,,,
70,2002,2002-11-03,8,28.249,ARI,,STL,L 14-27,*,,,,
71,2002,2002-11-10,9,28.256,ARI,,SEA,L 6-27,*,,,,
72,2002,2002-11-24,11,28.270,ARI,,OAK,L 20-41,*,,,,
73,2002,2002-12-01,12,28.277,ARI,@,KAN,L 0-49,*,,,,
74,2002,2002-12-08,13,28.284,ARI,,DET,W 23-20,*,,,,
75,2002,2002-12-15,14,28.291,ARI,@,STL,L 28-30,*,,,,
76,2002,2002-12-21,15,28.297,ARI,,SFO,L 14-17,*,,,,
77,2002,2002-12-29,16,28.305,ARI,@,DEN,L 7-37,*,,,,
78,2003,2003-09-07,1,29.192,ARI,@,DET,L 24-42,,,,,
79,2003,2003-09-14,2,29.199,ARI,,SEA,L 0-38,,,,,
80,2003,2003-09-21,3,29.206,ARI,,GNB,W 20-13,*,,,,
81,2003,2003-09-28,4,29.213,ARI,@,STL,L 13-37,*,,,,
82,2003,2003-10-12,6,29.227,ARI,,BAL,L 18-26,,,,,
83,2003,2003-10-26,7,29.241,ARI,,SFO,W 16-13,,,,,
84,2003,2003-11-02,8,29.248,ARI,,CIN,W 17-14,,,,,
85,2003,2003-11-09,9,29.255,ARI,@,PIT,L 15-28,,,,,
86,2003,2003-11-16,10,29.262,ARI,@,CLE,L 6-44,,,,,
87,2003,2003-11-30,12,29.276,ARI,@,CHI,L 3-28,,,,,
88,2003,2003-12-07,13,29.283,ARI,@,SFO,L 14-50,,,,,
89,2003,2003-12-14,14,29.290,ARI,,CAR,L 17-20,,,,,
90,2003,2003-12-21,15,29.297,ARI,@,SEA,L 10-28,,,,,
91,2003,2003-12-28,16,29.304,ARI,,MIN,W 18-17,,,,,
92,2004,2004-09-12,1,30.198,STL,,ARI,W 17-10,*,,,,
93,2004,2004-09-19,2,30.205,STL,@,ATL,L 17-34,*,,,,
94,2004,2004-09-26,3,30.212,STL,,NOR,L 25-28,*,,,,
95,2004,2004-10-18,6,30.234,STL,,TAM,W 28-21,,,,,
96,2004,2004-10-24,7,30.240,STL,@,MIA,L 14-31,,,,,
97,2004,2004-11-07,8,30.254,STL,,NWE,L 22-40,*,,,,
98,2004,2004-11-14,9,30.261,STL,,SEA,W 23-12,*,,,,
