ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
50,1999,1999-12-05,12,31.083,WAS,@,DET,L 17-33,*,26,43,60.47,249,1,2,65.0,5,32,5.79,4.16,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
51,1999,1999-12-12,13,31.090,WAS,,ARI,W 28-3,*,17,31,54.84,191,2,2,68.1,2,11,6.16,4.55,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0
52,1999,1999-12-19,14,31.097,WAS,@,IND,L 21-24,*,16,30,53.33,237,1,0,90.6,4,29,7.90,8.57,2,0,0.00,0,0,0,0,,0,0.0%,,0,0
53,1999,1999-12-26,15,31.104,WAS,@,SFO,W 26-20,*,32,47,68.09,471,2,1,105.9,3,17,10.02,9.91,2,0,0.00,1,0,0,0,,0,0.0%,,1,6
54,1999,2000-01-02,16,31.111,WAS,,MIA,W 21-10,*,7,11,63.64,75,0,0,83.5,0,0,6.82,6.82,0,0,,0,0,0,0,,0,0.0%,,0,0
55,2000,2000-09-03,1,31.356,WAS,,CAR,W 20-17,*,25,36,69.44,234,0,0,87.0,0,0,6.50,6.50,2,0,0.00,1,0,0,0,,0,0.0%,,1,6
56,2000,2000-09-10,2,31.363,WAS,@,DET,L 10-15,*,23,35,65.71,245,1,4,56.0,1,16,7.00,2.43,5,44,8.80,0,0,0,0,,0,0.0%,,0,0
57,2000,2000-09-18,3,32.005,WAS,,DAL,L 21-27,*,30,49,61.22,241,1,1,71.9,3,17,4.92,4.41,2,2,1.00,0,0,0,0,,0,0.0%,,0,0
58,2000,2000-09-24,4,32.011,WAS,@,NYG,W 16-6,*,14,20,70.00,289,2,0,145.8,1,5,14.45,16.45,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0
59,2000,2000-10-01,5,32.018,WAS,,TAM,W 20-17,*,20,32,62.50,207,1,0,91.5,3,22,6.47,7.09,2,2,1.00,0,0,0,0,,0,0.0%,,0,0
60,2000,2000-10-08,6,32.025,WAS,@,PHI,W 17-14,*,25,36,69.44,289,0,1,81.8,3,23,8.03,6.78,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
61,2000,2000-10-15,7,32.032,WAS,,BAL,W 10-3,*,18,27,66.67,158,0,1,66.6,1,13,5.85,4.19,4,-4,-1.00,0,0,0,0,,0,0.0%,,0,0
62,2000,2000-10-22,8,32.039,WAS,@,JAX,W 35-16,*,16,24,66.67,269,3,1,126.6,0,0,11.21,11.83,0,0,,0,0,0,0,,0,0.0%,,0,0
63,2000,2000-10-30,9,32.047,WAS,,TEN,L 21-27,*,21,40,52.50,202,2,3,52.3,3,26,5.05,2.68,1,13,13.00,0,0,0,0,,0,0.0%,,0,0
64,2000,2000-12-03,13,32.081,WAS,,NYG,L 7-9,*,14,29,48.28,126,0,2,31.7,2,8,4.34,1.24,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
65,2000,2000-12-16,15,32.094,WAS,@,PIT,L 3-24,,3,5,60.00,53,0,0,96.2,1,5,10.60,10.60,0,0,,0,0,0,0,,0,0.0%,,0,0
66,2000,2000-12-24,16,32.102,WAS,,ARI,W 20-3,*,19,32,59.38,192,1,2,60.9,2,15,6.00,3.81,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
67,2001,2001-09-09,1,32.361,TAM,@,DAL,W 10-6,*,25,34,73.53,195,0,1,75.0,2,3,5.74,4.41,4,2,0.50,1,0,0,0,,0,0.0%,,1,6
68,2001,2001-09-30,2,33.017,TAM,@,MIN,L 16-20,*,20,34,58.82,224,0,1,66.3,1,1,6.59,5.26,2,19,9.50,0,0,0,0,,0,0.0%,,0,0
69,2001,2001-10-07,3,33.024,TAM,,GNB,W 14-10,*,23,29,79.31,184,0,0,93.1,5,30,6.34,6.34,2,16,8.00,0,0,0,0,,0,0.0%,,0,0
70,2001,2001-10-14,4,33.031,TAM,@,TEN,L 28-31,*,24,50,48.00,287,3,1,77.7,1,5,5.74,6.04,2,4,2.00,0,0,0,0,,0,0.0%,,0,0
71,2001,2001-10-21,5,33.038,TAM,,PIT,L 10-17,*,24,40,60.00,283,1,1,79.5,10,69,7.08,6.45,3,18,6.00,0,0,0,0,,0,0.0%,,0,0
72,2001,2001-10-28,6,33.045,TAM,,MIN,W 41-14,*,18,25,72.00,214,2,0,124.4,1,7,8.56,10.16,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
73,2001,2001-11-04,7,33.052,TAM,@,GNB,L 20-21,*,18,30,60.00,177,2,0,98.9,7,44,5.90,7.23,4,26,6.50,0,0,0,0,,0,0.0%,,0,0
74,2001,2001-11-11,8,33.059,TAM,@,DET,W 20-17,*,20,36,55.56,188,1,0,79.4,2,13,5.22,5.78,0,0,,0,0,0,0,,0,0.0%,,0,0
75,2001,2001-11-18,9,33.066,TAM,,CHI,L 24-27,*,40,56,71.43,399,0,2,76.4,2,9,7.13,5.52,3,5,1.67,1,0,0,0,,0,0.0%,,1,6
76,2001,2001-11-26,10,33.074,TAM,@,STL,W 24-17,*,21,34,61.76,185,0,1,64.0,2,12,5.44,4.12,6,-3,-0.50,0,0,0,0,,0,0.0%,,0,0
77,2001,2001-12-02,11,33.080,TAM,@,CIN,W 16-13,*,26,33,78.79,231,0,0,95.8,6,32,7.00,7.00,3,-1,-0.33,0,0,0,0,,0,0.0%,,0,0
78,2001,2001-12-09,12,33.087,TAM,,DET,W 15-12,*,31,54,57.41,305,1,2,64.2,4,30,5.65,4.35,4,12,3.00,0,0,0,0,,0,0.0%,,0,0
79,2001,2001-12-16,13,33.094,TAM,@,CHI,L 3-27,*,18,40,45.00,191,0,2,38.6,1,14,4.78,2.53,1,11,11.00,0,0,0,0,,0,0.0%,,0,0
80,2001,2001-12-23,14,33.101,TAM,,NOR,W 48-21,*,16,31,51.61,207,3,0,105.2,0,0,6.68,8.61,1,9,9.00,0,0,0,0,,0,0.0%,,0,0
81,2001,2001-12-29,15,33.107,TAM,,BAL,W 22-10,*,13,29,44.83,90,0,0,52.4,0,0,3.10,3.10,3,-1,-0.33,1,0,0,0,,0,0.0%,,1,6
82,2001,2002-01-06,16,33.115,TAM,,PHI,L 13-17,*,3,4,75.00,46,0,0,112.5,0,0,11.50,11.50,0,0,,0,0,0,0,,0,0.0%,,0,0
83,2002,2002-09-08,1,33.360,TAM,,NOR,L 20-26,*,28,52,53.85,278,2,0,82.1,3,17,5.35,6.12,3,11,3.67,0,0,0,0,,0,0.0%,,0,0
84,2002,2002-09-15,2,34.002,TAM,@,BAL,W 25-0,*,24,31,77.42,211,0,0,95.0,1,6,6.81,6.81,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
85,2002,2002-09-23,3,34.010,TAM,,STL,W 26-14,*,23,32,71.88,199,1,0,98.3,1,10,6.22,6.84,0,0,,0,0,0,0,,0,0.0%,,0,0
86,2002,2002-09-29,4,34.016,TAM,@,CIN,W 35-7,*,19,30,63.33,277,3,2,98.9,2,15,9.23,8.23,0,0,,0,0,0,0,,0,0.0%,,0,0
87,2002,2002-10-06,5,34.023,TAM,@,ATL,W 20-6,*,17,31,54.84,261,1,1,80.2,2,8,8.42,7.61,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
88,2002,2002-10-13,6,34.030,TAM,,CLE,W 17-3,*,15,32,46.88,194,0,1,53.4,0,0,6.06,4.66,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
89,2002,2002-10-20,7,34.037,TAM,@,PHI,L 10-20,*,19,31,61.29,124,0,1,56.4,5,27,4.00,2.55,0,0,,0,0,0,0,,0,0.0%,,0,0
90,2002,2002-11-03,9,34.051,TAM,,MIN,W 38-24,*,24,31,77.42,313,5,0,148.3,0,0,10.10,13.32,0,0,,0,0,0,0,,0,0.0%,,0,0
91,2002,2002-11-17,10,34.065,TAM,,CAR,W 23-10,*,22,40,55.00,253,2,0,90.9,2,6,6.33,7.33,4,6,1.50,0,0,0,0,,0,0.0%,,0,0
92,2002,2002-11-24,11,34.072,TAM,,GNB,W 21-7,*,15,25,60.00,134,2,0,101.1,0,0,5.36,6.96,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
93,2002,2002-12-01,12,34.079,TAM,@,NOR,L 20-23,*,28,44,63.64,276,2,1,86.9,4,27,6.27,6.16,0,0,,0,0,0,0,,0,0.0%,,0,0
94,2002,2002-12-08,13,34.086,TAM,,ATL,W 34-10,*,23,31,74.19,276,4,0,140.6,1,5,8.90,11.48,0,0,,0,0,0,0,,0,0.0%,,0,0
95,2002,2002-12-15,14,34.093,TAM,@,DET,W 23-20,*,24,41,58.54,253,0,0,76.6,0,0,6.17,6.17,2,2,1.00,0,0,0,0,,0,0.0%,,0,0
96,2003,2003-09-08,1,34.360,TAM,@,PHI,W 17-0,*,27,36,75.00,238,2,1,99.1,0,0,6.61,6.47,0,0,,0,0,0,0,,0,0.0%,,0,0
97,2003,2003-09-14,2,35.001,TAM,,CAR,L 9-12,*,34,61,55.74,339,1,1,70.3,1,2,5.56,5.15,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
98,2003,2003-09-21,3,35.008,TAM,@,ATL,W 31-10,*,16,24,66.67,192,2,0,118.7,0,0,8.00,9.67,3,-4,-1.33,0,0,0,0,,0,0.0%,,0,0
99,2003,2003-10-06,4,35.023,TAM,,IND,L 35-38,*,26,39,66.67,318,3,1,106.6,0,0,8.15,8.54,3,8,2.67,0,0,0,0,,0,0.0%,,0,0
100,2003,2003-10-12,5,35.029,TAM,@,WAS,W 35-13,*,22,30,73.33,268,4,0,140.0,0,0,8.93,11.60,2,3,1.50,0,0,0,0,,0,0.0%,,0,0
101,2003,2003-10-19,6,35.036,TAM,@,SFO,L 7-24,*,21,34,61.76,241,1,3,56.1,2,7,7.09,3.71,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
102,2003,2003-10-26,7,35.043,TAM,,DAL,W 16-0,*,13,26,50.00,151,1,0,80.8,2,18,5.81,6.58,0,0,,0,0,0,0,,0,0.0%,,0,0
103,2003,2003-11-02,8,35.050,TAM,,NOR,L 14-17,*,27,46,58.70,323,2,2,76.6,4,27,7.02,5.93,1,9,9.00,0,1,0,-2,,0,0.0%,-2.00,0,0
104,2003,2003-11-09,9,35.057,TAM,@,CAR,L 24-27,*,24,43,55.81,275,2,1,81.1,3,17,6.40,6.28,2,14,7.00,0,0,0,0,,0,0.0%,,0,0
105,2003,2003-11-16,10,35.064,TAM,,GNB,L 13-20,*,17,28,60.71,149,1,2,57.0,3,18,5.32,2.82,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
106,2003,2003-11-24,11,35.072,TAM,,NYG,W 19-13,*,22,32,68.75,269,1,1,91.8,2,4,8.41,7.63,5,-4,-0.80,0,0,0,0,,0,0.0%,,0,0
107,2003,2003-11-30,12,35.078,TAM,@,JAX,L 10-17,*,21,38,55.26,156,0,1,54.3,2,12,4.11,2.92,2,6,3.00,0,0,0,0,,0,0.0%,,0,0
108,2003,2003-12-07,13,35.085,TAM,@,NOR,W 14-7,*,20,34,58.82,213,2,1,84.6,1,6,6.26,6.12,2,-3,-1.50,0,0,0,0,,0,0.0%,,0,0
109,2003,2003-12-14,14,35.092,TAM,,HOU,W 16-3,*,17,28,60.71,237,0,0,87.9,0,0,8.46,8.46,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
110,2003,2003-12-20,15,35.098,TAM,,ATL,L 28-30,*,34,48,70.83,346,4,4,84.2,0,0,7.21,5.13,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
111,2003,2003-12-28,16,35.106,TAM,@,TEN,L 13-33,*,13,23,56.52,96,0,3,27.0,0,0,4.17,-1.70,0,0,,0,0,0,0,,0,0.0%,,0,0
112,2004,2004-09-12,1,35.365,TAM,@,WAS,L 10-16,*,24,37,64.86,169,0,1,63.9,4,30,4.57,3.35,0,0,,0,0,0,0,,0,0.0%,,0,0
113,2004,2004-09-19,2,36.006,TAM,,SEA,L 6-10,*,4,7,57.14,34,0,1,30.4,1,10,4.86,-1.57,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
114,2004,2004-09-26,3,36.013,TAM,@,OAK,L 20-30,*,22,36,61.11,309,2,1,95.7,2,12,8.58,8.44,3,13,4.33,0,0,0,0,,0,0.0%,,0,0
115,2004,2004-10-03,4,36.020,TAM,,DEN,L 13-16,*,15,23,65.22,162,1,0,100.3,1,3,7.04,7.91,1,7,7.00,0,0,0,0,,0,0.0%,,0,0
116,2005,2005-09-11,1,36.363,MIN,,TAM,L 13-24,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,0,0
117,2005,2005-09-25,3,37.012,MIN,,NOR,W 33-16,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,0,0
118,2005,2005-10-02,4,37.019,MIN,@,ATL,L 10-30,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,0,0
119,2005,2005-10-16,5,37.033,MIN,@,CHI,L 3-28,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0.0%,,0,0
120,2005,2005-10-23,6,37.040,MIN,,GNB,W 23-20,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,0,0
121,2005,2005-10-30,7,37.047,MIN,@,CAR,L 13-38,,13,28,46.43,162,1,0,76.8,2,14,5.79,6.50,4,30,7.50,0,0,0,0,,0,0.0%,,0,0
122,2005,2005-11-06,8,37.054,MIN,,DET,W 27-14,*,15,22,68.18,136,2,0,115.0,3,15,6.18,8.00,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
123,2005,2005-11-13,9,37.061,MIN,@,NYG,W 24-21,*,18,31,58.06,144,0,0,69.8,4,19,4.65,4.65,0,0,,0,0,0,0,,0,0.0%,,0,0
124,2005,2005-11-21,10,37.069,MIN,@,GNB,W 20-17,*,18,30,60.00,196,0,1,65.4,5,25,6.53,5.03,4,13,3.25,0,0,0,0,,0,0.0%,,0,0
125,2005,2005-11-27,11,37.075,MIN,,CLE,W 24-12,*,19,28,67.86,207,3,1,110.3,2,7,7.39,7.93,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0
126,2005,2005-12-04,12,37.082,MIN,@,DET,W 21-16,*,17,23,73.91,256,2,0,139.0,2,14,11.13,12.87,4,8,2.00,0,0,0,0,,0,0.0%,,0,0
127,2005,2005-12-11,13,37.089,MIN,,STL,W 27-13,*,16,25,64.00,146,0,0,79.7,0,0,5.84,5.84,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
128,2005,2005-12-18,14,37.096,MIN,,PIT,L 3-18,*,16,30,53.33,143,0,2,38.6,2,12,4.77,1.77,1,6,6.00,0,0,0,0,,0,0.0%,,0,0
129,2005,2005-12-25,15,37.103,MIN,@,BAL,L 23-30,*,25,36,69.44,248,2,0,107.2,3,28,6.89,8.00,0,0,,0,0,0,0,,0,0.0%,,0,0
130,2005,2006-01-01,16,37.110,MIN,,CHI,W 34-10,*,27,40,67.50,247,2,0,100.7,0,0,6.18,7.18,0,0,,0,0,0,0,,0,0.0%,,0,0
131,2006,2006-09-11,1,37.363,MIN,@,WAS,W 19-16,*,16,30,53.33,223,1,0,88.6,1,0,7.43,8.10,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
132,2006,2006-09-17,2,38.004,MIN,,CAR,W 16-13,*,19,31,61.29,243,0,1,72.4,5,34,7.84,6.39,3,4,1.33,0,0,0,0,,0,0.0%,,0,0
133,2006,2006-09-24,3,38.011,MIN,,CHI,L 16-19,*,21,31,67.74,194,0,0,84.6,1,5,6.26,6.26,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
134,2006,2006-10-01,4,38.018,MIN,@,BUF,L 12-17,*,25,44,56.82,267,1,2,63.4,0,0,6.07,4.48,3,18,6.00,0,0,0,0,,0,0.0%,,0,0
135,2006,2006-10-08,5,38.025,MIN,,DET,W 26-17,*,26,34,76.47,201,1,1,88.0,0,0,5.91,5.18,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
136,2006,2006-10-22,6,38.039,MIN,@,SEA,W 31-13,*,15,24,62.50,171,1,0,97.7,4,29,7.13,7.96,3,2,0.67,0,0,0,0,,0,0.0%,,0,0
137,2006,2006-10-30,7,38.047,MIN,,NWE,L 7-31,*,20,33,60.61,185,0,3,38.1,1,2,5.61,1.52,1,9,9.00,0,0,0,0,,0,0.0%,,0,0
138,2006,2006-11-05,8,38.053,MIN,@,SFO,L 3-9,*,21,31,67.74,136,0,1,63.4,3,33,4.39,2.94,1,4,4.00,0,0,0,0,,0,0.0%,,0,0
139,2006,2006-11-12,9,38.060,MIN,,GNB,L 17-23,*,18,30,60.00,257,1,1,85.0,4,35,8.57,7.73,0,0,,0,0,0,0,,0,0.0%,,0,0
140,2006,2006-11-19,10,38.067,MIN,@,MIA,L 20-24,*,26,44,59.09,262,0,1,66.7,3,15,5.95,4.93,5,19,3.80,0,0,0,0,,0,0.0%,,0,0
141,2006,2006-11-26,11,38.074,MIN,,ARI,W 31-26,*,27,41,65.85,271,3,0,108.9,2,16,6.61,8.07,3,15,5.00,0,0,0,0,,0,0.0%,,0,0
142,2006,2006-12-03,12,38.081,MIN,@,CHI,L 13-23,*,11,26,42.31,73,0,4,10.3,1,0,2.81,-4.12,2,3,1.50,0,0,0,0,,0,0.0%,,0,0
143,2006,2006-12-10,13,38.088,MIN,@,DET,W 30-20,*,14,22,63.64,159,0,1,66.3,1,3,7.23,5.18,5,10,2.00,1,0,0,0,,0,0.0%,,1,6
144,2006,2006-12-17,14,38.095,MIN,,NYJ,L 13-26,*,10,17,58.82,96,1,0,94.2,3,28,5.65,6.82,0,0,,0,0,0,0,,0,0.0%,,0,0
145,2006,2006-12-31,16,38.109,MIN,,STL,L 21-41,,1,1,100.00,12,0,0,116.7,0,0,12.00,12.00,0,0,,0,0,0,0,,0,0.0%,,0,0
