ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
19,2013,2013-09-23,3,25.226,OAK,@,DEN,L 21-37,*,4,3,42,14.00,0,75.0%,10.50,0,0,,0,,0,0,0.0,0,0
20,2013,2013-09-29,4,25.232,OAK,,WAS,L 14-24,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,,0,0,0.0,0,0
21,2013,2013-10-06,5,25.239,OAK,,SDG,W 27-17,*,3,3,56,18.67,1,100.0%,18.67,0,0,,0,,1,6,0.0,0,0
22,2013,2013-10-13,6,25.246,OAK,@,KAN,L 7-24,*,7,3,46,15.33,0,42.9%,6.57,0,0,,0,,0,0,0.0,1,0
23,2013,2013-10-27,7,25.260,OAK,,PIT,W 21-18,*,6,4,45,11.25,0,66.7%,7.50,0,0,,0,,0,0,0.0,0,0
24,2013,2013-11-03,8,25.267,OAK,,PHI,L 20-49,*,6,5,98,19.60,0,83.3%,16.33,0,0,,0,,0,0,0.0,0,0
25,2013,2013-11-10,9,25.274,OAK,@,NYG,L 20-24,,4,1,6,6.00,0,25.0%,1.50,0,0,,0,,0,0,0.0,0,0
26,2013,2013-11-17,10,25.281,OAK,@,HOU,W 28-23,,8,6,84,14.00,1,75.0%,10.50,1,8,8.00,0,,1,6,0.0,0,0
27,2013,2013-11-24,11,25.288,OAK,,TEN,L 19-23,*,10,5,93,18.60,0,50.0%,9.30,0,0,,0,,0,0,0.0,0,0
28,2013,2013-11-28,12,25.292,OAK,@,DAL,L 24-31,*,4,3,57,19.00,0,75.0%,14.25,0,0,,0,,0,0,0.0,0,0
29,2013,2013-12-08,13,25.302,OAK,@,NYJ,L 27-37,*,10,7,130,18.57,1,70.0%,13.00,0,0,,0,,1,6,0.0,0,0
30,2013,2013-12-15,14,25.309,OAK,,KAN,L 31-56,*,9,4,59,14.75,0,44.4%,6.56,0,0,,0,,0,0,0.0,0,0
31,2013,2013-12-22,15,25.316,OAK,@,SDG,L 13-26,*,5,1,2,2.00,0,20.0%,0.40,0,0,,0,,0,0,0.0,0,0
32,2013,2013-12-29,16,25.323,OAK,,DEN,L 14-34,*,9,5,40,8.00,1,55.6%,4.44,0,0,,0,,1,6,0.0,0,0
33,2014,2014-09-07,1,26.210,OAK,@,NYJ,L 14-19,*,7,5,46,9.20,1,71.4%,6.57,0,0,,0,,1,6,0.0,0,0
34,2014,2014-09-14,2,26.217,OAK,,HOU,L 14-30,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,,0,0,0.0,1,0
35,2014,2014-09-21,3,26.224,OAK,@,NWE,L 9-16,*,3,3,32,10.67,0,100.0%,10.67,0,0,,0,,0,0,0.0,0,0
36,2015,2015-09-13,1,27.216,OAK,,CIN,L 13-33,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,,0,0,0.0,0,0
37,2016,2016-09-12,1,28.216,SFO,,LAR,W 28-0,,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
38,2016,2016-09-18,2,28.222,SFO,@,CAR,L 27-46,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,,0,0,0.0,0,0
39,2016,2016-09-25,3,28.229,SFO,@,SEA,L 18-37,,1,1,19,19.00,0,100.0%,19.00,0,0,,0,,0,0,0.0,0,0
40,2016,2016-10-02,4,28.236,SFO,,DAL,L 17-24,,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
41,2016,2016-10-06,5,28.240,SFO,,ARI,L 21-33,,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
42,2016,2016-10-16,6,28.250,SFO,@,BUF,L 16-45,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,,0,0,0.0,0,0
43,2016,2016-10-23,7,28.257,SFO,,TAM,L 17-34,,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
44,2016,2016-11-06,8,28.271,SFO,,NOR,L 23-41,,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
45,2016,2016-11-13,9,28.278,SFO,@,ARI,L 20-23,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0
46,2016,2016-11-20,10,28.285,SFO,,NWE,L 17-30,,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
47,2016,2016-11-27,11,28.292,SFO,@,MIA,L 24-31,,5,4,46,11.50,0,80.0%,9.20,0,0,,0,,0,0,0.0,0,0
48,2016,2016-12-04,12,28.299,SFO,@,CHI,L 6-26,,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
49,2016,2016-12-11,13,28.306,SFO,,NYJ,L 17-23,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0
50,2016,2016-12-18,14,28.313,SFO,@,ATL,L 13-41,,3,2,11,5.50,1,66.7%,3.67,0,0,,0,,1,6,0.0,0,0
51,2016,2016-12-24,15,28.319,SFO,@,LAR,W 22-21,*,7,6,63,10.50,1,85.7%,9.00,0,0,,0,,1,6,0.0,0,0
52,2016,2017-01-01,16,28.327,SFO,,SEA,L 23-25,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
