ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2017,2017-09-10,1,24.318,CIN,,BAL,L 0-20,,0,0,,0,0,0,0.0,2,0,0,0,0
2,2017,2017-09-14,2,24.322,CIN,,HOU,L 9-13,,0,0,,0,0,0,0.0,0,0,0,0,0
3,2017,2017-09-24,3,24.332,CIN,@,GNB,L 24-27,,1,0,0.00,0,1,6,0.0,3,0,1,75,1
4,2017,2017-10-01,4,24.339,CIN,@,CLE,W 31-7,,0,0,,0,0,0,0.0,1,0,0,0,0
5,2017,2017-10-08,5,24.346,CIN,,BUF,W 20-16,,0,0,,0,0,0,0.0,1,1,0,0,0
6,2017,2017-10-22,6,24.360,CIN,@,PIT,L 14-29,*,0,0,,0,0,0,0.0,1,0,0,0,0
7,2017,2017-10-29,7,25.002,CIN,,IND,W 24-23,,0,0,,0,0,0,0.0,0,1,0,0,0
8,2017,2017-11-05,8,25.009,CIN,@,JAX,L 7-23,,0,0,,0,0,0,0.0,0,0,0,0,0
9,2017,2017-11-12,9,25.016,CIN,@,TEN,L 20-24,,0,0,,0,0,0,1.0,2,0,0,0,0
10,2017,2017-11-26,11,25.030,CIN,,CLE,W 30-16,,0,0,,0,0,0,0.0,0,0,0,0,0
11,2017,2017-12-04,12,25.038,CIN,,PIT,L 20-23,,0,0,,0,0,0,0.0,1,2,0,0,0
12,2017,2017-12-10,13,25.044,CIN,,CHI,L 7-33,*,0,0,,0,0,0,0.0,3,0,0,0,0
13,2017,2017-12-17,14,25.051,CIN,@,MIN,L 7-34,*,0,0,,0,0,0,0.0,4,1,0,0,0
14,2017,2017-12-24,15,25.058,CIN,,DET,W 26-17,*,0,0,,0,0,0,0.0,1,0,0,0,0
15,2017,2017-12-31,16,25.065,CIN,@,BAL,W 31-27,*,0,0,,0,0,0,0.0,0,1,0,0,0
16,2018,2018-09-09,1,25.317,CIN,@,IND,W 34-23,*,0,0,,0,0,0,0.0,4,0,0,0,0
17,2018,2018-09-13,2,25.321,CIN,,BAL,W 34-23,*,0,0,,0,0,0,0.0,1,0,0,0,0
18,2018,2018-09-23,3,25.331,CIN,@,CAR,L 21-31,*,0,0,,0,0,0,0.0,1,0,0,0,0
