ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
64,1994,1994-09-04,1,29.260,BUF,,NYJ,L 3-23,6,3,38,12.67,0,50.0%,6.33,0,0,,0,5,98,19.60,0,0,0
65,1994,1994-09-11,2,29.267,BUF,@,NWE,W 38-35,6,3,43,14.33,1,50.0%,7.17,0,0,,0,1,17,17.00,0,1,6
66,1994,1994-09-18,3,29.274,BUF,@,HOU,W 15-7,7,4,36,9.00,0,57.1%,5.14,0,0,,0,2,65,32.50,0,0,0
67,1994,1994-09-26,4,29.282,BUF,,DEN,W 27-20,5,4,39,9.75,0,80.0%,7.80,0,0,,0,1,16,16.00,0,0,0
68,1994,1994-10-02,5,29.288,BUF,@,CHI,L 13-20,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
69,1994,1994-10-09,6,29.295,BUF,,MIA,W 21-11,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0
70,1994,1994-10-16,7,29.302,BUF,,IND,L 17-27,3,2,23,11.50,0,66.7%,7.67,0,0,,0,3,34,11.33,0,0,0
71,1994,1994-10-30,8,29.316,BUF,,KAN,W 44-10,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0,,0,0,0
72,1994,1994-11-06,9,29.323,BUF,@,NYJ,L 17-22,8,4,62,15.50,1,50.0%,7.75,0,0,,0,0,0,,0,1,6
73,1994,1994-12-04,13,29.351,BUF,@,MIA,W 42-31,4,3,89,29.67,1,75.0%,22.25,1,5,5.00,0,0,0,,0,1,6
74,1994,1994-12-11,14,29.358,BUF,,MIN,L 17-21,6,3,30,10.00,1,50.0%,5.00,1,6,6.00,0,0,0,,0,1,6
75,1994,1994-12-18,15,30.000,BUF,,NWE,L 17-41,6,2,22,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0
76,1994,1994-12-24,16,30.006,BUF,@,IND,L 9-10,12,8,111,13.88,0,66.7%,9.25,0,0,,0,0,0,,0,0,0
77,1995,1995-09-03,1,30.259,CAR,@,ATL,L 20-23,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0,,0,0,0
78,1995,1995-09-10,2,30.266,CAR,@,BUF,L 9-31,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0
79,1995,1995-09-17,3,30.273,CAR,,STL,L 10-31,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
80,1995,1995-10-01,4,30.287,CAR,,TAM,L 13-20,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
81,1995,1995-10-08,5,30.294,CAR,@,CHI,L 27-31,3,1,24,24.00,0,33.3%,8.00,0,0,,0,0,0,,0,0,0
82,1995,1995-10-15,6,30.301,CAR,,NYJ,W 26-15,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
83,1995,1995-10-22,7,30.308,CAR,,NOR,W 20-3,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
84,1995,1995-11-05,9,30.322,CAR,@,SFO,W 13-7,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
85,1995,1995-11-12,10,30.329,CAR,@,STL,L 17-28,3,3,41,13.67,1,100.0%,13.67,0,0,,0,0,0,,0,1,6
86,1995,1995-11-19,11,30.336,CAR,,ARI,W 27-7,0,0,0,,0,0.0%,,,,,,0,0,,0,,
87,1995,1995-11-26,12,30.343,CAR,@,NOR,L 26-34,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0
88,1995,1995-12-10,14,30.357,CAR,,SFO,L 10-31,1,0,0,,0,0.0%,0.00,0,0,,0,3,72,24.00,0,0,0
89,1995,1995-12-17,15,30.364,CAR,,ATL,W 21-17,2,0,0,,0,0.0%,0.00,0,0,,0,3,84,28.00,0,0,0
90,1995,1995-12-24,16,31.006,CAR,@,WAS,L 17-20,6,3,35,11.67,0,50.0%,5.83,0,0,,0,3,59,19.67,0,0,0
91,1996,1996-09-01,1,31.258,GNB,@,TAM,W 34-3,0,0,0,,0,0.0%,,0,0,,0,2,52,26.00,0,0,0
92,1996,1996-09-09,2,31.266,GNB,,PHI,W 39-13,1,0,0,,0,0.0%,0.00,0,0,,0,2,31,15.50,0,0,0
93,1996,1996-09-15,3,31.272,GNB,,SDG,W 42-10,2,1,28,28.00,0,50.0%,14.00,0,0,,0,1,24,24.00,0,0,0
94,1996,1996-09-22,4,31.279,GNB,@,MIN,L 21-30,3,3,96,32.00,1,100.0%,32.00,0,0,,0,4,92,23.00,0,1,6
95,1996,1996-09-29,5,31.286,GNB,@,SEA,W 31-10,5,2,15,7.50,0,40.0%,3.00,0,0,,0,2,36,18.00,0,0,0
96,1996,1996-10-06,6,31.293,GNB,@,CHI,W 37-6,2,1,6,6.00,0,50.0%,3.00,0,0,,0,1,90,90.00,1,1,6
97,1996,1996-10-14,7,31.301,GNB,,SFO,W 23-20,17,11,220,20.00,1,64.7%,12.94,0,0,,0,1,19,19.00,0,1,6
98,1996,1996-10-27,8,31.314,GNB,,TAM,W 13-7,7,3,23,7.67,0,42.9%,3.29,0,0,,0,0,0,,0,0,0
99,1996,1996-11-03,9,31.321,GNB,,DET,W 28-18,9,4,106,26.50,1,44.4%,11.78,0,0,,0,0,0,,0,1,6
100,1996,1996-11-10,10,31.328,GNB,@,KAN,L 20-27,8,3,52,17.33,1,37.5%,6.50,0,0,,0,0,0,,0,1,6
101,1996,1996-11-18,11,31.336,GNB,@,DAL,L 6-21,6,1,10,10.00,0,16.7%,1.67,0,0,,0,0,0,,0,0,0
102,1996,1996-11-24,12,31.342,GNB,@,STL,W 24-9,8,4,46,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0
103,1996,1996-12-01,13,31.349,GNB,,CHI,W 28-17,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
104,1996,1996-12-08,14,31.356,GNB,,DEN,W 41-6,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
105,1996,1996-12-15,15,31.363,GNB,@,DET,W 31-3,4,4,79,19.75,0,100.0%,19.75,0,0,,0,1,29,29.00,0,0,0
106,1996,1996-12-22,16,32.004,GNB,,MIN,W 38-10,1,0,0,,0,0.0%,0.00,0,0,,0,1,30,30.00,0,0,0
107,1997,1997-09-28,5,32.284,GNB,@,DET,L 15-26,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
108,1997,1997-10-12,7,32.298,GNB,@,CHI,W 24-23,2,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
109,1997,1997-10-27,8,32.313,GNB,@,NWE,W 28-10,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
110,1997,1997-11-02,9,32.319,GNB,,DET,W 20-10,,0,0,,0,0.0%,,,,,,0,0,,0,,
111,1997,1997-11-09,10,32.326,GNB,,STL,W 17-7,,0,0,,0,0.0%,,,,,,0,0,,0,,
112,1997,1997-11-16,11,32.333,GNB,@,IND,L 38-41,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
113,1997,1997-11-23,12,32.340,GNB,,DAL,W 45-17,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
114,1997,1997-12-01,13,32.348,GNB,@,MIN,W 27-11,0,0,0,,0,0.0%,,0,0,,0,1,11,11.00,0,0,0
115,1997,1997-12-07,14,32.354,GNB,@,TAM,W 17-6,0,0,0,,0,0.0%,,0,0,,0,2,60,30.00,0,0,0
116,1997,1997-12-14,15,32.361,GNB,@,CAR,W 31-10,4,2,28,14.00,0,50.0%,7.00,0,0,,0,3,63,21.00,0,0,0
