ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1982,1982-09-12,1,23.189,TAM,@,MIN,L 10-17,0,0,,0,,
2,1982,1982-09-19,2,23.196,TAM,,WAS,L 13-21,1,5,5.00,0,0,0
3,1982,1982-11-21,3,23.259,TAM,@,DAL,L 9-14,0,0,,0,,
4,1982,1982-11-29,4,23.267,TAM,,MIA,W 23-17,0,0,,0,,
5,1982,1982-12-05,5,23.273,TAM,@,NOR,W 13-10,0,0,,0,,
6,1982,1982-12-12,6,23.280,TAM,@,NYJ,L 17-32,0,0,,0,,
7,1982,1982-12-19,7,23.287,TAM,,BUF,W 24-23,0,0,,0,,
8,1982,1982-12-26,8,23.294,TAM,,DET,W 23-21,0,0,,0,,
9,1982,1983-01-02,9,23.301,TAM,,CHI,W 26-23,0,0,,0,,
10,1983,1983-09-04,1,24.181,TAM,,DET,L 0-11,2,16,8.00,0,0,0
11,1983,1983-09-11,2,24.188,TAM,@,CHI,L 10-17,0,0,,0,,
12,1983,1983-09-18,3,24.195,TAM,,MIN,L 16-19,0,0,,0,,
13,1983,1983-09-25,4,24.202,TAM,,CIN,L 17-23,0,0,,0,,
14,1983,1983-10-02,5,24.209,TAM,@,GNB,L 14-55,5,73,14.60,0,0,0
15,1983,1983-10-09,6,24.216,TAM,@,DAL,L 24-27,0,0,,0,,
16,1983,1983-10-16,7,24.223,TAM,,STL,L 27-34,0,0,,0,,
17,1983,1983-10-23,8,24.230,TAM,,NOR,L 21-24,1,9,9.00,0,0,0
18,1983,1983-10-30,9,24.237,TAM,@,PIT,L 12-17,1,7,7.00,0,0,0
19,1983,1983-11-06,10,24.244,TAM,@,MIN,W 17-12,2,12,6.00,0,0,0
20,1983,1983-11-13,11,24.251,TAM,@,CLE,L 0-20,4,34,8.50,0,0,0
21,1983,1983-11-20,12,24.258,TAM,,CHI,L 0-27,0,0,,0,,
22,1983,1983-11-27,13,24.265,TAM,,HOU,W 33-24,0,0,,0,,
23,1983,1983-12-04,14,24.272,TAM,@,SFO,L 21-35,0,0,,0,,
24,1983,1983-12-12,15,24.280,TAM,,GNB,L 9-12,0,0,,0,,
25,1983,1983-12-18,16,24.286,TAM,@,DET,L 20-23,3,49,16.33,1,1,6
26,1984,1984-09-02,1,25.179,TAM,@,CHI,L 14-34,0,0,,0,,
27,1984,1984-09-09,2,25.186,TAM,@,NOR,L 13-17,0,0,,0,,
28,1984,1984-09-16,3,25.193,TAM,,DET,W 21-17,1,25,25.00,0,0,0
29,1984,1984-09-23,4,25.200,TAM,@,NYG,L 14-17,2,18,9.00,0,0,0
30,1984,1984-09-30,5,25.207,TAM,,GNB,W 30-27,2,28,14.00,0,0,0
31,1984,1984-10-07,6,25.214,TAM,,MIN,W 35-31,1,18,18.00,0,0,0
32,1984,1984-10-14,7,25.221,TAM,@,DET,L 7-13,3,36,12.00,0,0,0
33,1984,1984-10-21,8,25.228,TAM,,CHI,L 9-44,0,0,,0,,
34,1984,1984-10-28,9,25.235,TAM,@,KAN,L 20-24,3,33,11.00,0,0,0
35,1984,1984-11-04,10,25.242,TAM,@,MIN,L 24-27,1,26,26.00,0,0,0
36,1984,1984-11-11,11,25.249,TAM,,NYG,W 20-17,2,38,19.00,0,0,0
37,1984,1984-11-18,12,25.256,TAM,@,SFO,L 17-24,2,24,12.00,0,0,0
38,1984,1984-11-25,13,25.263,TAM,,RAM,L 33-34,3,47,15.67,1,1,6
39,1984,1984-12-02,14,25.270,TAM,@,GNB,L 14-27,2,17,8.50,1,1,6
40,1984,1984-12-09,15,25.277,TAM,,ATL,W 23-6,4,40,10.00,0,0,0
41,1984,1984-12-16,16,25.284,TAM,,NYJ,W 41-21,3,47,15.67,2,2,12
42,1985,1985-09-08,1,26.185,TAM,@,CHI,L 28-38,6,74,12.33,1,1,6
43,1985,1985-09-15,2,26.192,TAM,,MIN,L 16-31,5,52,10.40,1,1,6
44,1985,1985-09-22,3,26.199,TAM,@,NOR,L 13-20,8,89,11.13,0,0,0
45,1985,1985-09-29,4,26.206,TAM,@,DET,L 9-30,6,54,9.00,0,0,0
46,1985,1985-10-06,5,26.213,TAM,,CHI,L 19-27,3,50,16.67,0,0,0
47,1985,1985-10-13,6,26.220,TAM,,RAM,L 27-31,2,19,9.50,0,0,0
48,1985,1985-10-20,7,26.227,TAM,@,MIA,L 38-41,5,89,17.80,0,0,0
49,1985,1985-10-27,8,26.234,TAM,,NWE,L 14-32,4,33,8.25,0,0,0
50,1985,1985-11-03,9,26.241,TAM,@,NYG,L 20-22,4,36,9.00,0,0,0
51,1986,1986-09-07,1,27.184,TAM,,SFO,L 7-31,0,0,,0,,
52,1986,1986-09-14,2,27.191,TAM,,MIN,L 10-23,0,0,,0,,
53,1986,1986-09-21,3,27.198,TAM,@,DET,W 24-20,0,0,,0,,
54,1986,1986-09-28,4,27.205,TAM,,ATL,L 20-23,0,0,,0,,
55,1986,1986-10-05,5,27.212,TAM,@,RAM,L 20-26,0,0,,0,,
56,1986,1986-10-12,6,27.219,TAM,,STL,L 19-30,0,0,,0,,
57,1986,1986-10-19,7,27.226,TAM,@,NOR,L 7-38,0,0,,0,,
58,1986,1986-10-26,8,27.233,TAM,@,KAN,L 20-27,5,61,12.20,0,0,0
59,1986,1986-11-02,9,27.240,TAM,,BUF,W 34-28,3,23,7.67,0,0,0
60,1986,1986-11-09,10,27.247,TAM,,CHI,L 3-23,2,36,18.00,0,0,0
