ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2006,2006-12-17,14,24.149,NWE,,HOU,W 40-7,,,,
2,2006,2006-12-24,15,24.156,NWE,@,JAX,W 24-21,,,,
3,2006,2006-12-31,16,24.163,NWE,@,TEN,W 40-23,,,,
4,2007,2007-09-09,1,25.050,NWE,@,NYJ,W 38-14,,,,
5,2007,2007-09-16,2,25.057,NWE,,SDG,W 38-14,,,,
6,2007,2007-09-23,3,25.064,NWE,,BUF,W 38-7,,,,
7,2007,2007-10-01,4,25.072,NWE,@,CIN,W 34-13,,,,
8,2007,2007-10-07,5,25.078,NWE,,CLE,W 34-17,,,,
9,2007,2007-10-14,6,25.085,NWE,@,DAL,W 48-27,,,,
10,2007,2007-10-21,7,25.092,NWE,@,MIA,W 49-28,,,,
11,2007,2007-10-28,8,25.099,NWE,,WAS,W 52-7,,,,
12,2007,2007-11-04,9,25.106,NWE,@,IND,W 24-20,,,,
13,2007,2007-12-03,12,25.135,NWE,@,BAL,W 27-24,,,,
14,2007,2007-12-16,14,25.148,NWE,,NYJ,W 20-10,,,,
15,2007,2007-12-23,15,25.155,NWE,,MIA,W 28-7,,,,
16,2007,2007-12-29,16,25.161,NWE,@,NYG,W 38-35,,,,
17,2008,2008-09-14,2,26.055,NWE,@,NYJ,W 19-10,,,,
18,2008,2008-09-21,3,26.062,NWE,,MIA,L 13-38,,,,
19,2008,2008-10-05,4,26.076,NWE,@,SFO,W 30-21,,,,
20,2008,2008-10-12,5,26.083,NWE,@,SDG,L 10-30,,0.0,1,0
21,2008,2008-10-20,6,26.091,NWE,,DEN,W 41-7,,0.0,1,1
22,2008,2008-10-26,7,26.097,NWE,,STL,W 23-16,,,,
23,2008,2008-11-02,8,26.104,NWE,@,IND,L 15-18,,,,
24,2008,2008-11-09,9,26.111,NWE,,BUF,W 20-10,,,,
25,2008,2008-11-13,10,26.115,NWE,,NYJ,L 31-34,,0.0,1,0
26,2008,2008-11-23,11,26.125,NWE,@,MIA,W 48-28,,,,
27,2008,2008-11-30,12,26.132,NWE,,PIT,L 10-33,,0.0,1,1
28,2008,2008-12-07,13,26.139,NWE,@,SEA,W 24-21,,0.0,3,0
29,2008,2008-12-14,14,26.146,NWE,@,OAK,W 49-26,,0.0,2,0
30,2008,2008-12-21,15,26.153,NWE,,ARI,W 47-7,,0.0,1,0
31,2008,2008-12-28,16,26.160,NWE,@,BUF,W 13-0,,0.0,0,1
32,2009,2009-09-27,3,27.068,DEN,@,OAK,W 23-3,,,,
33,2009,2009-10-04,4,27.075,DEN,,DAL,W 17-10,,0.0,1,1
34,2009,2009-10-11,5,27.082,DEN,,NWE,W 20-17,,,,
35,2009,2009-10-19,6,27.090,DEN,@,SDG,W 34-23,,,,
36,2009,2009-11-01,7,27.103,DEN,@,BAL,L 7-30,,1.0,1,0
37,2009,2009-11-09,8,27.111,DEN,,PIT,L 10-28,*,,,
38,2009,2009-11-15,9,27.117,DEN,@,WAS,L 17-27,*,0.0,3,0
39,2009,2009-11-22,10,27.124,DEN,,SDG,L 3-32,,0.0,1,0
40,2009,2009-11-26,11,27.128,DEN,,NYG,W 26-6,,,,
41,2009,2009-12-06,12,27.138,DEN,@,KAN,W 44-13,,,,
42,2009,2009-12-20,14,27.152,DEN,,OAK,L 19-20,,0.0,1,0
43,2009,2009-12-27,15,27.159,DEN,@,PHI,L 27-30,,0.0,0,0
44,2009,2010-01-03,16,27.166,DEN,,KAN,L 24-44,,0.0,2,0
45,2010,2010-10-31,8,28.102,DEN,@,SFO,L 16-24,,,,
