ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1993,1993-09-05,1,22.273,MIN,@,RAI,L 7-24,,,,
2,1993,1993-09-12,2,22.280,MIN,,CHI,W 10-7,,,,
3,1993,1993-09-26,3,22.294,MIN,,GNB,W 15-13,,,,
4,1993,1993-10-03,4,22.301,MIN,@,SFO,L 19-38,,,,
5,1993,1993-10-10,5,22.308,MIN,,TAM,W 15-0,,,,
6,1993,1993-10-25,6,22.323,MIN,@,CHI,W 19-12,,,,
7,1993,1993-10-31,7,22.329,MIN,,DET,L 27-30,,,,
8,1993,1993-11-07,8,22.336,MIN,,SDG,L 17-30,,,,
9,1993,1993-11-14,9,22.343,MIN,@,DEN,W 26-23,,,,
10,1993,1993-11-21,10,22.350,MIN,@,TAM,L 10-23,,,,
11,1993,1993-11-28,11,22.357,MIN,,NOR,L 14-17,,,,
12,1993,1993-12-05,12,22.364,MIN,@,DET,W 13-0,,,,
13,1993,1993-12-12,13,23.006,MIN,,DAL,L 20-37,,,,
14,1993,1993-12-19,14,23.013,MIN,@,GNB,W 21-17,,,,
15,1993,1993-12-26,15,23.020,MIN,,KAN,W 30-10,,,,
16,1993,1993-12-31,16,23.025,MIN,@,WAS,W 14-9,,,,
17,1994,1994-09-04,1,23.272,MIN,@,GNB,L 10-16,0,0,,0
18,1994,1994-09-11,2,23.279,MIN,,DET,W 10-3,0,0,,0
19,1994,1994-09-18,3,23.286,MIN,@,CHI,W 42-14,0,0,,0
20,1994,1994-09-25,4,23.293,MIN,,MIA,W 38-35,0,0,,0
21,1994,1994-10-02,5,23.300,MIN,@,ARI,L 7-17,0,0,,0
22,1994,1994-10-10,6,23.308,MIN,@,NYG,W 27-10,0,0,,0
23,1994,1994-12-11,14,24.005,MIN,@,BUF,W 21-17,1,0,0.00,0
24,1994,1994-12-17,15,24.011,MIN,@,DET,L 19-41,0,0,,0
25,1994,1994-12-26,16,24.020,MIN,,SFO,W 21-14,0,0,,0
26,1995,1995-10-08,6,24.306,DEN,@,NWE,W 37-3,,,,
27,1995,1995-10-16,7,24.314,DEN,,OAK,W 27-0,,,,
28,1995,1995-10-22,8,24.320,DEN,,KAN,L 7-21,,,,
29,1996,1996-09-01,1,25.270,MIN,,DET,W 17-13,,,,
30,1996,1996-09-08,2,25.277,MIN,@,ATL,W 23-17,,,,
31,1996,1996-09-15,3,25.284,MIN,@,CHI,W 20-14,,,,
32,1996,1996-09-22,4,25.291,MIN,,GNB,W 30-21,,,,
33,1996,1996-09-29,5,25.298,MIN,@,NYG,L 10-15,,,,
34,1996,1996-11-10,10,25.340,MIN,@,SEA,L 23-42,,,,
35,1996,1996-11-17,11,25.347,MIN,@,OAK,W 16-13,,,,
36,1996,1996-11-24,12,25.354,MIN,,DEN,L 17-21,,,,
37,1996,1996-12-01,13,25.361,MIN,,ARI,W 41-17,,,,
38,1996,1996-12-08,14,26.002,MIN,@,DET,W 24-22,,,,
39,1996,1996-12-15,15,26.009,MIN,,TAM,W 21-10,,,,
40,1996,1996-12-22,16,26.016,MIN,@,GNB,L 10-38,,,,
