ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
39,1994,1994-11-20,11,25.254,BUF,,GNB,W 29-20,,,,,,,,,,,0.0%,,,
40,1994,1994-11-24,12,25.258,BUF,@,DET,L 21-35,,,,,,,,,,,0.0%,,,
41,1994,1994-12-04,13,25.268,BUF,@,MIA,W 42-31,,,,,,,,,,,0.0%,,,
42,1994,1994-12-11,14,25.275,BUF,,MIN,L 17-21,,,,,,,,,,,0.0%,,,
43,1994,1994-12-18,15,25.282,BUF,,NWE,L 17-41,,,,,,,,,,,0.0%,,,
44,1994,1994-12-24,16,25.288,BUF,@,IND,L 9-10,,,,,,,,,,,0.0%,,,
45,1995,1995-09-03,1,26.176,BUF,@,DEN,L 7-22,,,,,,,,,,,0.0%,,,
46,1995,1995-09-10,2,26.183,BUF,,CAR,W 31-9,,,,,,,,,,,0.0%,,,
47,1995,1995-09-17,3,26.190,BUF,,IND,W 20-14,,,,,,,,,,,0.0%,,,
48,1995,1995-10-02,4,26.205,BUF,@,CLE,W 22-19,,,,,,,,,,,0.0%,,,
49,1995,1995-10-08,5,26.211,BUF,,NYJ,W 29-10,,,,,,,,,,,0.0%,,,
50,1995,1995-10-15,6,26.218,BUF,,SEA,W 27-21,,,,,,,,,,,0.0%,,,
51,1995,1995-10-23,7,26.226,BUF,@,NWE,L 14-27,,,,,,,,,,,0.0%,,,
52,1995,1995-10-29,8,26.232,BUF,@,MIA,L 6-23,,,,,,,,,,,0.0%,,,
53,1995,1995-11-05,9,26.239,BUF,@,IND,W 16-10,,,,,,,,,,,0.0%,,,
54,1995,1995-11-12,10,26.246,BUF,,ATL,W 23-17,,,,,,,,,,,0.0%,,,
55,1995,1995-11-19,11,26.253,BUF,@,NYJ,W 28-26,,,,,,,,,,,0.0%,,,
56,1995,1995-11-26,12,26.260,BUF,,NWE,L 25-35,,,,,,,,,,,0.0%,,,
57,1995,1995-12-03,13,26.267,BUF,@,SFO,L 17-27,,,,,,,,,,,0.0%,,,
58,1995,1995-12-10,14,26.274,BUF,@,STL,W 45-27,,,,,,,,,,,0.0%,,,
59,1995,1995-12-17,15,26.281,BUF,,MIA,W 23-20,,,,,,,,,,,0.0%,,,
60,1995,1995-12-24,16,26.288,BUF,,HOU,L 17-28,,,,,,,,,,,0.0%,,,
61,1996,1996-09-01,1,27.174,BUF,@,NYG,W 23-20,,,,,,,,,,,0.0%,,,
62,1996,1996-09-08,2,27.181,BUF,,NWE,W 17-10,,,,,,,,,,,0.0%,,,
63,1996,1996-09-16,3,27.189,BUF,@,PIT,L 6-24,,,,,,,,,,,0.0%,,,
64,1996,1996-09-22,4,27.195,BUF,,DAL,W 10-7,,,,,,,,,,,0.0%,,,
65,1996,1996-10-06,5,27.209,BUF,,IND,W 16-13,,,,,,,,,,,0.0%,,,
66,1996,1996-10-13,6,27.216,BUF,,MIA,L 7-21,,,,,,,,,,,0.0%,,,
67,1996,1996-10-20,7,27.223,BUF,@,NYJ,W 25-22,,,,,,,,,,,0.0%,,,
68,1996,1996-10-27,8,27.230,BUF,@,NWE,L 25-28,,,,,,,,,,,0.0%,,,
69,1996,1996-11-03,9,27.237,BUF,,WAS,W 38-13,,,,,,,,,,,0.0%,,,
70,1996,1996-11-10,10,27.244,BUF,@,PHI,W 24-17,,,,,,,,,,,0.0%,,,
71,1996,1996-11-17,11,27.251,BUF,,CIN,W 31-17,,,,,,,,,,,0.0%,,,
72,1996,1996-12-01,13,27.265,BUF,@,IND,L 10-13,,,,,,,,,,,0.0%,,,
73,1996,1996-12-08,14,27.272,BUF,@,SEA,L 18-26,,,,,,,,,,,0.0%,,,
74,1996,1996-12-16,15,27.280,BUF,@,MIA,L 14-16,,,,,,,,,,,0.0%,,,
75,1996,1996-12-22,16,27.286,BUF,,KAN,W 20-9,,,,,,,,,,,0.0%,,,
76,1997,1997-08-31,1,28.173,BUF,,MIN,L 13-34,,,,,,,,,,,0.0%,,,
77,1997,1997-09-07,2,28.180,BUF,@,NYJ,W 28-22,,,,,,,,,,,0.0%,,,
78,1997,1997-09-14,3,28.187,BUF,@,KAN,L 16-22,,,,,,,,,,,0.0%,,,
79,1997,1997-09-21,4,28.194,BUF,,IND,W 37-35,,,,,,,,,,,0.0%,,,
80,1997,1997-10-05,5,28.208,BUF,,DET,W 22-13,,,,,,,,,,,0.0%,,,
81,1997,1997-10-12,6,28.215,BUF,@,NWE,L 6-33,,,,,,,,,,,0.0%,,,
82,1997,1997-10-20,7,28.223,BUF,@,IND,W 9-6,,,,,,,,,,,0.0%,,,
83,1997,1997-10-26,8,28.229,BUF,,DEN,L 20-23,,,,,,,,,,,0.0%,,,
84,1997,1997-11-02,9,28.236,BUF,,MIA,W 9-6,,,,,,,,,,,0.0%,,,
85,1997,1997-11-09,10,28.243,BUF,,NWE,L 10-31,,,,,,,,,,,0.0%,,,
86,1997,1997-11-17,11,28.251,BUF,@,MIA,L 13-30,,,,,,,,,,,0.0%,,,
87,1997,1997-11-23,12,28.257,BUF,@,TEN,L 14-31,,,,,,,,,,,0.0%,,,
88,1997,1997-11-30,13,28.264,BUF,,NYJ,W 20-10,,,,,,,,,,,0.0%,,,
89,1997,1997-12-07,14,28.271,BUF,@,CHI,L 3-20,,,,,,,,,,,0.0%,,,
90,1997,1997-12-14,15,28.278,BUF,,JAX,L 14-20,,,,,,,,,,,0.0%,,,
91,1997,1997-12-20,16,28.284,BUF,@,GNB,L 21-31,,,,,,,,,,,0.0%,,,
92,1998,1998-09-06,1,29.179,BUF,@,SDG,L 14-16,,,,,,,,,,,0.0%,,,
93,1998,1998-09-13,2,29.186,BUF,@,MIA,L 7-13,,,,,,,,,,,0.0%,,,
94,1998,1998-09-20,3,29.193,BUF,,STL,L 33-34,,,,,,,,,,,0.0%,,,
95,1998,1998-10-04,4,29.207,BUF,,SFO,W 26-21,,,,,,,,,,,0.0%,,,
96,1998,1998-10-11,5,29.214,BUF,@,IND,W 31-24,,,,,,,,,,,0.0%,,,
97,1998,1998-10-18,6,29.221,BUF,,JAX,W 17-16,,,,,,,,,,,0.0%,,,
98,1998,1998-10-25,7,29.228,BUF,@,CAR,W 30-14,,,,,,,,,,,0.0%,,,
99,1998,1998-11-01,8,29.235,BUF,,MIA,W 30-24,,,,,,,,,,,0.0%,,,
100,1998,1998-11-22,11,29.256,BUF,,IND,W 34-11,,,,,,,,,,,0.0%,,,
101,1998,1998-11-29,12,29.263,BUF,@,NWE,L 21-25,,,,,,,,,,,0.0%,,,
102,1998,1998-12-06,13,29.270,BUF,@,CIN,W 33-20,,,,,,,,,,,0.0%,,,
103,1998,1998-12-13,14,29.277,BUF,,OAK,W 44-21,,,,,,,,,,,0.0%,,,
104,1998,1998-12-19,15,29.283,BUF,,NYJ,L 10-17,,,,,,,,,,,0.0%,,,
105,1998,1998-12-27,16,29.291,BUF,@,NOR,W 45-33,,,,,,,,,,,0.0%,,,
106,1999,1999-09-12,1,30.185,BUF,@,IND,L 14-31,*,,,,,0,,,,,0.0%,,,
107,1999,1999-09-19,2,30.192,BUF,,NYJ,W 17-3,*,,,,,,,,,,0.0%,,,
108,1999,1999-09-26,3,30.199,BUF,,PHI,W 26-0,*,,,,,,,,,,0.0%,,,
109,1999,1999-10-04,4,30.207,BUF,@,MIA,W 23-18,*,,,,,,,,,,0.0%,,,
110,1999,1999-10-10,5,30.213,BUF,,PIT,W 24-21,*,,,,,,,,,,0.0%,,,
111,1999,1999-10-17,6,30.220,BUF,,OAK,L 14-20,*,,,,,,,,,,0.0%,,,
112,1999,1999-10-24,7,30.227,BUF,@,SEA,L 16-26,*,,,,,0,,,,,0.0%,,,
113,1999,1999-10-31,8,30.234,BUF,@,BAL,W 13-10,*,,,,,0,,,,,0.0%,,,
114,1999,1999-11-07,9,30.241,BUF,@,WAS,W 34-17,*,,,,,,,,,,0.0%,,,
115,1999,1999-11-14,10,30.248,BUF,,MIA,W 23-3,*,,,,,,,,,,0.0%,,,
116,1999,1999-11-21,11,30.255,BUF,@,NYJ,L 7-17,*,,,,,,,,,,0.0%,,,
117,1999,1999-11-28,12,30.262,BUF,,NWE,W 17-7,*,,,,,0,,,,,0.0%,,,
118,1999,1999-12-12,13,30.276,BUF,,NYG,L 17-19,*,,,,,0,,,,,0.0%,,,
119,1999,1999-12-19,14,30.283,BUF,@,ARI,W 31-21,*,,,,,,,,,,0.0%,,,
120,1999,1999-12-26,15,30.290,BUF,@,NWE,W 13-10,*,,,,,,,,,,0.0%,,,
121,1999,2000-01-02,16,30.297,BUF,,IND,W 31-6,*,,,,,,,,,,0.0%,,,
122,2000,2000-09-03,1,31.176,BUF,,TEN,W 16-13,*,,,,,,,,,,0.0%,,,
123,2000,2000-09-10,2,31.183,BUF,,GNB,W 27-18,,,,,,,,,,,0.0%,,,
124,2000,2000-09-17,3,31.190,BUF,@,NYJ,L 14-27,,,,,,,,,,,0.0%,,,
125,2000,2000-10-01,4,31.204,BUF,,IND,L 16-18,*,,,,,,,,,,0.0%,,,
126,2000,2000-10-08,5,31.211,BUF,@,MIA,L 13-22,,,,,,,,,,,0.0%,,,
127,2000,2000-10-15,6,31.218,BUF,,SDG,W 27-24,,,,,,,,,,,0.0%,,,
128,2000,2000-10-22,7,31.225,BUF,@,MIN,L 27-31,,,,,,0,,,,,0.0%,,,
129,2000,2000-10-29,8,31.232,BUF,,NYJ,W 23-20,*,,,,,,,,,,0.0%,,,
130,2000,2000-11-05,9,31.239,BUF,@,NWE,W 16-13,*,,,,,,,,,,0.0%,,,
131,2000,2000-11-12,10,31.246,BUF,,CHI,W 20-3,,,,,,,,,,,0.0%,,,
132,2000,2000-11-19,11,31.253,BUF,@,KAN,W 21-17,*,,,,,,,,,,0.0%,,,
133,2000,2000-11-26,12,31.260,BUF,@,TAM,L 17-31,*,,,,,,,,,,0.0%,,,
134,2000,2000-12-03,13,31.267,BUF,,MIA,L 6-33,,,,,,,,,,,0.0%,,,
135,2000,2000-12-23,16,31.287,BUF,@,SEA,W 42-23,,,,,,,,,,,0.0%,,,
136,2001,2001-09-09,1,32.182,BUF,,NOR,L 6-24,*,,,,,,,,,,0.0%,,,
137,2001,2001-09-23,2,32.196,BUF,@,IND,L 26-42,*,,,,,,,,,,0.0%,,,
138,2001,2001-10-07,4,32.210,BUF,,NYJ,L 36-42,*,,,,,0,,,,,0.0%,,,
139,2001,2001-10-18,5,32.221,BUF,@,JAX,W 13-10,*,,,,,,,,,,0.0%,,,
140,2001,2001-10-28,6,32.231,BUF,@,SDG,L 24-27,*,,,,,0,,,,,0.0%,,,
141,2001,2001-11-18,9,32.252,BUF,,SEA,L 20-23,,,,,,,,,,,0.0%,,,
142,2001,2001-11-25,10,32.259,BUF,,MIA,L 27-34,*,,,,,0,,,,,0.0%,,,
143,2001,2001-12-02,11,32.266,BUF,@,SFO,L 0-35,*,,,,,,,,,,0.0%,,,
144,2001,2001-12-09,12,32.273,BUF,,CAR,W 25-24,*,,,,,,,,,,0.0%,,,
145,2001,2001-12-16,13,32.280,BUF,,NWE,L 9-12,*,,,,,,,,,,0.0%,,,
146,2001,2001-12-23,14,32.287,BUF,@,ATL,L 30-33,*,,,,,,,,,,0.0%,,,
147,2001,2001-12-30,15,32.294,BUF,@,NYJ,W 14-9,*,,,,,0,,,,,0.0%,,,
148,2001,2002-01-06,16,32.301,BUF,@,MIA,L 7-34,*,,,,,,,,,,0.0%,,,
149,2002,2002-09-15,2,33.188,ARI,@,SEA,W 24-13,,,,,,,,,,,0.0%,,,
150,2002,2002-09-22,3,33.195,ARI,,SDG,L 15-23,,,,,,,,,,,0.0%,,,
151,2002,2002-09-29,4,33.202,ARI,,NYG,W 21-7,,,,,,,,,,,0.0%,,,
152,2002,2002-10-06,5,33.209,ARI,@,CAR,W 16-13,,,,,,,,,,,0.0%,,,
153,2002,2002-10-20,6,33.223,ARI,,DAL,W 9-6,,,,,,,,,,,0.0%,,,
154,2002,2002-10-27,7,33.230,ARI,@,SFO,L 28-38,,,,,,,,,,,0.0%,,,
155,2002,2002-11-03,8,33.237,ARI,,STL,L 14-27,,,,,,,,,,,0.0%,,,
