ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1987,1987-10-04,3,24.089,BUF,,IND,L 6-47,1,7,7.00,0,1.0
2,1987,1987-10-11,4,24.096,BUF,@,NWE,L 7-14,0,0,,0,
3,1987,1987-10-18,5,24.103,BUF,,NYG,W 6-3,1,18,18.00,0,1.0
