ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1986,1986-09-08,1,21.276,NYG,@,DAL,L 28-31,1,19,19.00,0,0,0,,0,2,27,13.50,0,0,0
2,1986,1986-09-14,2,21.282,NYG,,SDG,W 20-7,1,21,21.00,0,0,0,,0,0,0,,0,0,0
3,1986,1986-09-21,3,21.289,NYG,@,RAI,W 14-9,0,0,,0,0,0,,0,0,0,,0,0,
4,1986,1986-09-28,4,21.296,NYG,,NOR,W 20-17,1,19,19.00,0,1,3,3.00,0,0,0,,0,0,0
5,1986,1986-10-05,5,21.303,NYG,@,STL,W 13-6,0,0,,0,0,0,,0,0,0,,0,0,
6,1986,1986-10-12,6,21.310,NYG,,PHI,W 35-3,2,22,11.00,1,0,0,,0,0,0,,0,1,6
7,1986,1986-10-19,7,21.317,NYG,@,SEA,L 12-17,3,46,15.33,1,0,0,,0,0,0,,0,1,6
8,1986,1986-10-27,8,21.325,NYG,,WAS,W 27-20,0,0,,0,0,0,,0,0,0,,0,0,
9,1986,1986-11-02,9,21.331,NYG,,DAL,W 17-14,0,0,,0,0,0,,0,0,0,,0,0,
10,1986,1986-11-09,10,21.338,NYG,@,PHI,W 17-14,1,17,17.00,0,0,0,,0,0,0,,0,0,0
11,1986,1986-11-16,11,21.345,NYG,@,MIN,W 22-20,0,0,,0,0,0,,0,2,25,12.50,0,0,0
12,1986,1986-11-23,12,21.352,NYG,,DEN,W 19-16,0,0,,0,0,0,,0,2,36,18.00,0,0,0
13,1986,1986-12-01,13,21.360,NYG,@,SFO,W 21-17,0,0,,0,0,0,,0,1,23,23.00,0,0,0
14,1986,1986-12-07,14,22.001,NYG,@,WAS,W 24-14,0,0,,0,0,0,,0,0,0,,0,0,
15,1986,1986-12-14,15,22.008,NYG,,STL,W 27-7,0,0,,0,0,0,,0,0,0,,0,0,
16,1986,1986-12-20,16,22.014,NYG,,GNB,W 55-24,0,0,,0,0,0,,0,0,0,,0,0,
17,1987,1987-10-25,6,22.323,TAM,,CHI,L 26-27,1,16,16.00,0,0,0,,0,0,0,,0,0,0
18,1987,1987-11-01,7,22.330,TAM,@,GNB,W 23-17,1,8,8.00,0,0,0,,0,0,0,,0,0,0
19,1987,1987-11-08,8,22.337,TAM,@,STL,L 28-31,0,0,,0,0,0,,0,1,22,22.00,0,0,0
20,1987,1987-11-15,9,22.344,TAM,@,MIN,L 17-23,0,0,,0,,,,,0,0,,0,,
21,1987,1987-11-22,10,22.351,TAM,,SFO,L 10-24,2,42,21.00,0,0,0,,0,2,46,23.00,0,0,0
22,1987,1987-12-13,13,23.007,TAM,,DET,L 10-20,0,0,,0,,,,,0,0,,0,,
23,1987,1987-12-20,14,23.014,TAM,,STL,L 14-31,0,0,,0,,,,,0,0,,0,,
24,1987,1987-12-27,15,23.021,TAM,@,IND,L 6-24,1,31,31.00,0,0,0,,0,0,0,,0,0,0
