ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
53,2010,2010-10-10,5,25.258,PHI,@,SFO,W 27-24,*,9,3,47,15.67,1,33.3%,5.22,0,0,,0,1,6,0.0,0,0
54,2010,2010-10-17,6,25.265,PHI,,ATL,W 31-17,*,7,4,46,11.50,0,57.1%,6.57,0,0,,0,0,0,0.0,0,0
55,2010,2010-10-24,7,25.272,PHI,@,TEN,L 19-37,*,5,2,8,4.00,0,40.0%,1.60,0,0,,0,0,0,0.0,0,0
56,2010,2010-11-07,8,25.286,PHI,,IND,W 26-24,*,1,,,,,0.0%,,,,,,,,,,
57,2010,2010-11-15,9,25.294,PHI,@,WAS,W 59-28,*,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
58,2010,2010-11-21,10,25.300,PHI,,NYG,W 27-17,*,,,,,,0.0%,,,,,,,,,,
59,2010,2010-11-28,11,25.307,PHI,@,CHI,L 26-31,*,8,3,50,16.67,1,37.5%,6.25,0,0,,0,1,6,0.0,0,0
60,2010,2010-12-02,12,25.311,PHI,,HOU,W 34-24,*,7,4,55,13.75,0,57.1%,7.86,0,0,,0,0,0,0.0,0,0
61,2010,2010-12-12,13,25.321,PHI,@,DAL,W 30-27,*,2,,,,,0.0%,,,,,,,,,,
62,2010,2010-12-19,14,25.328,PHI,@,NYG,W 38-31,*,3,2,72,36.00,1,66.7%,24.00,1,12,12.00,0,1,6,0.0,0,0
63,2010,2010-12-28,15,25.337,PHI,,MIN,L 14-24,*,12,10,97,9.70,0,83.3%,8.08,0,0,,0,0,0,0.0,0,0
64,2010,2011-01-02,16,25.342,PHI,,DAL,L 13-14,,,,,,,0.0%,,,,,,,,,,
65,2011,2011-09-11,1,26.229,PHI,@,STL,W 31-13,*,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,0.0,0,0
66,2011,2011-09-18,2,26.236,PHI,@,ATL,L 31-35,*,7,4,43,10.75,0,57.1%,6.14,0,0,,0,0,0,0.0,0,0
67,2011,2011-09-25,3,26.243,PHI,,NYG,L 16-29,*,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,0.0,0,0
68,2011,2011-10-02,4,26.250,PHI,,SFO,L 23-24,*,4,1,2,2.00,0,25.0%,0.50,0,0,,0,0,0,0.0,0,0
69,2011,2011-10-09,5,26.257,PHI,@,BUF,L 24-31,*,5,1,6,6.00,0,20.0%,1.20,0,0,,0,0,0,0.0,1,0
70,2011,2011-10-16,6,26.264,PHI,@,WAS,W 20-13,*,9,4,42,10.50,1,44.4%,4.67,0,0,,0,1,6,0.0,0,0
71,2011,2011-10-30,7,26.278,PHI,,DAL,W 34-7,*,9,7,94,13.43,1,77.8%,10.44,0,0,,0,1,6,0.0,0,0
72,2011,2011-11-07,8,26.286,PHI,,CHI,L 24-30,*,9,7,60,8.57,0,77.8%,6.67,0,0,,0,0,0,0.0,0,0
73,2011,2011-11-13,9,26.292,PHI,,ARI,L 17-21,*,7,4,53,13.25,0,57.1%,7.57,0,0,,0,0,0,0.0,0,0
74,2011,2011-11-20,10,26.299,PHI,@,NYG,W 17-10,*,6,6,60,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
75,2011,2011-11-27,11,26.306,PHI,,NWE,L 20-38,*,6,5,75,15.00,0,83.3%,12.50,0,0,,0,0,0,0.0,0,0
76,2011,2011-12-01,12,26.310,PHI,@,SEA,L 14-31,*,4,3,21,7.00,0,75.0%,5.25,0,0,,0,0,0,0.0,0,0
77,2011,2011-12-11,13,26.320,PHI,@,MIA,W 26-10,*,5,4,39,9.75,0,80.0%,7.80,0,0,,0,0,0,0.0,0,0
78,2011,2011-12-18,14,26.327,PHI,,NYJ,W 45-19,*,6,5,156,31.20,1,83.3%,26.00,0,0,,0,1,6,0.0,0,0
79,2011,2011-12-24,15,26.333,PHI,@,DAL,W 20-7,*,6,2,52,26.00,1,33.3%,8.67,0,0,,0,1,6,0.0,0,0
80,2011,2012-01-01,16,26.341,PHI,,WAS,W 34-10,*,10,6,86,14.33,1,60.0%,8.60,0,0,,0,1,6,0.0,1,0
81,2012,2012-09-09,1,27.228,PHI,@,CLE,W 17-16,*,8,4,65,16.25,0,50.0%,8.13,0,0,,0,0,0,0.0,0,0
82,2012,2012-09-16,2,27.235,PHI,,BAL,W 24-23,*,11,8,157,19.63,0,72.7%,14.27,0,0,,0,0,0,0.0,0,0
83,2012,2012-09-23,3,27.242,PHI,@,ARI,L 6-27,*,6,2,36,18.00,0,33.3%,6.00,0,0,,0,0,0,0.0,0,0
84,2012,2012-09-30,4,27.249,PHI,,NYG,W 19-17,*,5,4,57,14.25,0,80.0%,11.40,0,0,,0,0,0,0.0,0,0
85,2012,2012-10-07,5,27.256,PHI,@,PIT,L 14-16,*,5,3,9,3.00,1,60.0%,1.80,0,0,,0,1,6,0.0,0,0
86,2012,2012-10-14,6,27.263,PHI,,DET,L 23-26,*,8,4,33,8.25,0,50.0%,4.13,0,0,,0,0,0,0.0,0,0
87,2012,2012-10-28,7,27.277,PHI,,ATL,L 17-30,*,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,0.0,0,0
88,2012,2012-11-05,8,27.285,PHI,@,NOR,L 13-28,*,9,5,47,9.40,0,55.6%,5.22,0,0,,0,0,0,0.0,0,0
89,2012,2012-11-11,9,27.291,PHI,,DAL,L 23-38,*,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,0.0,0,0
90,2012,2012-11-18,10,27.298,PHI,@,WAS,L 6-31,*,8,5,42,8.40,0,62.5%,5.25,0,0,,0,0,0,0.0,0,0
91,2012,2012-11-26,11,27.306,PHI,,CAR,L 22-30,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,0.0,0,0
92,2012,2012-12-02,12,27.312,PHI,@,DAL,L 33-38,*,8,7,73,10.43,0,87.5%,9.13,0,0,,0,0,0,0.0,0,0
93,2012,2012-12-09,13,27.319,PHI,@,TAM,W 23-21,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,0.0,0,0
94,2012,2012-12-23,15,27.333,PHI,,WAS,L 20-27,*,3,3,39,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
95,2012,2012-12-30,16,27.340,PHI,@,NYG,L 7-42,,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,0.0,0,0
96,2013,2013-09-09,1,28.227,PHI,@,WAS,W 33-27,*,3,2,56,28.00,1,66.7%,18.67,0,0,,0,1,6,0.0,0,0
97,2013,2013-09-15,2,28.233,PHI,,SDG,L 30-33,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
98,2013,2013-09-19,3,28.237,PHI,,KAN,L 16-26,*,5,2,18,9.00,0,40.0%,3.60,0,0,,0,0,0,0.0,0,0
99,2013,2013-09-29,4,28.247,PHI,@,DEN,L 20-52,*,6,3,57,19.00,0,50.0%,9.50,0,0,,0,0,0,0.0,0,0
100,2013,2013-10-06,5,28.254,PHI,@,NYG,W 36-21,*,3,3,47,15.67,1,100.0%,15.67,0,0,,0,1,6,0.0,0,0
101,2013,2013-10-13,6,28.261,PHI,@,TAM,W 31-20,*,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
102,2013,2013-10-20,7,28.268,PHI,,DAL,L 3-17,,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0,0.0,0,0
103,2013,2013-10-27,8,28.275,PHI,,NYG,L 7-15,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,1,0
104,2013,2013-11-03,9,28.282,PHI,@,OAK,W 49-20,*,4,3,27,9.00,1,75.0%,6.75,0,0,,0,1,6,0.0,0,0
105,2013,2013-11-10,10,28.289,PHI,@,GNB,W 27-13,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
106,2013,2013-11-17,11,28.296,PHI,,WAS,W 24-16,*,1,1,42,42.00,0,100.0%,42.00,0,0,,0,0,0,0.0,0,0
107,2013,2013-12-01,12,28.310,PHI,,ARI,W 24-21,*,6,4,29,7.25,1,66.7%,4.83,0,0,,0,1,6,0.0,0,0
108,2013,2013-12-08,13,28.317,PHI,,DET,W 34-20,*,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,0.0,0,0
109,2013,2013-12-15,14,28.324,PHI,@,MIN,L 30-48,*,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0,0.0,0,0
110,2013,2013-12-22,15,28.331,PHI,,CHI,W 54-11,*,4,3,58,19.33,1,75.0%,14.50,0,0,,0,1,6,0.0,0,0
111,2013,2013-12-29,16,28.338,PHI,@,DAL,W 24-22,*,5,3,71,23.67,1,60.0%,14.20,0,0,,0,1,6,0.0,0,0
112,2014,2014-09-07,1,29.225,PHI,,JAX,W 34-17,*,4,3,15,5.00,0,75.0%,3.75,0,0,,0,0,0,0.0,0,0
113,2014,2014-09-15,2,29.233,PHI,@,IND,W 30-27,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
114,2014,2014-09-21,3,29.239,PHI,,WAS,W 37-34,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
115,2014,2014-09-28,4,29.246,PHI,@,SFO,L 21-26,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
116,2014,2014-10-05,5,29.253,PHI,,STL,W 34-28,*,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
117,2014,2014-10-12,6,29.260,PHI,,NYG,W 27-0,*,5,4,45,11.25,0,80.0%,9.00,0,0,,0,0,0,0.0,0,0
118,2014,2014-10-26,7,29.274,PHI,@,ARI,L 20-24,*,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
119,2014,2014-11-02,8,29.281,PHI,@,HOU,W 31-21,*,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,0.0,0,0
120,2014,2014-11-10,9,29.289,PHI,,CAR,W 45-21,*,6,5,116,23.20,0,83.3%,19.33,0,0,,0,0,0,0.0,0,0
121,2014,2014-11-16,10,29.295,PHI,@,GNB,L 20-53,*,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,1,0
122,2014,2014-11-23,11,29.302,PHI,,TEN,W 43-24,,7,5,48,9.60,0,71.4%,6.86,0,0,,0,0,0,0.0,0,0
123,2014,2014-11-27,12,29.306,PHI,@,DAL,W 33-10,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
124,2014,2014-12-07,13,29.316,PHI,,SEA,L 14-24,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
125,2014,2014-12-14,14,29.323,PHI,,DAL,L 27-38,*,6,4,52,13.00,0,66.7%,8.67,0,0,,0,0,0,0.0,1,0
126,2014,2014-12-20,15,29.329,PHI,@,WAS,L 24-27,*,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,0.0,0,0
127,2014,2014-12-28,16,29.337,PHI,@,NYG,W 34-26,*,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6,0.0,0,0
128,2015,2015-09-14,1,30.232,PHI,@,ATL,L 24-26,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
129,2015,2015-09-20,2,30.238,PHI,,DAL,L 10-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
130,2015,2015-09-27,3,30.245,PHI,@,NYJ,W 24-17,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
131,2015,2015-10-04,4,30.252,PHI,@,WAS,L 20-23,,2,1,10,10.00,1,50.0%,5.00,0,0,,0,1,6,0.0,0,0
132,2015,2015-10-11,5,30.259,PHI,,NOR,W 39-17,*,3,3,44,14.67,1,100.0%,14.67,0,0,,0,1,6,0.0,0,0
133,2015,2015-10-19,6,30.267,PHI,,NYG,W 27-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
134,2015,2015-10-25,7,30.273,PHI,@,CAR,L 16-27,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,0.0,0,0
135,2015,2015-11-08,8,30.287,PHI,@,DAL,W 33-27,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
136,2015,2015-11-15,9,30.294,PHI,,MIA,L 19-20,*,4,4,134,33.50,0,100.0%,33.50,0,0,,0,0,0,0.0,0,0
137,2015,2015-11-22,10,30.301,PHI,,TAM,L 17-45,*,10,7,79,11.29,0,70.0%,7.90,0,0,,0,0,0,0.0,0,0
138,2015,2015-11-26,11,30.305,PHI,@,DET,L 14-45,*,4,2,10,5.00,1,50.0%,2.50,0,0,,0,1,6,0.0,0,0
139,2015,2015-12-06,12,30.315,PHI,@,NWE,W 35-28,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,0.0,0,0
140,2015,2015-12-13,13,30.322,PHI,,BUF,W 23-20,*,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,0.0,0,0
141,2015,2015-12-20,14,30.329,PHI,,ARI,L 17-40,*,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0,0.0,0,0
142,2015,2015-12-26,15,30.335,PHI,,WAS,L 24-38,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,0,0
143,2015,2016-01-03,16,30.343,PHI,@,NYG,W 35-30,*,2,2,38,19.00,0,100.0%,19.00,0,0,,0,0,0,0.0,0,0
144,2016,2016-09-11,1,31.230,PHI,,CLE,W 29-10,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
145,2016,2016-09-19,2,31.238,PHI,@,CHI,W 29-14,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
146,2016,2016-09-25,3,31.244,PHI,,PIT,W 34-3,*,4,3,61,20.33,0,75.0%,15.25,0,0,,0,0,0,0.0,0,0
147,2016,2016-10-09,4,31.258,PHI,@,DET,L 23-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
148,2016,2016-10-16,5,31.265,PHI,@,WAS,L 20-27,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
149,2016,2016-10-23,6,31.272,PHI,,MIN,W 21-10,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
150,2016,2016-10-30,7,31.279,PHI,@,DAL,L 23-29,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
151,2016,2016-11-06,8,31.286,PHI,@,NYG,L 23-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
152,2016,2016-11-13,9,31.293,PHI,,ATL,W 24-15,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
153,2016,2016-11-20,10,31.300,PHI,@,SEA,L 15-26,,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,0.0,0,0
154,2016,2016-11-28,11,31.308,PHI,,GNB,L 13-27,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
155,2016,2016-12-04,12,31.314,PHI,@,CIN,L 14-32,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
156,2016,2016-12-11,13,31.321,PHI,,WAS,L 22-27,*,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,0.0,0,0
157,2016,2016-12-18,14,31.328,PHI,@,BAL,L 26-27,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
158,2016,2016-12-22,15,31.332,PHI,,NYG,W 24-19,,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
159,2016,2017-01-01,16,31.342,PHI,,DAL,W 27-13,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
160,2017,2017-09-10,1,32.228,PHI,@,WAS,W 30-17,*,2,1,11,11.00,0,50.0%,5.50,1,8,8.00,0,0,0,0.0,0,0
161,2017,2017-09-17,2,32.235,PHI,@,KAN,L 20-27,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
162,2017,2017-09-24,3,32.242,PHI,,NYG,W 27-24,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
163,2017,2017-10-01,4,32.249,PHI,@,LAC,W 26-24,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
164,2017,2017-10-08,5,32.256,PHI,,ARI,W 34-7,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
165,2017,2017-10-12,6,32.260,PHI,@,CAR,W 28-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
166,2017,2017-10-23,7,32.271,PHI,,WAS,W 34-24,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0
167,2017,2017-10-29,8,32.277,PHI,,SFO,W 33-10,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,0.0,0,0
168,2017,2017-11-05,9,32.284,PHI,,DEN,W 51-23,*,4,3,39,13.00,0,75.0%,9.75,0,0,,0,0,0,0.0,0,0
169,2017,2017-11-19,10,32.298,PHI,@,DAL,W 37-9,*,2,1,28,28.00,0,50.0%,14.00,0,0,,0,0,0,0.0,0,0
170,2017,2017-11-26,11,32.305,PHI,,CHI,W 31-3,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
171,2017,2017-12-03,12,32.312,PHI,@,SEA,L 10-24,,0,0,0,,0,0.0%,,1,10,10.00,0,0,0,0.0,0,0
172,2017,2017-12-10,13,32.319,PHI,@,LAR,W 43-35,*,3,1,5,5.00,1,33.3%,1.67,0,0,,0,1,6,0.0,0,0
173,2017,2017-12-17,14,32.326,PHI,@,NYG,W 34-29,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
174,2017,2017-12-25,15,32.334,PHI,,OAK,W 19-10,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,0.0,0,0
175,2017,2017-12-31,16,32.340,PHI,,DAL,L 0-6,*,4,3,13,4.33,0,75.0%,3.25,0,0,,0,0,0,0.0,0,0
