ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
16,1988,1988-10-02,5,25.110,IND,@,NWE,L 17-21,,2,24,12.00,0,,,1,-6,-6.00,0,0,0,,0,0,0,,0,0,0
17,1988,1988-10-09,6,25.117,IND,@,BUF,L 23-34,,2,66,33.00,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
18,1988,1988-10-16,7,25.124,IND,,TAM,W 35-31,,1,18,18.00,0,,,0,0,,0,0,0,,0,1,1,1.00,0,0,0
19,1988,1988-10-23,8,25.131,IND,@,SDG,W 16-0,,5,86,17.20,0,,,0,0,,0,0,0,,0,2,-8,-4.00,0,0,0
20,1988,1988-10-31,9,25.139,IND,,DEN,W 55-23,,1,40,40.00,1,,,1,8,8.00,0,0,0,,0,0,0,,0,1,6
21,1988,1988-11-06,10,25.145,IND,,NYJ,W 38-14,,1,44,44.00,1,,,0,0,,0,1,28,28.00,0,2,1,0.50,0,1,6
22,1988,1988-11-13,11,25.152,IND,@,GNB,W 20-13,,1,3,3.00,0,,,0,0,,0,1,32,32.00,0,0,0,,0,0,0
23,1988,1988-11-20,12,25.159,IND,@,MIN,L 3-12,,1,13,13.00,0,,,2,26,13.00,0,2,32,16.00,0,3,37,12.33,0,0,0
24,1988,1988-11-27,13,25.166,IND,,NWE,W 24-21,,1,12,12.00,0,,,1,-5,-5.00,0,2,39,19.50,0,2,30,15.00,0,0,0
25,1988,1988-12-04,14,25.173,IND,@,MIA,W 31-28,,2,28,14.00,1,,,0,0,,0,1,14,14.00,0,0,0,,0,1,6
26,1988,1988-12-10,15,25.179,IND,@,NYJ,L 16-34,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,0,0,
27,1988,1988-12-18,16,25.187,IND,,BUF,W 17-14,,0,0,,0,,,1,-5,-5.00,0,0,0,,0,3,16,5.33,0,0,0
28,1989,1989-09-10,1,26.088,IND,,SFO,L 24-30,,2,21,10.50,0,,,1,5,5.00,0,0,0,,0,1,12,12.00,0,0,0
29,1989,1989-09-17,2,26.095,IND,@,RAM,L 17-31,,2,83,41.50,1,,,0,0,,0,5,108,21.60,0,0,0,,0,1,6
30,1989,1989-09-24,3,26.102,IND,,ATL,W 13-9,,2,18,9.00,0,,,0,0,,0,0,0,,0,3,33,11.00,0,0,0
31,1989,1989-10-01,4,26.109,IND,@,NYJ,W 17-10,,1,3,3.00,0,,,0,0,,0,0,0,,0,4,75,18.75,1,1,6
32,1989,1989-10-08,5,26.116,IND,,BUF,W 37-14,,2,22,11.00,0,,,1,1,1.00,0,0,0,,0,1,6,6.00,0,0,0
33,1989,1989-10-15,6,26.123,IND,@,DEN,L 3-14,,0,0,,0,,,0,0,,0,2,32,16.00,0,2,37,18.50,0,0,0
34,1989,1989-10-22,7,26.130,IND,@,CIN,W 23-12,,3,63,21.00,0,,,0,0,,0,3,59,19.67,0,3,34,11.33,0,0,0
35,1989,1989-10-29,8,26.137,IND,,NWE,L 20-23,,2,26,13.00,0,,,0,0,,0,1,13,13.00,0,3,24,8.00,0,0,0
36,1989,1989-11-05,9,26.144,IND,@,MIA,L 13-19,,0,0,,0,,,0,0,,0,1,29,29.00,0,1,17,17.00,0,0,0
37,1989,1989-11-12,10,26.151,IND,@,BUF,L 7-30,,0,0,,0,,,1,7,7.00,0,2,38,19.00,0,0,0,,0,0,0
38,1989,1989-11-19,11,26.158,IND,,NYJ,W 27-10,,2,62,31.00,0,,,1,26,26.00,0,0,0,,0,1,16,16.00,0,0,0
39,1989,1989-11-26,12,26.165,IND,,SDG,W 10-6,,1,29,29.00,0,,,0,0,,0,3,61,20.33,0,1,14,14.00,0,0,0
40,1989,1989-12-03,13,26.172,IND,@,NWE,L 16-22,,2,41,20.50,0,,,0,0,,0,2,31,15.50,0,1,6,6.00,0,0,0
41,1989,1989-12-10,14,26.179,IND,,CLE,W 23-17,,0,0,,0,,,0,0,,0,0,0,,0,1,11,11.00,0,0,0
42,1989,1989-12-17,15,26.186,IND,,MIA,W 42-13,,0,0,,0,,,0,0,,0,0,0,,0,1,11,11.00,0,0,0
43,1989,1989-12-24,16,26.193,IND,@,NOR,L 6-41,,1,13,13.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
44,1990,1990-09-09,1,27.087,IND,@,BUF,L 10-26,,0,0,,0,,,,,,,0,0,,0,0,0,,0,,
45,1990,1990-09-16,2,27.094,IND,,NWE,L 14-16,,3,28,9.33,0,,,0,0,,0,0,0,,0,3,38,12.67,0,0,0
46,1990,1990-09-23,3,27.101,IND,@,HOU,L 10-24,,4,64,16.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
47,1990,1990-10-07,5,27.115,IND,,KAN,W 23-19,,1,3,3.00,0,,,0,0,,0,0,0,,0,4,10,2.50,0,0,0
48,1990,1990-10-21,6,27.129,IND,,DEN,L 17-27,,2,22,11.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
49,1990,1990-10-28,7,27.136,IND,,MIA,L 7-27,,0,0,,0,,,0,0,,0,0,0,,0,3,44,14.67,0,0,0
50,1990,1990-11-05,8,27.144,IND,,NYG,L 7-24,,1,15,15.00,0,,,0,0,,0,0,0,,0,1,-2,-2.00,0,0,0
51,1990,1990-11-11,9,27.150,IND,@,NWE,W 13-10,,0,0,,0,,,0,0,,0,0,0,,0,6,124,20.67,0,0,0
52,1990,1990-11-18,10,27.157,IND,,NYJ,W 17-14,,0,0,,0,,,0,0,,0,4,70,17.50,0,1,33,33.00,0,0,0
53,1990,1990-11-25,11,27.164,IND,@,CIN,W 34-20,,0,0,,0,,,0,0,,0,1,21,21.00,0,0,0,,0,0,0
54,1990,1990-12-02,12,27.171,IND,@,PHO,L 17-20,,1,4,4.00,0,,,0,0,,0,3,51,17.00,0,3,27,9.00,0,0,0
55,1990,1990-12-09,13,27.178,IND,,BUF,L 7-31,,0,0,,0,,,0,0,,0,3,69,23.00,0,3,46,15.33,0,0,0
56,1990,1990-12-16,14,27.185,IND,@,NYJ,W 29-21,,1,23,23.00,1,,,0,0,,0,2,62,31.00,0,3,25,8.33,0,1,6
57,1990,1990-12-22,15,27.191,IND,,WAS,W 35-28,,1,19,19.00,0,,,0,0,,0,2,41,20.50,0,1,7,7.00,0,0,0
58,1990,1990-12-30,16,27.199,IND,@,MIA,L 17-23,,0,0,,0,,,0,0,,0,3,36,12.00,0,3,44,14.67,0,0,0
59,1991,1991-09-01,1,28.079,IND,,NWE,L 7-16,,2,36,18.00,0,,,0,0,,0,4,62,15.50,0,2,10,5.00,0,0,0
60,1991,1991-09-08,2,28.086,IND,@,MIA,L 6-17,,0,0,,0,,,1,4,4.00,0,3,68,22.67,0,0,0,,0,0,0
61,1991,1991-09-15,3,28.093,IND,@,RAI,L 0-16,,0,0,,0,,,0,0,,0,4,59,14.75,0,2,16,8.00,0,0,0
62,1991,1991-09-22,4,28.100,IND,,DET,L 24-33,,5,50,10.00,0,,,0,0,,0,3,74,24.67,0,1,0,0.00,0,0,0
63,1991,1991-09-29,5,28.107,IND,@,SEA,L 3-31,,4,44,11.00,0,,,0,0,,0,1,19,19.00,0,2,1,0.50,0,0,0
64,1991,1991-10-06,6,28.114,IND,,PIT,L 3-21,,1,9,9.00,0,,,0,0,,0,3,48,16.00,0,2,16,8.00,0,0,0
65,1991,1991-10-13,7,28.121,IND,@,BUF,L 6-42,,2,19,9.50,0,,,0,0,,0,1,19,19.00,0,0,0,,0,0,0
66,1991,1991-10-20,8,28.128,IND,,NYJ,L 6-17,,2,18,9.00,0,,,0,0,,0,3,44,14.67,0,1,12,12.00,0,0,0
67,1991,1991-11-03,9,28.142,IND,,MIA,L 6-10,,0,0,,0,,,0,0,,0,3,50,16.67,0,2,38,19.00,0,0,0
68,1991,1991-11-10,10,28.149,IND,@,NYJ,W 28-27,,0,0,,0,,,0,0,,0,4,109,27.25,1,1,13,13.00,0,1,6
69,1991,1991-11-17,11,28.156,IND,,CHI,L 17-31,,1,2,2.00,0,,,0,0,,0,0,0,,0,1,15,15.00,0,0,0
70,1991,1991-11-24,12,28.163,IND,@,GNB,L 10-14,,0,0,,0,,,0,0,,0,2,53,26.50,0,0,0,,0,0,0
71,1991,1991-12-01,13,28.170,IND,,CLE,L 0-31,,1,6,6.00,0,,,0,0,,0,4,63,15.75,0,1,11,11.00,0,0,0
72,1991,1991-12-08,14,28.177,IND,@,NWE,L 17-23,,1,-3,-3.00,0,,,0,0,,0,1,21,21.00,0,5,10,2.00,0,0,0
73,1991,1991-12-15,15,28.184,IND,,BUF,L 7-35,,1,28,28.00,0,,,0,0,,0,0,0,,0,2,1,0.50,0,0,0
74,1991,1991-12-22,16,28.191,IND,@,TAM,L 3-17,,1,5,5.00,0,,,0,0,,0,0,0,,0,3,22,7.33,0,0,0
75,1992,1992-09-06,1,29.084,IND,,CLE,W 14-3,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,,,0,1,7,7.00,0,0,0
76,1992,1992-09-13,2,29.091,IND,,HOU,L 10-20,1,0,0,,0,0.0%,0.00,0,0,,0,2,30,15.00,0,2,2,1.00,0,0,0
77,1992,1992-09-20,3,29.098,IND,@,BUF,L 0-38,,0,0,,0,0.0%,,0,0,,0,4,52,13.00,0,0,0,,0,0,0
78,1992,1992-10-04,4,29.112,IND,@,TAM,W 24-14,,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,1,0,0.00,0,0,0
79,1992,1992-10-11,5,29.119,IND,,NYJ,W 6-3,1,0,0,,0,0.0%,0.00,0,0,,0,2,58,29.00,0,2,13,6.50,0,0,0
80,1992,1992-10-18,6,29.126,IND,,SDG,L 14-34,1,0,0,,0,0.0%,0.00,0,0,,0,4,85,21.25,0,1,-3,-3.00,0,0,0
81,1992,1992-10-25,7,29.133,IND,@,MIA,W 31-20,,0,0,,0,0.0%,,0,0,,0,4,72,18.00,0,3,97,32.33,1,1,6
82,1992,1992-11-01,8,29.140,IND,@,SDG,L 0-26,3,1,21,21.00,0,33.3%,7.00,0,0,,0,2,36,18.00,0,1,8,8.00,0,0,0
83,1992,1992-11-08,9,29.147,IND,,MIA,L 0-28,,0,0,,0,0.0%,,0,0,,0,4,110,27.50,0,1,13,13.00,0,0,0
84,1992,1992-11-15,10,29.154,IND,,NWE,L 34-37,,0,0,,0,0.0%,,0,0,,0,3,61,20.33,0,4,96,24.00,1,1,6
85,1992,1992-11-22,11,29.161,IND,@,PIT,L 14-30,2,0,0,,0,0.0%,0.00,0,0,,0,3,51,17.00,0,2,-5,-2.50,0,0,0
86,1992,1992-11-29,12,29.168,IND,,BUF,W 16-13,,0,0,,0,0.0%,,0,0,,0,3,75,25.00,0,1,8,8.00,0,0,0
87,1992,1992-12-06,13,29.175,IND,@,NWE,W 6-0,,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,4,20,5.00,0,0,0
88,1992,1992-12-13,14,29.182,IND,@,NYJ,W 10-6,,0,0,,0,0.0%,,0,0,,0,2,39,19.50,0,1,12,12.00,0,0,0
89,1992,1992-12-20,15,29.189,IND,,PHO,W 16-13,2,1,14,14.00,0,50.0%,7.00,0,0,,0,2,45,22.50,0,0,0,,0,0,0
90,1992,1992-12-27,16,29.196,IND,@,CIN,W 21-17,,0,0,,0,0.0%,,0,0,,0,2,58,29.00,0,0,0,,0,0,0
91,1993,1993-09-05,1,30.083,IND,,MIA,L 20-24,1,0,0,,0,0.0%,0.00,0,0,,0,4,110,27.50,0,5,38,7.60,0,0,0
92,1993,1993-09-12,2,30.090,IND,@,CIN,W 9-6,,0,0,,0,0.0%,,0,0,,0,1,14,14.00,0,1,3,3.00,0,0,0
93,1993,1993-09-26,3,30.104,IND,,CLE,W 23-10,,0,0,,0,0.0%,,1,6,6.00,0,1,23,23.00,0,5,36,7.20,0,0,0
94,1993,1993-10-03,4,30.111,IND,@,DEN,L 13-35,,0,0,,0,0.0%,,0,0,,0,4,80,20.00,0,0,0,,0,0,0
95,1993,1993-10-10,5,30.118,IND,,DAL,L 3-27,,0,0,,0,0.0%,,0,0,,0,5,107,21.40,0,3,22,7.33,0,0,0
96,1993,1993-10-24,6,30.132,IND,@,MIA,L 27-41,,0,0,,0,0.0%,,1,-2,-2.00,0,6,151,25.17,0,0,0,,0,0,0
97,1993,1993-10-31,7,30.139,IND,,NWE,W 9-6,,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,17,8.50,0,0,0
98,1993,1993-11-07,8,30.146,IND,@,WAS,L 24-30,2,1,1,1.00,1,50.0%,0.50,0,0,,0,5,114,22.80,0,3,18,6.00,0,1,6
99,1993,1993-11-14,9,30.153,IND,,NYJ,L 17-31,,0,0,,0,0.0%,,1,29,29.00,0,2,36,18.00,0,1,2,2.00,0,0,0
100,1993,1993-11-21,10,30.160,IND,@,BUF,L 9-23,,0,0,,0,0.0%,,0,0,,0,2,43,21.50,0,2,2,1.00,0,0,0
101,1993,1993-11-29,11,30.168,IND,,SDG,L 0-31,1,0,0,,0,0.0%,0.00,0,0,,0,4,65,16.25,0,0,0,,0,0,0
102,1993,1993-12-05,12,30.174,IND,@,NYJ,W 9-6,,0,0,,0,0.0%,,0,0,,0,2,30,15.00,0,1,-3,-3.00,0,0,0
103,1993,1993-12-12,13,30.181,IND,@,NYG,L 6-20,,0,0,,0,0.0%,,0,0,,0,2,40,20.00,0,3,23,7.67,0,0,0
104,1993,1993-12-19,14,30.188,IND,,PHI,L 10-20,,0,0,,0,0.0%,,0,0,,0,5,108,21.60,0,3,5,1.67,0,0,0
105,1993,1993-12-26,15,30.195,IND,@,NWE,L 0-38,,0,0,,0,0.0%,,0,0,,0,5,96,19.20,0,1,10,10.00,0,0,0
106,1993,1994-01-02,16,30.202,IND,,BUF,L 10-30,2,1,19,19.00,0,50.0%,9.50,0,0,,0,2,33,16.50,0,0,0,,0,0,0
107,1994,1994-10-02,5,31.110,ATL,@,RAM,W 8-5,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,2,6,3.00,0,0,0
108,1994,1994-10-09,6,31.117,ATL,,TAM,W 34-13,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,3,7,2.33,0,0,0
109,1994,1994-10-16,7,31.124,ATL,,SFO,L 3-42,0,0,0,,0,0.0%,,0,0,,0,4,113,28.25,0,1,7,7.00,0,0,0
110,1994,1994-10-23,8,31.131,ATL,@,RAI,L 17-30,0,0,0,,0,0.0%,,0,0,,0,5,121,24.20,0,1,9,9.00,0,0,0
111,1994,1994-11-06,9,31.145,ATL,,SDG,W 10-9,0,0,0,,0,0.0%,,0,0,,0,4,121,30.25,0,2,21,10.50,0,0,0
112,1994,1994-11-13,10,31.152,ATL,@,NOR,L 32-33,0,0,0,,0,0.0%,,0,0,,0,4,142,35.50,0,0,0,,0,0,0
113,1994,1994-11-20,11,31.159,ATL,@,DEN,L 28-32,0,0,0,,0,0.0%,,0,0,,0,4,69,17.25,0,1,8,8.00,0,0,0
114,1994,1994-11-27,12,31.166,ATL,,PHI,W 28-21,0,0,0,,0,0.0%,,0,0,,0,4,77,19.25,0,5,13,2.60,0,0,0
115,1994,1994-12-04,13,31.173,ATL,@,SFO,L 14-50,0,0,0,,0,0.0%,,0,0,,0,7,119,17.00,0,1,29,29.00,0,0,0
116,1994,1994-12-11,14,31.180,ATL,,NOR,L 20-29,0,0,0,,0,0.0%,,0,0,,0,7,198,28.29,0,1,-5,-5.00,0,0,0
117,1994,1994-12-18,15,31.187,ATL,@,GNB,L 17-21,0,0,0,,0,0.0%,,0,0,,0,3,30,10.00,0,3,13,4.33,0,0,0
118,1994,1994-12-24,16,31.193,ATL,,ARI,W 10-6,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,5,1.67,0,0,0
