ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1990,1990-09-09,1,23.118,IND,@,BUF,L 10-26,,
2,1990,1990-09-16,2,23.125,IND,,NWE,L 14-16,,
3,1990,1990-09-23,3,23.132,IND,@,HOU,L 10-24,,
4,1990,1990-09-30,4,23.139,IND,@,PHI,W 24-23,,
5,1990,1990-10-07,5,23.146,IND,,KAN,W 23-19,,
6,1990,1990-11-05,8,23.175,IND,,NYG,L 7-24,,
7,1990,1990-11-11,9,23.181,IND,@,NWE,W 13-10,,
8,1990,1990-11-18,10,23.188,IND,,NYJ,W 17-14,,
9,1990,1990-11-25,11,23.195,IND,@,CIN,W 34-20,,
10,1990,1990-12-02,12,23.202,IND,@,PHO,L 17-20,,
11,1990,1990-12-09,13,23.209,IND,,BUF,L 7-31,,
12,1990,1990-12-16,14,23.216,IND,@,NYJ,W 29-21,,1.0
13,1990,1990-12-30,16,23.230,IND,@,MIA,L 17-23,,
14,1991,1991-09-01,1,24.110,IND,,NWE,L 7-16,,
15,1991,1991-09-29,5,24.138,IND,@,SEA,L 3-31,,
16,1991,1991-10-06,6,24.145,IND,,PIT,L 3-21,,1.0
17,1991,1991-10-13,7,24.152,IND,@,BUF,L 6-42,,
18,1991,1991-10-20,8,24.159,IND,,NYJ,L 6-17,,1.0
19,1991,1991-11-03,9,24.173,IND,,MIA,L 6-10,,
20,1991,1991-11-10,10,24.180,IND,@,NYJ,W 28-27,,
21,1991,1991-11-17,11,24.187,IND,,CHI,L 17-31,,
22,1991,1991-11-24,12,24.194,IND,@,GNB,L 10-14,,
23,1991,1991-12-01,13,24.201,IND,,CLE,L 0-31,,
24,1991,1991-12-08,14,24.208,IND,@,NWE,L 17-23,,
25,1991,1991-12-15,15,24.215,IND,,BUF,L 7-35,,
26,1991,1991-12-22,16,24.222,IND,@,TAM,L 3-17,,
27,1992,1992-09-06,1,25.115,IND,,CLE,W 14-3,,1.0
28,1992,1992-09-13,2,25.122,IND,,HOU,L 10-20,,
29,1992,1992-09-20,3,25.129,IND,@,BUF,L 0-38,,
30,1992,1992-10-04,4,25.143,IND,@,TAM,W 24-14,,
31,1992,1992-10-11,5,25.150,IND,,NYJ,W 6-3,,
32,1992,1992-10-18,6,25.157,IND,,SDG,L 14-34,,
33,1992,1992-10-25,7,25.164,IND,@,MIA,W 31-20,,
34,1992,1992-11-01,8,25.171,IND,@,SDG,L 0-26,,
35,1992,1992-11-08,9,25.178,IND,,MIA,L 0-28,,
36,1992,1992-11-15,10,25.185,IND,,NWE,L 34-37,,
37,1992,1992-11-22,11,25.192,IND,@,PIT,L 14-30,,
38,1992,1992-11-29,12,25.199,IND,,BUF,W 16-13,,
39,1992,1992-12-06,13,25.206,IND,@,NWE,W 6-0,,1.0
40,1992,1992-12-13,14,25.213,IND,@,NYJ,W 10-6,,1.0
41,1992,1992-12-20,15,25.220,IND,,PHO,W 16-13,,
42,1992,1992-12-27,16,25.227,IND,@,CIN,W 21-17,,
43,1993,1993-09-05,1,26.114,IND,,MIA,L 20-24,,
44,1993,1993-09-12,2,26.121,IND,@,CIN,W 9-6,,0.5
45,1993,1993-09-26,3,26.135,IND,,CLE,W 23-10,,
46,1993,1993-10-03,4,26.142,IND,@,DEN,L 13-35,,
47,1993,1993-10-10,5,26.149,IND,,DAL,L 3-27,,
48,1993,1993-10-24,6,26.163,IND,@,MIA,L 27-41,,
49,1993,1993-10-31,7,26.170,IND,,NWE,W 9-6,,1.0
50,1993,1993-11-07,8,26.177,IND,@,WAS,L 24-30,,
51,1993,1993-11-14,9,26.184,IND,,NYJ,L 17-31,,
52,1993,1993-12-05,12,26.205,IND,@,NYJ,W 9-6,,
53,1993,1993-12-12,13,26.212,IND,@,NYG,L 6-20,,
54,1993,1993-12-19,14,26.219,IND,,PHI,L 10-20,,
55,1993,1993-12-26,15,26.226,IND,@,NWE,L 0-38,,
56,1993,1994-01-02,16,26.233,IND,,BUF,L 10-30,,
57,1994,1994-09-04,1,27.113,IND,,HOU,W 45-21,,
58,1994,1994-09-11,2,27.120,IND,@,TAM,L 10-24,,
59,1994,1994-09-18,3,27.127,IND,@,PIT,L 21-31,,
60,1994,1994-09-25,4,27.134,IND,,CLE,L 14-21,,
61,1994,1994-10-02,5,27.141,IND,,SEA,W 17-15,,1.0
62,1994,1994-10-09,6,27.148,IND,@,NYJ,L 6-16,,
63,1994,1994-10-16,7,27.155,IND,@,BUF,W 27-17,,1.0
64,1994,1994-10-23,8,27.162,IND,,WAS,L 27-41,,
65,1994,1994-10-30,9,27.169,IND,,NYJ,W 28-25,,1.0
66,1994,1994-11-06,10,27.176,IND,@,MIA,L 21-22,,
67,1994,1994-11-20,11,27.190,IND,@,CIN,W 17-13,,
68,1994,1994-11-27,12,27.197,IND,,NWE,L 10-12,,
69,1994,1994-12-04,13,27.204,IND,@,SEA,W 31-19,,2.0
70,1994,1994-12-11,14,27.211,IND,@,NWE,L 13-28,,
71,1994,1994-12-18,15,27.218,IND,,MIA,W 10-6,,
72,1994,1994-12-24,16,27.224,IND,,BUF,W 10-9,,
73,1995,1995-09-03,1,28.112,IND,,CIN,L 21-24,,
74,1995,1995-10-01,4,28.140,IND,,STL,W 21-18,,
75,1995,1995-10-08,5,28.147,IND,@,MIA,W 27-24,,
76,1995,1995-10-15,6,28.154,IND,,SFO,W 18-17,,1.0
77,1995,1995-10-22,7,28.161,IND,@,OAK,L 17-30,,
78,1995,1995-10-29,8,28.168,IND,,NYJ,W 17-10,,
79,1995,1995-11-05,9,28.175,IND,,BUF,L 10-16,,
80,1995,1995-11-12,10,28.182,IND,@,NOR,L 14-17,,
81,1995,1995-11-19,11,28.189,IND,@,NWE,W 24-10,,
82,1995,1995-11-26,12,28.196,IND,,MIA,W 36-28,,
83,1995,1995-12-03,13,28.203,IND,@,CAR,L 10-13,,
84,1995,1995-12-10,14,28.210,IND,@,JAX,W 41-31,,1.0
85,1995,1995-12-17,15,28.217,IND,,SDG,L 24-27,,
86,1995,1995-12-23,16,28.223,IND,,NWE,W 10-7,,
87,1996,1996-09-01,1,29.110,IND,,ARI,W 20-13,,
88,1996,1996-09-08,2,29.117,IND,@,NYJ,W 21-7,,1.0
89,1996,1996-09-15,3,29.124,IND,@,DAL,W 25-24,,
90,1996,1996-09-23,4,29.132,IND,,MIA,W 10-6,,
91,1996,1996-10-06,5,29.145,IND,@,BUF,L 13-16,,
92,1996,1996-10-13,6,29.152,BAL,@,IND,L 21-26,,
93,1996,1996-10-13,6,29.152,IND,,BAL,W 26-21,,1.0
94,1996,1996-10-20,7,29.159,IND,,NWE,L 9-27,,
95,1996,1996-10-27,8,29.166,IND,@,WAS,L 16-31,,
96,1996,1996-11-03,9,29.173,IND,,SDG,L 19-26,,
97,1996,1996-12-22,16,29.222,IND,@,CIN,L 24-31,,
98,1997,1997-08-31,1,30.109,BAL,,JAX,L 27-28,,
99,1997,1997-09-07,2,30.116,BAL,,CIN,W 23-10,,
100,1997,1997-09-14,3,30.123,BAL,@,NYG,W 24-23,,
101,1997,1997-09-21,4,30.130,BAL,@,TEN,W 36-10,,
102,1997,1997-10-05,6,30.144,BAL,,PIT,L 34-42,,
103,1997,1997-10-19,7,30.158,BAL,,MIA,L 13-24,,
104,1997,1997-10-26,8,30.165,BAL,@,WAS,W 20-17,,
105,1997,1997-11-02,9,30.172,BAL,@,NYJ,L 16-19,,
106,1997,1997-11-09,10,30.179,BAL,@,PIT,L 0-37,,
107,1997,1997-11-16,11,30.186,BAL,,PHI,T 10-10,,
108,1997,1997-11-23,12,30.193,BAL,,ARI,L 13-16,,
109,1997,1997-11-30,13,30.200,BAL,@,JAX,L 27-29,,
110,1997,1997-12-07,14,30.207,BAL,,SEA,W 31-24,,
111,1997,1997-12-21,16,30.221,BAL,@,CIN,L 14-16,,
112,1998,1998-09-06,1,31.115,BAL,,PIT,L 13-20,,
113,1998,1998-09-13,2,31.122,BAL,@,NYJ,W 24-10,,
114,1998,1998-09-20,3,31.129,BAL,@,JAX,L 10-24,,
115,1998,1998-09-27,4,31.136,BAL,,CIN,W 31-24,,
116,1998,1998-10-11,5,31.150,BAL,,TEN,L 8-12,,
117,1998,1998-10-18,6,31.157,BAL,@,PIT,L 6-16,,
118,1998,1998-10-25,7,31.164,BAL,@,GNB,L 10-28,,
119,1998,1998-11-01,8,31.171,BAL,,JAX,L 19-45,,
120,1998,1998-11-08,9,31.178,BAL,,OAK,W 13-10,,
121,1998,1998-11-15,10,31.185,BAL,@,SDG,L 13-14,,
122,1998,1998-11-22,11,31.192,BAL,@,CIN,W 20-13,,
123,1998,1998-11-29,12,31.199,BAL,,IND,W 38-31,,
124,1998,1998-12-06,13,31.206,BAL,@,TEN,L 14-16,,
125,1998,1998-12-13,14,31.213,BAL,,MIN,L 28-38,,
126,1998,1998-12-27,16,31.227,BAL,,DET,W 19-10,,
127,1999,1999-09-12,1,32.121,BAL,@,STL,L 10-27,*,
128,1999,1999-09-19,2,32.128,BAL,,PIT,L 20-23,*,
129,1999,1999-10-10,5,32.149,BAL,@,TEN,L 11-14,*,
130,1999,1999-10-21,6,32.160,BAL,,KAN,L 8-35,*,
131,1999,1999-10-31,7,32.170,BAL,,BUF,L 10-13,*,
132,1999,1999-11-07,8,32.177,BAL,@,CLE,W 41-9,*,
133,1999,1999-11-14,9,32.184,BAL,@,JAX,L 3-6,*,
134,1999,1999-11-21,10,32.191,BAL,@,CIN,W 34-31,*,
135,1999,1999-11-28,11,32.198,BAL,,JAX,L 23-30,*,
136,1999,1999-12-05,12,32.205,BAL,,TEN,W 41-14,*,0.5
137,1999,1999-12-12,13,32.212,BAL,@,PIT,W 31-24,*,2.0
138,1999,1999-12-19,14,32.219,BAL,,NOR,W 31-8,*,
139,1999,1999-12-26,15,32.226,BAL,,CIN,W 22-0,*,
