ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1963,1963-09-22,2,24.106,CLE,@,DAL,W 41-24,0,0,,0,1,2,2.00,0,0,0,0
2,1963,1963-10-05,4,24.119,CLE,,PIT,W 35-23,0,0,,0,1,52,52.00,0,0,0,0
3,1963,1963-10-13,5,24.127,CLE,@,NYG,W 35-24,1,67,67.00,0,2,17,8.50,0,0,0,0
4,1963,1963-10-20,6,24.134,CLE,,PHI,W 37-7,1,21,21.00,0,1,6,6.00,0,0,0,0
5,1963,1963-10-27,7,24.141,CLE,,NYG,L 6-33,3,68,22.67,0,0,0,,0,0,0,0
6,1963,1963-11-03,8,24.148,CLE,@,PHI,W 23-17,2,15,7.50,0,1,19,19.00,0,0,0,0
7,1963,1963-11-17,10,24.162,CLE,,STL,L 14-20,1,23,23.00,0,1,38,38.00,0,0,0,0
8,1963,1963-11-24,11,24.169,CLE,,DAL,W 27-17,1,25,25.00,0,0,0,,0,0,0,0
9,1964,1964-09-13,1,25.097,WAS,,CLE,L 13-27,3,44,14.67,0,0,0,,0,0,0,0
10,1964,1964-09-20,2,25.104,WAS,@,DAL,L 18-24,1,18,18.00,0,0,0,,0,0,0,0
11,1964,1964-09-25,3,25.109,WAS,@,NYG,L 10-13,0,0,,0,1,9,9.00,0,1,2,0
12,1964,1964-10-11,5,25.125,WAS,,PHI,W 35-20,0,0,,0,1,6,6.00,0,0,0,0
13,1964,1964-10-18,6,25.132,WAS,@,STL,L 24-38,1,19,19.00,0,3,0,0.00,0,0,0,0
14,1964,1964-12-06,13,25.181,WAS,,PIT,L 7-14,0,0,,0,1,4,4.00,0,0,0,0
15,1965,1965-10-03,3,26.117,WAS,@,DET,L 10-14,0,0,,0,0,0,,0,1,20,0
16,1965,1965-11-21,10,26.166,WAS,@,PIT,W 31-3,0,0,,0,0,0,,0,1,0,0
17,1966,1966-09-18,2,27.102,WAS,@,STL,L 7-23,0,0,,0,0,0,,0,1,18,0
18,1966,1966-09-25,3,27.109,WAS,@,PIT,W 33-27,0,0,,0,0,0,,0,1,9,0
19,1966,1966-10-30,8,27.144,WAS,@,PHI,W 27-13,0,0,,0,0,0,,0,1,54,0
20,1966,1966-11-06,9,27.151,WAS,@,BAL,L 10-37,0,0,,0,0,0,,0,1,42,0
21,1966,1966-11-13,10,27.158,WAS,,DAL,L 30-31,0,0,,0,0,0,,0,1,0,0
22,1967,1967-11-19,10,28.164,WAS,@,DAL,W 27-20,0,0,,0,0,0,,0,1,11,0
23,1967,1967-12-03,12,28.178,WAS,,PHI,T 35-35,0,0,,0,0,0,,0,1,0,0
24,1967,1967-12-10,13,28.185,WAS,@,PIT,W 15-10,0,0,,0,0,0,,0,1,0,0
25,1967,1967-12-17,14,28.192,WAS,,NOR,L 14-30,0,0,,0,0,0,,0,1,21,0
26,1969,1969-10-05,3,30.119,PIT,,STL,L 14-27,0,0,,0,0,0,,0,1,7,0
27,1969,1969-11-16,9,30.161,PIT,,CLE,L 3-24,0,0,,0,0,0,,0,1,23,0
28,1969,1969-12-07,12,30.182,PIT,,DAL,L 7-10,0,0,,0,0,0,,0,1,17,0
