ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,22.159,SDG,,BAL,L 14-16
2,1970,1970-09-27,2,22.166,SDG,,OAK,T 27-27
3,1970,1970-10-04,3,22.173,SDG,@,RAM,L 10-37
4,1970,1970-10-12,4,22.181,SDG,,GNB,L 20-22
5,1970,1970-10-18,5,22.187,SDG,@,CHI,W 20-7
6,1970,1970-10-25,6,22.194,SDG,,HOU,T 31-31
7,1970,1970-11-01,7,22.201,SDG,@,CLE,W 27-10
8,1970,1970-11-08,8,22.208,SDG,,DEN,W 24-21
9,1970,1970-11-15,9,22.215,SDG,@,BOS,W 16-14
10,1970,1970-11-22,10,22.222,SDG,@,OAK,L 17-20
11,1970,1970-11-29,11,22.229,SDG,@,KAN,L 14-26
12,1970,1970-12-06,12,22.236,SDG,,CIN,L 14-17
13,1970,1970-12-13,13,22.243,SDG,@,DEN,T 17-17
14,1970,1970-12-20,14,22.250,SDG,,KAN,W 31-13
