ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2013,2013-12-08,13,24.309,CLE,@,NWE,L 26-27,,3,5,1.67,0,7,3,18,6.00,0,42.9%,2.57,3,62,20.67,0,0,0,0.0,0,0
12,2013,2013-12-15,14,24.316,CLE,,CHI,L 31-38,,1,1,1.00,0,2,2,4,2.00,0,100.0%,2.00,4,44,11.00,0,0,0,0.0,0,0
13,2013,2013-12-22,15,24.323,CLE,@,NYJ,L 13-24,,0,0,,0,0,0,0,,0,0.0%,,3,92,30.67,0,0,0,0.0,0,0
14,2013,2013-12-29,16,24.330,CLE,@,PIT,L 7-20,,0,0,,0,5,2,38,19.00,1,40.0%,7.60,0,0,,0,1,6,0.0,0,0
15,2014,2014-09-07,1,25.217,CAR,@,TAM,W 20-14,,,,,,,,,,,0.0%,,,,,,,,,,
16,2014,2014-09-14,2,25.224,CAR,,DET,W 24-7,,,,,,,,,,,0.0%,,,,,,,,,,
17,2014,2014-10-12,6,25.252,CAR,@,CIN,T 37-37,*,9,25,2.78,1,2,2,27,13.50,0,100.0%,13.50,0,0,,0,1,6,0.0,0,0
18,2014,2014-11-10,10,25.281,CAR,@,PHI,L 21-45,,6,29,4.83,0,2,2,7,3.50,0,100.0%,3.50,2,70,35.00,0,0,0,0.0,0,0
19,2014,2014-11-16,11,25.287,CAR,,ATL,L 17-19,,3,11,3.67,0,1,0,0,,0,0.0%,0.00,2,46,23.00,0,0,0,0.0,0,0
20,2014,2014-11-30,12,25.301,CAR,@,MIN,L 13-31,,1,16,16.00,0,0,0,0,,0,0.0%,,1,22,22.00,0,0,0,0.0,0,0
21,2014,2014-12-07,13,25.308,CAR,@,NOR,W 41-10,,3,5,1.67,0,1,1,26,26.00,1,100.0%,26.00,0,0,,0,1,6,0.0,0,0
22,2014,2014-12-14,14,25.315,CAR,,TAM,W 19-17,,2,13,6.50,0,0,0,0,,0,0.0%,,3,59,19.67,0,0,0,0.0,0,0
23,2014,2014-12-21,15,25.322,CAR,,CLE,W 17-13,,1,5,5.00,0,0,0,0,,0,0.0%,,3,65,21.67,0,0,0,0.0,1,0
24,2014,2014-12-28,16,25.329,CAR,@,ATL,W 34-3,,7,41,5.86,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
25,2015,2015-09-13,1,26.223,CAR,@,JAX,W 20-9,,2,2,1.00,0,2,2,3,1.50,0,100.0%,1.50,0,0,,0,0,0,0.0,0,0
26,2015,2015-09-20,2,26.230,CAR,,HOU,W 24-17,,1,3,3.00,0,0,0,0,,0,0.0%,,1,33,33.00,0,0,0,0.0,0,0
27,2015,2015-09-27,3,26.237,CAR,,NOR,W 27-22,,0,0,,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
28,2015,2015-10-04,4,26.244,CAR,@,TAM,W 37-23,,0,0,,0,2,1,10,10.00,0,50.0%,5.00,1,26,26.00,0,0,0,0.0,0,0
29,2015,2015-10-18,5,26.258,CAR,@,SEA,W 27-23,,1,2,2.00,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,0.0,0,0
30,2015,2015-10-25,6,26.265,CAR,,PHI,W 27-16,,0,0,,0,1,0,0,,0,0.0%,0.00,1,27,27.00,0,0,0,0.0,0,0
31,2015,2015-11-02,7,26.273,CAR,,IND,W 29-26,,1,3,3.00,0,1,0,0,,0,0.0%,0.00,2,37,18.50,0,0,0,0.0,0,0
32,2015,2015-11-08,8,26.279,CAR,,GNB,W 37-29,,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
33,2015,2015-11-15,9,26.286,CAR,@,TEN,W 27-10,,0,0,,0,0,0,0,,0,0.0%,,1,22,22.00,0,0,0,0.0,0,0
34,2015,2015-11-22,10,26.293,CAR,,WAS,W 44-16,,2,6,3.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
35,2015,2015-11-26,11,26.297,CAR,@,DAL,W 33-14,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
36,2015,2015-12-06,12,26.307,CAR,@,NOR,W 41-38,,1,11,11.00,0,0,0,0,,0,0.0%,,2,47,23.50,0,0,0,0.0,0,0
37,2015,2015-12-13,13,26.314,CAR,,ATL,W 38-0,,8,34,4.25,1,1,1,-6,-6.00,0,100.0%,-6.00,0,0,,0,1,6,0.0,0,0
38,2015,2015-12-20,14,26.321,CAR,@,NYG,W 38-35,,2,2,1.00,0,2,2,14,7.00,0,100.0%,7.00,1,17,17.00,0,0,0,0.0,0,0
39,2015,2015-12-27,15,26.328,CAR,@,ATL,L 13-20,*,5,32,6.40,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
40,2016,2016-09-08,1,27.219,CAR,@,DEN,L 20-21,,3,13,4.33,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
41,2016,2016-09-18,2,27.229,CAR,,SFO,W 46-27,,16,100,6.25,0,4,3,31,10.33,0,75.0%,7.75,0,0,,0,0,0,0.0,0,0
42,2016,2016-09-25,3,27.236,CAR,,MIN,L 10-22,,5,22,4.40,0,6,5,34,6.80,0,83.3%,5.67,0,0,,0,0,0,0.0,0,0
43,2016,2016-10-02,4,27.243,CAR,@,ATL,L 33-48,,3,6,2.00,0,9,9,86,9.56,0,100.0%,9.56,0,0,,0,0,0,0.0,0,0
44,2016,2016-10-10,5,27.251,CAR,,TAM,L 14-17,,5,45,9.00,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
45,2016,2016-10-16,6,27.257,CAR,@,NOR,L 38-41,,1,-1,-1.00,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
46,2016,2016-10-30,7,27.271,CAR,,ARI,W 30-20,,2,1,0.50,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
47,2016,2016-11-06,8,27.278,CAR,@,LAR,W 13-10,,1,0,0.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,0.0,0,0
48,2016,2016-11-13,9,27.285,CAR,,KAN,L 17-20,,2,5,2.50,0,2,1,9,9.00,0,50.0%,4.50,2,41,20.50,0,0,0,0.0,0,0
49,2016,2016-11-17,10,27.289,CAR,,NOR,W 23-20,,1,0,0.00,0,0,0,0,,0,0.0%,,1,7,7.00,0,0,0,0.0,0,0
50,2016,2016-11-27,11,27.299,CAR,@,OAK,L 32-35,,4,14,3.50,0,2,0,0,,0,0.0%,0.00,2,29,14.50,0,0,0,0.0,0,0
51,2016,2016-12-04,12,27.306,CAR,@,SEA,L 7-40,,1,3,3.00,0,0,0,0,,0,0.0%,,3,64,21.33,0,0,0,0.0,0,0
52,2016,2016-12-11,13,27.313,CAR,,SDG,W 28-16,,3,15,5.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
53,2016,2016-12-19,14,27.321,CAR,@,WAS,W 26-15,,3,3,1.00,0,1,1,25,25.00,0,100.0%,25.00,1,15,15.00,0,0,0,0.0,0,0
54,2016,2016-12-24,15,27.326,CAR,,ATL,L 16-33,,3,30,10.00,0,1,1,14,14.00,0,100.0%,14.00,2,84,42.00,0,0,0,0.0,0,0
55,2016,2017-01-01,16,27.334,CAR,@,TAM,L 16-17,,4,9,2.25,0,0,0,0,,0,0.0%,,1,35,35.00,0,0,0,0.0,0,0
56,2017,2017-09-10,1,28.220,CAR,@,SFO,W 23-3,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
57,2017,2017-09-17,2,28.227,CAR,,BUF,W 9-3,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
58,2017,2017-09-24,3,28.234,CAR,,NOR,L 13-34,,2,12,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
59,2017,2017-10-01,4,28.241,CAR,@,NWE,W 33-30,,0,0,,0,3,3,34,11.33,1,100.0%,11.33,0,0,,0,1,6,0.0,0,0
60,2017,2017-10-08,5,28.248,CAR,@,DET,W 27-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
61,2017,2017-10-12,6,28.252,CAR,,PHI,L 23-28,,1,-3,-3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
62,2017,2017-11-26,11,28.297,CAR,@,NYJ,W 35-27,,0,0,,0,0,0,0,,0,0.0%,,2,49,24.50,0,0,0,0.0,0,0
63,2017,2017-12-03,12,28.304,CAR,@,NOR,L 21-31,,0,0,,0,0,0,0,,0,0.0%,,2,42,21.00,0,0,0,0.0,0,0
64,2017,2017-12-10,13,28.311,CAR,,MIN,W 31-24,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
65,2017,2017-12-17,14,28.318,CAR,,GNB,W 31-24,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
66,2017,2017-12-24,15,28.325,CAR,,TAM,W 22-19,,1,5,5.00,0,1,1,4,4.00,0,100.0%,4.00,2,19,9.50,0,0,0,0.0,0,0
67,2017,2017-12-31,16,28.332,CAR,@,ATL,L 10-22,,1,0,0.00,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
