ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
19,1994,1994-10-10,5,25.034,NYG,,MIN,L 10-27,,1,0,0,,0,0.0%,0.00,,,,,,,,,,
20,1994,1994-10-16,6,25.040,NYG,@,RAM,L 10-17,,1,0,0,,0,0.0%,0.00,,,,,,,,,,
21,1994,1994-10-23,7,25.047,NYG,,PIT,L 6-10,,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,0
22,1994,1994-10-30,8,25.054,NYG,,DET,L 25-28,,6,5,49,9.80,1,83.3%,8.17,0,0,,0,0,0,,0,1,6
23,1994,1994-11-07,9,25.062,NYG,@,DAL,L 10-38,,1,0,0,,0,0.0%,0.00,,,,,,,,,,
24,1994,1994-11-13,10,25.068,NYG,,ARI,L 9-10,,4,1,4,4.00,1,25.0%,1.00,0,0,,0,0,0,,0,1,6
25,1994,1994-11-21,11,25.076,NYG,@,HOU,W 13-10,,,0,0,,0,0.0%,,,,,,,,,,,
26,1994,1994-11-27,12,25.082,NYG,@,WAS,W 21-19,,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,0,0
27,1994,1994-12-04,13,25.089,NYG,@,CLE,W 16-13,,4,1,10,10.00,1,25.0%,2.50,0,0,,0,0,0,,0,1,6
28,1994,1994-12-11,14,25.096,NYG,,CIN,W 27-20,,6,3,43,14.33,0,50.0%,7.17,0,0,,0,0,0,,0,0,0
29,1994,1994-12-18,15,25.103,NYG,@,PHI,W 16-13,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0
30,1994,1994-12-24,16,25.109,NYG,,DAL,W 15-10,,2,0,0,,0,0.0%,0.00,,,,,,,,,,
31,1995,1995-09-04,1,25.363,NYG,,DAL,L 0-35,,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
32,1995,1995-09-10,2,26.004,NYG,@,KAN,L 17-20,,3,3,34,11.33,0,100.0%,11.33,0,0,,0,0,0,,0,0,0
33,1995,1995-09-17,3,26.011,NYG,@,GNB,L 6-14,,5,2,8,4.00,0,40.0%,1.60,0,0,,0,0,0,,0,0,0
34,1995,1995-09-24,4,26.018,NYG,,NOR,W 45-29,,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,0,0
35,1995,1995-10-01,5,26.025,NYG,@,SFO,L 6-20,,8,4,45,11.25,0,50.0%,5.63,0,0,,0,0,0,,0,0,0
36,1995,1995-10-08,6,26.032,NYG,,ARI,W 27-21,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
37,1995,1995-10-15,7,26.039,NYG,,PHI,L 14-17,,4,1,16,16.00,0,25.0%,4.00,0,0,,0,0,0,,0,0,0
38,1995,1995-10-29,8,26.053,NYG,@,WAS,W 24-15,,5,3,28,9.33,0,60.0%,5.60,0,0,,0,0,0,,0,0,0
39,1995,1995-11-05,9,26.060,NYG,@,SEA,L 28-30,,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,,0,0,0
40,1995,1995-11-12,10,26.067,NYG,,OAK,L 13-17,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0
41,1995,1995-11-19,11,26.074,NYG,@,PHI,L 19-28,,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,
42,1995,1995-11-26,12,26.081,NYG,,CHI,L 24-27,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0
43,1995,1995-11-30,13,26.085,NYG,@,ARI,W 10-6,,2,1,10,10.00,0,50.0%,5.00,1,6,6.00,0,0,0,,0,0,0
44,1995,1995-12-10,14,26.095,NYG,,WAS,W 20-13,,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0,,0,0,0
45,1995,1995-12-17,15,26.102,NYG,@,DAL,L 20-21,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
46,1995,1995-12-23,16,26.108,NYG,,SDG,L 17-27,,7,3,38,12.67,0,42.9%,5.43,0,0,,0,0,0,,0,0,0
47,1996,1996-09-01,1,26.361,NYG,,BUF,L 20-23,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
48,1996,1996-09-08,2,27.002,NYG,@,DAL,L 0-27,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0
49,1996,1996-09-15,3,27.009,NYG,,WAS,L 10-31,,2,2,22,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,1,6
50,1996,1996-09-22,4,27.016,NYG,@,NYJ,W 13-6,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
51,1996,1996-09-29,5,27.023,NYG,,MIN,W 15-10,,5,3,45,15.00,0,60.0%,9.00,1,1,1.00,1,0,0,,0,1,6
52,1996,1996-10-13,6,27.037,NYG,,PHI,L 10-19,,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,
53,1996,1996-10-20,7,27.044,NYG,@,WAS,L 21-31,,,0,0,,0,0.0%,,0,0,,0,,,,,0,
54,1996,1996-10-27,8,27.051,NYG,@,DET,W 35-7,,3,2,31,15.50,0,66.7%,10.33,0,0,,0,0,0,,0,0,0
55,1996,1996-11-03,9,27.058,NYG,,ARI,W 16-8,,2,1,24,24.00,0,50.0%,12.00,0,0,,0,0,0,,0,0,0
56,1996,1996-12-15,15,27.100,NYG,,NOR,L 3-17,,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,
57,1997,1997-08-31,1,27.359,NYG,,PHI,W 31-17,,,0,0,,0,0.0%,,,,,,0,0,,0,,
58,1997,1997-09-07,2,28.001,NYG,@,JAX,L 13-40,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
59,1997,1997-09-14,3,28.008,NYG,,BAL,L 23-24,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
60,1997,1997-09-21,4,28.015,NYG,@,STL,L 3-13,,,0,0,,0,0.0%,,,,,,0,0,,0,,
61,1997,1997-09-28,5,28.022,NYG,,NOR,W 14-9,,2,2,2,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0
62,1997,1997-10-05,6,28.029,NYG,,DAL,W 20-17,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0
63,1997,1997-10-12,7,28.036,NYG,@,ARI,W 27-13,,,0,0,,0,0.0%,,,,,,0,0,,0,,
64,1997,1997-10-19,8,28.043,NYG,@,DET,W 26-20,,2,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
65,1997,1997-10-26,9,28.050,NYG,,CIN,W 29-27,,1,0,0,,0,0.0%,0.00,0,0,,0,1,10,10.00,0,0,0
66,1997,1997-11-09,10,28.064,NYG,@,TEN,L 6-10,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0
67,1997,1997-11-16,11,28.071,NYG,,ARI,W 19-10,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
68,1997,1997-11-23,12,28.078,NYG,@,WAS,T 7-7,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
69,1997,1997-11-30,13,28.085,NYG,,TAM,L 8-20,,,0,0,,0,0.0%,,,,,,0,0,,0,,
70,1997,1997-12-07,14,28.092,NYG,@,PHI,W 31-21,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,
71,1997,1997-12-13,15,28.098,NYG,,WAS,W 30-10,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0
72,1997,1997-12-21,16,28.106,NYG,@,DAL,W 20-7,,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,0,0
73,1999,1999-09-12,1,30.006,BAL,@,STL,L 10-27,*,4,1,3,3.00,0,25.0%,0.75,0,0,,0,0,0,,0,0,0
74,1999,1999-09-19,2,30.013,BAL,,PIT,L 20-23,*,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0
75,1999,1999-09-26,3,30.020,BAL,,CLE,W 17-10,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0
76,1999,1999-10-03,4,30.027,BAL,@,ATL,W 19-13,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0
77,1999,1999-10-21,6,30.045,BAL,,KAN,L 8-35,*,5,2,35,17.50,0,40.0%,7.00,0,0,,0,0,0,,0,0,0
78,1999,1999-10-31,7,30.055,BAL,,BUF,L 10-13,*,1,,,,,0.0%,,,,,,,,,,,
79,1999,1999-11-07,8,30.062,BAL,@,CLE,W 41-9,*,2,2,17,8.50,0,100.0%,8.50,0,0,,0,1,7,7.00,0,0,0
80,1999,1999-11-14,9,30.069,BAL,@,JAX,L 3-6,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
81,1999,1999-11-21,10,30.076,BAL,@,CIN,W 34-31,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
82,1999,1999-11-28,11,30.083,BAL,,JAX,L 23-30,,,,,,,0.0%,,,,,,,,,,,
83,1999,1999-12-05,12,30.090,BAL,,TEN,W 41-14,,,,,,,0.0%,,,,,,,,,,,
