ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
24,2015,2015-12-13,13,23.362,CAR,,ATL,W 38-0,*,6,3,59,19.67,0,50.0%,9.83,1,9,9.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2015,2015-12-20,14,24.004,CAR,@,NYG,W 38-35,,4,3,51,17.00,1,75.0%,12.75,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
26,2015,2015-12-27,15,24.011,CAR,@,ATL,L 13-20,*,6,3,39,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2015,2016-01-03,16,24.018,CAR,,TAM,W 38-10,*,6,3,58,19.33,0,50.0%,9.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2016,2016-09-08,1,24.267,CAR,@,DEN,L 20-21,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2016,2016-09-18,2,24.277,CAR,,SFO,W 46-27,,6,3,15,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2016,2016-09-25,3,24.284,CAR,,MIN,L 10-22,*,5,4,57,14.25,0,80.0%,11.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
31,2016,2016-10-02,4,24.291,CAR,@,ATL,L 33-48,*,7,5,48,9.60,1,71.4%,6.86,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
32,2016,2016-10-10,5,24.299,CAR,,TAM,L 14-17,*,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2016,2016-10-16,6,24.305,CAR,@,NOR,L 38-41,*,4,2,33,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2016,2016-10-30,7,24.319,CAR,,ARI,W 30-20,*,5,1,3,3.00,0,20.0%,0.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2016,2016-11-06,8,24.326,CAR,@,LAR,W 13-10,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
36,2016,2016-11-13,9,24.333,CAR,,KAN,L 17-20,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
37,2016,2016-11-17,10,24.337,CAR,,NOR,W 23-20,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
38,2016,2016-11-27,11,24.347,CAR,@,OAK,L 32-35,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
39,2016,2016-12-04,12,24.354,CAR,@,SEA,L 7-40,,2,0,0,,0,0.0%,0.00,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2016,2016-12-11,13,24.361,CAR,,SDG,W 28-16,*,3,1,8,8.00,0,33.3%,2.67,1,9,9.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
41,2016,2016-12-19,14,25.003,CAR,@,WAS,W 26-15,,4,3,42,14.00,0,75.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2016,2016-12-24,15,25.008,CAR,,ATL,L 16-33,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2016,2017-01-01,16,25.016,CAR,@,TAM,L 16-17,*,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
