ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2017,2017-09-17,1,21.202,TAM,,CHI,W 29-7,,2,0,0,,0,0.0%,0.00,0,0
2,2017,2017-09-24,2,21.209,TAM,@,MIN,L 17-34,,3,3,44,14.67,0,100.0%,14.67,0,0
3,2017,2017-10-01,3,21.216,TAM,,NYG,W 25-23,,0,0,0,,0,0.0%,,0,0
4,2017,2017-10-05,4,21.220,TAM,,NWE,L 14-19,,2,1,8,8.00,0,50.0%,4.00,0,0
5,2017,2017-10-15,5,21.230,TAM,@,ARI,L 33-38,,1,1,9,9.00,0,100.0%,9.00,0,0
6,2017,2017-10-22,6,21.237,TAM,@,BUF,L 27-30,,1,1,5,5.00,0,100.0%,5.00,0,0
7,2017,2017-10-29,7,21.244,TAM,,CAR,L 3-17,,2,1,8,8.00,0,50.0%,4.00,0,0
8,2017,2017-11-05,8,21.251,TAM,@,NOR,L 10-30,,1,1,9,9.00,0,100.0%,9.00,0,0
9,2017,2017-11-12,9,21.258,TAM,,NYJ,W 15-10,*,10,5,68,13.60,0,50.0%,6.80,0,0
10,2017,2017-11-19,10,21.265,TAM,@,MIA,W 30-20,,2,2,38,19.00,0,100.0%,19.00,0,0
11,2017,2017-11-26,11,21.272,TAM,@,ATL,L 20-34,,2,1,17,17.00,0,50.0%,8.50,0,0
12,2017,2017-12-03,12,21.279,TAM,@,GNB,L 20-26,,3,2,24,12.00,0,66.7%,8.00,0,0
13,2017,2017-12-10,13,21.286,TAM,,DET,L 21-24,,6,5,68,13.60,0,83.3%,11.33,0,0
14,2017,2017-12-18,14,21.294,TAM,,ATL,L 21-24,,2,1,18,18.00,0,50.0%,9.00,0,0
15,2017,2017-12-24,15,21.300,TAM,@,CAR,L 19-22,*,6,3,98,32.67,0,50.0%,16.33,0,0
16,2017,2017-12-31,16,21.307,TAM,,NOR,W 31-24,,12,7,111,15.86,1,58.3%,9.25,1,6
17,2018,2018-09-09,1,22.194,TAM,@,NOR,W 48-40,,4,3,41,13.67,1,75.0%,10.25,1,6
18,2018,2018-09-16,2,22.201,TAM,,PHI,W 27-21,,6,5,56,11.20,1,83.3%,9.33,1,6
19,2018,2018-09-24,3,22.209,TAM,,PIT,L 27-30,,10,5,74,14.80,1,50.0%,7.40,1,6
