ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1976,1976-09-12,1,22.159,DAL,,PHI,W 27-7,,,,,,,
2,1976,1976-09-19,2,22.166,DAL,@,NOR,W 24-6,,,,,,,
3,1976,1976-09-26,3,22.173,DAL,,BAL,W 30-27,,,,,,,
4,1976,1976-10-03,4,22.180,DAL,@,SEA,W 28-13,,,,,,,
5,1976,1976-10-10,5,22.187,DAL,@,NYG,W 24-14,,,,,,,
6,1976,1976-10-17,6,22.194,DAL,@,STL,L 17-21,,,,,,,
7,1976,1976-10-24,7,22.201,DAL,,CHI,W 31-21,,,,,,,
8,1976,1976-10-31,8,22.208,DAL,@,WAS,W 20-7,,,,,,,
9,1976,1976-11-07,9,22.215,DAL,,NYG,W 9-3,,,,,,,
10,1976,1976-11-15,10,22.223,DAL,,BUF,W 17-10,,,,,,,
11,1976,1976-11-21,11,22.229,DAL,@,ATL,L 10-17,,,,,,,
12,1976,1976-11-25,12,22.233,DAL,,STL,W 19-14,,,,,,,
13,1976,1976-12-05,13,22.243,DAL,@,PHI,W 26-7,,,,,,,
14,1976,1976-12-12,14,22.250,DAL,,WAS,L 14-27,,,,,,,
15,1977,1977-09-18,1,23.165,DAL,@,MIN,W 16-10,,,,,,,
16,1977,1977-09-25,2,23.172,DAL,,NYG,W 41-21,0,0,,0,1,9,0
17,1977,1977-10-02,3,23.179,DAL,,TAM,W 23-7,,,,,,,
18,1977,1977-10-09,4,23.186,DAL,@,STL,W 30-24,,,,,,,
19,1977,1977-10-16,5,23.193,DAL,,WAS,W 34-16,,,,,,,
20,1977,1977-10-23,6,23.200,DAL,@,PHI,W 16-10,,,,,,,
21,1977,1977-10-30,7,23.207,DAL,,DET,W 37-0,,,,,,,
22,1977,1977-11-06,8,23.214,DAL,@,NYG,W 24-10,,,,,,,
23,1977,1977-11-14,9,23.222,DAL,,STL,L 17-24,,,,,,,
24,1977,1977-11-20,10,23.228,DAL,@,PIT,L 13-28,,,,,,,
25,1977,1977-11-27,11,23.235,DAL,@,WAS,W 14-7,,,,,,,
26,1977,1977-12-04,12,23.242,DAL,,PHI,W 24-14,,,,,,,
27,1977,1977-12-12,13,23.250,DAL,@,SFO,W 42-35,,,,,,,
28,1977,1977-12-18,14,23.256,DAL,,DEN,W 14-6,,,,,,,
