ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1973,1973-09-16,1,21.313,BUF,@,NWE,W 31-13,0,0,,0,0,0,,0,2,47,23.50,0,0,0
2,1973,1973-09-23,2,21.320,BUF,@,SDG,L 7-34,0,0,,0,0,0,,0,4,114,28.50,0,0,0
3,1973,1973-09-30,3,21.327,BUF,,NYJ,W 9-7,0,0,,0,0,0,,0,1,19,19.00,0,0,0
4,1973,1973-10-07,4,21.334,BUF,,PHI,W 27-26,0,0,,0,0,0,,0,3,149,49.67,1,1,6
5,1973,1973-10-14,5,21.341,BUF,,BAL,W 31-13,0,0,,0,0,0,,0,3,53,17.67,0,0,0
6,1973,1973-10-21,6,21.348,BUF,@,MIA,L 6-27,0,0,,0,0,0,,0,3,66,22.00,0,0,0
7,1973,1973-11-11,9,22.004,BUF,,CIN,L 13-16,0,0,,0,0,0,,0,2,63,31.50,0,0,0
8,1973,1973-12-02,12,22.025,BUF,@,ATL,W 17-6,0,0,,0,0,0,,0,2,35,17.50,0,0,0
9,1973,1973-12-09,13,22.032,BUF,,NWE,W 37-13,0,0,,0,0,0,,0,1,90,90.00,1,1,6
10,1973,1973-12-16,14,22.039,BUF,@,NYJ,W 34-14,0,0,,0,0,0,,0,2,51,25.50,0,0,0
11,1974,1974-09-16,1,22.313,BUF,,OAK,W 21-20,0,0,,0,0,0,,0,4,79,19.75,0,0,0
12,1974,1974-09-22,2,22.319,BUF,,MIA,L 16-24,0,0,,0,0,0,,0,2,45,22.50,0,0,0
13,1974,1974-09-29,3,22.326,BUF,,NYJ,W 16-12,0,0,,0,0,0,,0,2,44,22.00,0,0,0
14,1974,1974-10-06,4,22.333,BUF,@,GNB,W 27-7,0,0,,0,0,0,,0,1,18,18.00,0,0,0
15,1974,1974-10-13,5,22.340,BUF,@,BAL,W 27-14,0,0,,0,0,0,,0,1,20,20.00,0,0,0
16,1974,1974-10-20,6,22.347,BUF,,NWE,W 30-28,0,0,,0,0,0,,0,2,61,30.50,0,0,0
17,1974,1974-10-27,7,22.354,BUF,,CHI,W 16-6,0,0,,0,0,0,,0,2,55,27.50,0,0,0
18,1974,1974-11-03,8,22.361,BUF,@,NWE,W 29-28,0,0,,0,0,0,,0,4,152,38.00,0,0,0
19,1974,1974-11-10,9,23.003,BUF,,HOU,L 9-21,0,0,,0,0,0,,0,4,98,24.50,0,0,0
20,1974,1974-11-17,10,23.010,BUF,@,MIA,L 28-35,0,0,,0,0,0,,0,6,119,19.83,0,0,0
21,1974,1974-11-24,11,23.017,BUF,@,CLE,W 15-10,0,0,,0,0,0,,0,2,75,37.50,0,0,0
22,1974,1974-12-01,12,23.024,BUF,,BAL,W 6-0,0,0,,0,0,0,,0,1,24,24.00,0,0,0
23,1974,1974-12-08,13,23.031,BUF,@,NYJ,L 10-20,0,0,,0,0,0,,0,3,89,29.67,0,0,0
24,1974,1974-12-15,14,23.038,BUF,@,RAM,L 14-19,0,0,,0,0,0,,0,3,68,22.67,0,0,0
25,1975,1975-09-21,1,23.318,ATL,@,STL,L 20-23,0,0,,0,0,0,,0,5,76,15.20,0,0,0
26,1975,1975-09-28,2,23.325,ATL,,DET,L 14-17,0,0,,0,0,0,,0,2,37,18.50,0,0,0
27,1975,1975-10-05,3,23.332,ATL,,NOR,W 14-7,0,0,,0,2,12,6.00,0,0,0,,0,0,0
28,1975,1975-10-19,5,23.346,ATL,@,RAM,L 7-22,2,34,17.00,0,0,0,,0,0,0,,0,0,0
29,1975,1975-10-26,6,23.353,ATL,,CIN,L 14-21,0,0,,0,0,0,,0,2,51,25.50,0,0,0
30,1975,1975-11-02,7,23.360,ATL,@,NOR,L 7-23,1,24,24.00,1,0,0,,0,1,20,20.00,0,1,6
31,1975,1975-11-16,9,24.009,ATL,,RAM,L 7-16,1,12,12.00,0,0,0,,0,0,0,,0,0,0
