ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
53,2011,2011-09-25,3,26.106,TAM,,ATL,W 16-13,,,,,,,,,,
54,2011,2011-10-03,4,26.114,TAM,,IND,W 24-17,,,0,0,0.0,0,0,0,0,0
55,2011,2011-10-23,7,26.134,TAM,,CHI,L 18-24,,,,,,,,,,
56,2011,2011-11-13,9,26.155,TAM,,HOU,L 9-37,,,,,,,,,,
57,2011,2011-11-20,10,26.162,TAM,@,GNB,L 26-35,,,,,,,,,,
58,2011,2011-12-11,13,26.183,IND,@,BAL,L 10-24,,,,,,,,,,
59,2011,2011-12-18,14,26.190,IND,,TEN,W 27-13,,,0,0,0.0,0,0,0,0,0
60,2011,2011-12-22,15,26.194,IND,,HOU,W 19-16,,,,,,,,,,
61,2011,2012-01-01,16,26.204,IND,@,JAX,L 13-19,,,,,,,,,,
62,2012,2012-09-16,2,27.097,TEN,@,SDG,L 10-38,,,0,0,0.0,0,1,0,0,0
63,2012,2012-09-23,3,27.104,TEN,,DET,W 44-41,,,0,0,0.0,0,1,0,0,0
64,2012,2012-09-30,4,27.111,TEN,@,HOU,L 14-38,,,0,0,0.0,3,1,0,0,0
65,2012,2012-10-07,5,27.118,TEN,@,MIN,L 7-30,,,0,0,0.0,3,0,0,0,0
66,2012,2012-10-11,6,27.122,TEN,,PIT,W 26-23,,,,,,,,,,
67,2012,2012-10-21,7,27.132,TEN,@,BUF,W 35-34,*,,0,0,0.0,1,1,0,0,0
68,2013,2013-10-20,7,28.131,TEN,,SFO,L 17-31,,,,,,,,,,
69,2013,2013-11-14,10,28.156,TEN,,IND,L 27-30,,,0,0,0.0,2,0,0,0,0
70,2014,2014-11-02,9,29.144,HOU,,PHI,L 21-31,,,0,0,0.0,1,0,0,0,0
71,2014,2014-11-23,11,29.165,CLE,@,ATL,W 26-24,,,,,,,,,,
72,2014,2014-11-30,12,29.172,CLE,@,BUF,L 10-26,,,0,0,0.0,1,0,0,0,0
73,2014,2014-12-07,13,29.179,CLE,,IND,L 24-25,,,0,0,0.0,1,0,0,0,0
74,2014,2014-12-14,14,29.186,CLE,,CIN,L 0-30,,,,,,,,,,
