ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
14,2001,2001-10-14,5,25.113,BAL,@,GNB,L 23-31,,6,3,38,12.67,0,50.0%,6.33,0,0,,0,0,0,0.0,,
15,2001,2001-10-21,6,25.120,BAL,@,CLE,L 14-24,*,7,5,68,13.60,0,71.4%,9.71,0,0,,0,0,0,0.0,,
16,2001,2001-10-28,7,25.127,BAL,,JAX,W 18-17,,,,,,,0.0%,,,,,,,,,,
17,2001,2001-11-04,8,25.134,BAL,@,PIT,W 13-10,,1,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,0.0,,
18,2001,2001-11-12,9,25.142,BAL,@,TEN,W 16-10,*,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,,
19,2001,2001-11-18,10,25.148,BAL,,CLE,L 17-27,,3,1,21,21.00,1,33.3%,7.00,0,0,,0,1,6,0.0,,
20,2001,2001-11-25,11,25.155,BAL,@,JAX,W 24-21,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,,
21,2001,2001-12-02,12,25.162,BAL,,IND,W 39-27,,3,2,42,21.00,0,66.7%,14.00,0,0,,0,0,0,0.0,,
22,2001,2001-12-16,13,25.176,BAL,,PIT,L 21-26,,5,3,23,7.67,1,60.0%,4.60,0,0,,0,1,6,0.0,,
23,2001,2001-12-23,14,25.183,BAL,,CIN,W 16-0,,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,0.0,,
24,2001,2001-12-29,15,25.189,BAL,@,TAM,L 10-22,,2,,,,,0.0%,,,,,,,,,,
25,2001,2002-01-07,16,25.198,BAL,,MIN,W 19-3,,2,2,50,25.00,0,100.0%,25.00,0,0,,0,0,0,0.0,,
26,2002,2002-09-08,1,26.077,BAL,@,CAR,L 7-10,*,9,6,83,13.83,0,66.7%,9.22,1,14,14.00,0,0,0,0.0,,
27,2002,2002-09-15,2,26.084,BAL,,TAM,L 0-25,,9,4,57,14.25,0,44.4%,6.33,0,0,,0,0,0,0.0,,
28,2002,2002-09-30,3,26.099,BAL,,DEN,W 34-23,*,4,2,35,17.50,0,50.0%,8.75,1,6,6.00,0,0,0,0.0,,
29,2002,2002-10-06,4,26.105,BAL,@,CLE,W 26-21,*,5,4,78,19.50,2,80.0%,15.60,1,9,9.00,0,2,12,0.0,,
30,2002,2002-10-20,6,26.119,BAL,,JAX,W 17-10,,4,1,10,10.00,0,25.0%,2.50,1,-10,-10.00,0,0,0,0.0,,
31,2002,2002-10-27,7,26.126,BAL,,PIT,L 18-31,,12,4,50,12.50,0,33.3%,4.17,0,0,,0,0,0,0.0,,
32,2002,2002-11-03,8,26.133,BAL,@,ATL,L 17-20,*,5,2,11,5.50,0,40.0%,2.20,2,12,6.00,0,0,0,0.0,,
33,2002,2002-11-10,9,26.140,BAL,,CIN,W 38-27,*,4,1,33,33.00,0,25.0%,8.25,0,0,,0,0,0,0.0,,
34,2003,2003-10-26,7,27.125,IND,,HOU,W 30-21,,1,,,,,0.0%,,,,,,,,,,
35,2003,2003-11-02,8,27.132,IND,@,MIA,W 23-17,,3,3,34,11.33,0,100.0%,11.33,0,0,,0,0,0,0.0,,
36,2003,2003-12-07,13,27.167,IND,@,TEN,W 29-27,,6,2,10,5.00,0,33.3%,1.67,0,0,,0,0,0,0.0,,
37,2003,2003-12-14,14,27.174,IND,,ATL,W 38-7,*,8,7,95,13.57,2,87.5%,11.88,0,0,,0,2,12,0.0,,
38,2003,2003-12-21,15,27.181,IND,,DEN,L 17-31,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,,
39,2003,2003-12-28,16,27.188,IND,@,HOU,W 20-17,*,12,9,67,7.44,1,75.0%,5.58,0,0,,0,1,6,0.0,,
40,2004,2004-09-09,1,28.078,IND,@,NWE,L 24-27,,5,4,77,19.25,1,80.0%,15.40,0,0,,0,1,6,0.0,,
41,2004,2004-09-19,2,28.088,IND,@,TEN,W 31-17,*,5,2,27,13.50,0,40.0%,5.40,0,0,,0,0,0,0.0,,
42,2004,2004-09-26,3,28.095,IND,,GNB,W 45-31,,10,8,110,13.75,2,80.0%,11.00,0,0,,0,2,12,0.0,,
43,2004,2004-10-03,4,28.102,IND,@,JAX,W 24-17,,9,8,97,12.13,0,88.9%,10.78,0,0,,0,0,0,0.0,,
44,2004,2004-10-10,5,28.109,IND,,OAK,W 35-14,,7,3,41,13.67,0,42.9%,5.86,0,0,,0,0,0,0.0,,
45,2004,2004-10-24,6,28.123,IND,,JAX,L 24-27,,11,7,112,16.00,0,63.6%,10.18,0,0,,0,0,0,0.0,,
46,2004,2004-10-31,7,28.130,IND,@,KAN,L 35-45,,6,2,35,17.50,0,33.3%,5.83,0,0,,0,0,0,0.0,,
47,2004,2004-11-08,8,28.138,IND,,MIN,W 31-28,,3,2,34,17.00,0,66.7%,11.33,0,0,,0,0,0,0.0,,
48,2004,2004-11-14,9,28.144,IND,,HOU,W 49-14,,7,5,132,26.40,2,71.4%,18.86,0,0,,0,2,12,0.0,,
49,2004,2004-11-21,10,28.151,IND,@,CHI,W 41-10,,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,0.0,,
50,2004,2004-11-25,11,28.155,IND,@,DET,W 41-9,,5,5,57,11.40,3,100.0%,11.40,0,0,,0,3,18,0.0,,
51,2004,2004-12-05,12,28.165,IND,,TEN,W 51-24,*,10,8,153,19.13,1,80.0%,15.30,0,0,,0,1,6,0.0,,
52,2004,2004-12-12,13,28.172,IND,@,HOU,W 23-14,*,4,3,54,18.00,0,75.0%,13.50,0,0,,0,0,0,0.0,,
53,2004,2004-12-19,14,28.179,IND,,BAL,W 20-10,,5,3,18,6.00,0,60.0%,3.60,0,0,,0,0,0,0.0,,
54,2004,2004-12-26,15,28.186,IND,,SDG,W 34-31,,10,7,123,17.57,1,70.0%,12.30,0,0,,0,1,6,0.0,,
55,2004,2005-01-02,16,28.193,IND,@,DEN,L 14-33,,1,,,,,0.0%,,,,,,,,,,
56,2005,2005-09-11,1,29.080,IND,@,BAL,W 24-7,,10,7,83,11.86,0,70.0%,8.30,0,0,,0,0,0,0.0,,
57,2005,2005-09-18,2,29.087,IND,,JAX,W 10-3,*,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,0.0,,
58,2005,2005-09-25,3,29.094,IND,,CLE,W 13-6,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
59,2005,2005-10-02,4,29.101,IND,@,TEN,W 31-10,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
60,2005,2005-10-09,5,29.108,IND,@,SFO,W 28-3,,8,6,59,9.83,0,75.0%,7.38,0,0,,0,0,0,0.0,,
61,2005,2005-10-17,6,29.116,IND,,STL,W 45-28,*,5,4,38,9.50,0,80.0%,7.60,0,0,,0,0,0,0.0,,
62,2005,2005-10-23,7,29.122,IND,@,HOU,W 38-20,*,5,1,24,24.00,0,20.0%,4.80,0,0,,0,0,0,0.0,,
63,2005,2005-11-07,8,29.137,IND,@,NWE,W 40-21,,6,4,34,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,,
64,2005,2005-11-13,9,29.143,IND,,HOU,W 31-17,*,9,6,73,12.17,1,66.7%,8.11,0,0,,0,1,6,0.0,,
65,2005,2005-11-20,10,29.150,IND,@,CIN,W 45-37,,3,2,40,20.00,0,66.7%,13.33,0,0,,0,0,0,0.0,,
66,2005,2005-11-28,11,29.158,IND,,PIT,W 26-7,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,,
67,2005,2005-12-04,12,29.164,IND,,TEN,W 35-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
68,2005,2005-12-11,13,29.171,IND,@,JAX,W 26-18,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
69,2005,2005-12-18,14,29.178,IND,,SDG,L 17-26,,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,0.0,,
70,2005,2005-12-24,15,29.184,IND,@,SEA,L 13-28,,6,5,122,24.40,0,83.3%,20.33,0,0,,0,0,0,0.0,,
71,2006,2006-09-17,2,30.086,IND,,HOU,W 43-24,,1,1,10,10.00,1,100.0%,10.00,0,0,,0,1,6,0.0,,
72,2006,2006-10-08,5,30.107,IND,,TEN,W 14-13,,5,5,57,11.40,0,100.0%,11.40,0,0,,0,0,0,0.0,,
73,2006,2006-12-03,12,30.163,IND,@,TEN,L 17-20,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,,
74,2006,2006-12-10,13,30.170,IND,@,JAX,L 17-44,*,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,0.0,,
75,2007,2007-09-09,1,31.078,DEN,@,BUF,W 15-14,,5,3,65,21.67,0,60.0%,13.00,0,0,,0,0,0,0.0,,
76,2007,2007-09-16,2,31.085,DEN,,OAK,W 23-20,,3,3,43,14.33,1,100.0%,14.33,0,0,,0,1,6,0.0,,
77,2007,2007-09-23,3,31.092,DEN,,JAX,L 14-23,,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,0.0,,
78,2007,2007-09-30,4,31.099,DEN,@,IND,L 20-38,*,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,0.0,,
79,2007,2007-10-07,5,31.106,DEN,,SDG,L 3-41,*,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,0.0,,
80,2007,2007-10-21,6,31.120,DEN,,PIT,W 31-28,*,6,5,70,14.00,1,83.3%,11.67,1,-6,-6.00,0,1,6,0.0,,
81,2007,2007-10-29,7,31.128,DEN,,GNB,L 13-19,,9,5,71,14.20,0,55.6%,7.89,0,0,,0,0,0,0.0,,
82,2007,2007-11-04,8,31.134,DEN,@,DET,L 7-44,*,6,4,32,8.00,1,66.7%,5.33,0,0,,0,1,6,0.0,,
83,2007,2007-11-11,9,31.141,DEN,@,KAN,W 27-11,*,7,2,36,18.00,0,28.6%,5.14,0,0,,0,0,0,0.0,,
84,2007,2007-11-19,10,31.149,DEN,,TEN,W 34-20,*,4,3,75,25.00,1,75.0%,18.75,0,0,,0,1,6,0.0,,
85,2007,2007-11-25,11,31.155,DEN,@,CHI,L 34-37,*,10,5,50,10.00,0,50.0%,5.00,0,0,,0,0,0,0.0,,
86,2007,2007-12-02,12,31.162,DEN,@,OAK,L 20-34,*,8,3,102,34.00,0,37.5%,12.75,0,0,,0,0,0,0.0,,
87,2007,2007-12-09,13,31.169,DEN,,KAN,W 41-7,*,2,1,21,21.00,1,50.0%,10.50,0,0,,0,1,6,0.0,,
88,2008,2008-09-08,1,32.077,DEN,@,OAK,W 41-14,,5,2,25,12.50,0,40.0%,5.00,0,0,,0,0,0,0.0,0,0
89,2008,2008-09-14,2,32.083,DEN,,SDG,W 39-38,,7,3,47,15.67,0,42.9%,6.71,0,0,,0,0,0,0.0,2,0
90,2008,2008-09-21,3,32.090,DEN,,NOR,W 34-32,,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,0.0,0,0
91,2008,2008-09-28,4,32.097,DEN,@,KAN,L 19-33,,10,7,80,11.43,0,70.0%,8.00,0,0,,0,0,0,0.0,0,0
92,2008,2008-10-05,5,32.104,DEN,,TAM,W 16-13,,7,6,52,8.67,1,85.7%,7.43,0,0,,0,1,6,0.0,0,0
93,2008,2008-10-12,6,32.111,DEN,,JAX,L 17-24,,4,3,29,9.67,1,75.0%,7.25,0,0,,0,1,6,0.0,0,0
94,2008,2008-11-02,8,32.132,DEN,,MIA,L 17-26,,7,2,18,9.00,0,28.6%,2.57,0,0,,0,0,0,0.0,1,0
95,2008,2008-11-06,9,32.136,DEN,@,CLE,W 34-30,,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0
96,2008,2008-11-16,10,32.146,DEN,@,ATL,W 24-20,,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,0.0,0,0
97,2008,2008-11-23,11,32.153,DEN,,OAK,L 10-31,,8,5,44,8.80,0,62.5%,5.50,0,0,,0,0,0,0.0,0,0
98,2008,2008-11-30,12,32.160,DEN,@,NYJ,W 34-17,*,5,2,44,22.00,1,40.0%,8.80,0,0,,0,1,6,0.0,0,0
99,2008,2008-12-07,13,32.167,DEN,,KAN,W 24-17,*,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,0.0,0,0
100,2008,2008-12-14,14,32.174,DEN,@,CAR,L 10-30,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,0.0,0,0
101,2008,2008-12-21,15,32.181,DEN,,BUF,L 23-30,,9,3,32,10.67,0,33.3%,3.56,0,0,,0,0,0,0.0,0,0
102,2008,2008-12-28,16,32.188,DEN,@,SDG,L 21-52,,6,4,47,11.75,0,66.7%,7.83,0,0,,0,0,0,0.0,0,0
103,2009,2009-09-13,1,33.082,DEN,@,CIN,W 12-7,,4,1,87,87.00,1,25.0%,21.75,0,0,,0,1,6,0.0,0,0
104,2009,2009-09-20,2,33.089,DEN,,CLE,W 27-6,,7,5,70,14.00,0,71.4%,10.00,0,0,,0,0,0,0.0,0,0
105,2009,2009-09-27,3,33.096,DEN,@,OAK,W 23-3,,,,,,,0.0%,,,,,,,,,,
106,2009,2009-10-04,4,33.103,DEN,,DAL,W 17-10,,,,,,,0.0%,,,,,,,,,,
107,2009,2009-10-11,5,33.110,DEN,,NWE,W 20-17,,1,,,,,0.0%,,,,,,,,,,
108,2009,2009-10-19,6,33.118,DEN,@,SDG,W 34-23,,3,3,24,8.00,1,100.0%,8.00,0,0,,0,1,6,0.0,0,0
109,2009,2009-11-01,7,33.131,DEN,@,BAL,L 7-30,*,,,,,,0.0%,,,,,,,,,,
110,2009,2009-11-09,8,33.139,DEN,,PIT,L 10-28,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
111,2009,2009-11-15,9,33.145,DEN,@,WAS,L 17-27,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,0.0,0,0
112,2009,2009-11-22,10,33.152,DEN,,SDG,L 3-32,,,,,,,0.0%,,,,,,,,,,
113,2009,2009-11-26,11,33.156,DEN,,NYG,W 26-6,,3,1,17,17.00,1,33.3%,5.67,0,0,,0,1,6,0.0,1,0
114,2009,2009-12-06,12,33.166,DEN,@,KAN,W 44-13,,,,,,,0.0%,,,,,,,,,,
115,2009,2009-12-13,13,33.173,DEN,@,IND,L 16-28,,1,,,,,0.0%,,,,,,,,,,
116,2009,2009-12-20,14,33.180,DEN,,OAK,L 19-20,,2,2,67,33.50,0,100.0%,33.50,0,0,,0,0,0,0.0,0,0
117,2009,2009-12-27,15,33.187,DEN,@,PHI,L 27-30,,1,,,,,0.0%,,,,,,,,,,
118,2009,2010-01-03,16,33.194,DEN,,KAN,L 24-44,*,8,5,43,8.60,1,62.5%,5.38,0,0,,0,1,6,0.0,0,0
119,2010,2010-10-03,4,34.102,SEA,@,STL,L 3-20,,8,4,62,15.50,0,50.0%,7.75,0,0,,0,0,0,0.0,0,0
120,2010,2010-10-17,5,34.116,SEA,@,CHI,W 23-20,,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,0.0,0,0
121,2010,2010-10-24,6,34.123,SEA,,ARI,W 22-10,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,0.0,0,0
122,2010,2010-10-31,7,34.130,SEA,@,OAK,L 3-33,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
123,2010,2010-11-07,8,34.137,SEA,,NYG,L 7-41,,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,0.0,0,0
124,2010,2010-11-21,10,34.151,SEA,@,NOR,L 19-34,,6,6,76,12.67,0,100.0%,12.67,0,0,,0,0,0,0.0,0,0
125,2010,2010-11-28,11,34.158,SEA,,KAN,L 24-42,,8,5,51,10.20,0,62.5%,6.38,0,0,,0,0,0,0.0,1,0
126,2010,2010-12-05,12,34.165,SEA,,CAR,W 31-14,,5,4,47,11.75,0,80.0%,9.40,0,0,,0,0,0,0.0,0,0
127,2010,2010-12-12,13,34.172,SEA,@,SFO,L 21-40,,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,0.0,0,0
128,2010,2010-12-19,14,34.179,SEA,,ATL,L 18-34,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,1,0
129,2010,2010-12-26,15,34.186,SEA,@,TAM,L 15-38,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
130,2011,2011-09-19,2,35.088,NYG,,STL,W 28-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
131,2011,2011-09-25,3,35.094,NYG,@,PHI,W 29-16,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
132,2012,2012-09-09,1,36.078,DEN,,PIT,W 31-19,,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,0.0,0,0
133,2012,2012-09-17,2,36.086,DEN,@,ATL,L 21-27,,6,3,27,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
134,2012,2012-09-23,3,36.092,DEN,,HOU,L 25-31,,6,6,73,12.17,1,100.0%,12.17,0,0,,0,1,6,0.0,0,0
135,2012,2012-09-30,4,36.099,DEN,,OAK,W 37-6,*,2,2,32,16.00,0,100.0%,16.00,0,0,,0,0,0,0.0,0,0
136,2012,2012-10-07,5,36.106,DEN,@,NWE,L 21-31,*,3,2,10,5.00,1,66.7%,3.33,0,0,,0,1,6,0.0,0,0
137,2012,2012-10-15,6,36.114,DEN,@,SDG,W 35-24,,4,4,48,12.00,1,100.0%,12.00,0,0,,0,1,6,0.0,0,0
138,2012,2012-10-28,7,36.127,DEN,,NOR,W 34-14,*,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,0.0,0,0
139,2012,2012-11-04,8,36.134,DEN,@,CIN,W 31-23,*,4,3,43,14.33,0,75.0%,10.75,0,0,,0,0,0,0.0,0,0
140,2012,2012-11-11,9,36.141,DEN,@,CAR,W 36-14,,5,4,54,13.50,1,80.0%,10.80,0,0,,0,1,6,0.0,0,0
141,2012,2012-11-18,10,36.148,DEN,,SDG,W 30-23,*,5,4,55,13.75,1,80.0%,11.00,0,0,,0,1,6,0.0,0,0
142,2012,2012-11-25,11,36.155,DEN,@,KAN,W 17-9,*,7,4,62,15.50,0,57.1%,8.86,0,0,,0,0,0,0.0,0,0
143,2012,2012-12-06,13,36.166,DEN,@,OAK,W 26-13,,,,,,,0.0%,,,,,,,,,,
144,2012,2012-12-16,14,36.176,DEN,@,BAL,W 34-17,*,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,0.0,0,0
145,2012,2012-12-23,15,36.183,DEN,,CLE,W 34-12,*,6,5,32,6.40,0,83.3%,5.33,0,0,,0,0,0,0.0,0,0
146,2012,2012-12-30,16,36.190,DEN,,KAN,W 38-3,*,3,3,49,16.33,0,100.0%,16.33,0,0,,0,0,0,0.0,0,0
147,2013,2013-09-05,1,37.074,BAL,@,DEN,L 27-49,,10,4,34,8.50,0,40.0%,3.40,0,0,,0,0,0,0.0,1,0
148,2013,2013-09-15,2,37.084,BAL,,CLE,W 14-6,,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,0.0,0,0
149,2013,2013-09-22,3,37.091,BAL,,HOU,W 30-9,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
150,2013,2013-11-24,11,37.154,BAL,,NYJ,W 19-3,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
151,2013,2013-11-28,12,37.158,BAL,,PIT,W 22-20,,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0,0.0,0,0
152,2013,2013-12-08,13,37.168,BAL,,MIN,W 29-26,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
