ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1987,1987-09-13,1,23.183,ATL,@,TAM,L 10-48,2,3,1.50,0,1,4,4.00,0,0,0,,0,0,0
2,1987,1987-09-20,2,23.190,ATL,,WAS,W 21-20,0,0,,0,0,0,,0,0,0,,0,0,
3,1987,1987-10-25,6,23.225,ATL,@,HOU,L 33-37,1,1,1.00,0,0,0,,0,0,0,,0,0,0
4,1987,1987-11-01,7,23.232,ATL,,NOR,L 0-38,1,2,2.00,0,0,0,,0,3,52,17.33,0,0,0
5,1987,1987-11-08,8,23.239,ATL,@,CLE,L 3-38,1,1,1.00,0,0,0,,0,1,20,20.00,0,0,0
6,1987,1987-12-13,13,23.274,ATL,@,RAM,L 0-33,3,15,5.00,0,3,29,9.67,0,0,0,,0,0,0
7,1987,1987-12-20,14,23.281,ATL,@,SFO,L 7-35,1,4,4.00,0,0,0,,0,0,0,,0,0,0
8,1987,1987-12-27,15,23.288,ATL,,DET,L 13-30,5,35,7.00,0,3,17,5.67,0,0,0,,0,0,0
9,1989,1989-09-10,1,25.180,ATL,,RAM,L 21-31,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
10,1989,1989-09-17,2,25.187,ATL,,DAL,W 27-21,1,1,1.00,1,0,0,,0,0,0,,0,1,6
11,1989,1989-09-24,3,25.194,ATL,@,IND,L 9-13,1,3,3.00,0,0,0,,0,0,0,,0,0,0
12,1989,1989-10-01,4,25.201,ATL,@,GNB,L 21-23,2,4,2.00,0,0,0,,0,0,0,,0,0,0
13,1989,1989-10-15,6,25.215,ATL,,NWE,W 16-15,8,18,2.25,0,0,0,,0,0,0,,0,0,0
14,1989,1989-10-22,7,25.222,ATL,@,PHO,L 20-34,0,0,,0,,,,,,,,,,
15,1989,1989-10-29,8,25.229,ATL,@,NOR,L 13-20,0,0,,0,,,,,,,,,,
16,1989,1989-11-05,9,25.236,ATL,,BUF,W 30-28,0,0,,0,,,,,,,,,,
