ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2003,2003-09-15,2,24.220,DAL,@,NYG,W 35-32,*,
2,2003,2003-09-28,3,24.233,DAL,@,NYJ,W 17-6,*,
3,2003,2003-10-05,4,24.240,DAL,,ARI,W 24-7,*,
4,2003,2003-10-12,5,24.247,DAL,,PHI,W 23-21,*,
5,2003,2003-10-19,6,24.254,DAL,@,DET,W 38-7,*,
6,2003,2003-10-26,7,24.261,DAL,@,TAM,L 0-16,*,
7,2003,2003-11-02,8,24.268,DAL,,WAS,W 21-14,*,
8,2003,2003-11-09,9,24.275,DAL,,BUF,W 10-6,*,
9,2003,2003-11-16,10,24.282,DAL,@,NWE,L 0-12,*,
10,2003,2003-11-23,11,24.289,DAL,,CAR,W 24-20,*,
11,2003,2003-11-27,12,24.293,DAL,,MIA,L 21-40,*,
12,2003,2003-12-07,13,24.303,DAL,@,PHI,L 10-36,*,
13,2003,2003-12-14,14,24.310,DAL,@,WAS,W 27-0,*,
14,2003,2003-12-21,15,24.317,DAL,,NYG,W 19-3,*,1.0
15,2003,2003-12-28,16,24.324,DAL,@,NOR,L 7-13,,
16,2004,2004-09-12,1,25.218,JAX,@,BUF,W 13-10,,
17,2004,2004-09-19,2,25.225,JAX,,DEN,W 7-6,,
18,2004,2004-09-26,3,25.232,JAX,@,TEN,W 15-12,,
19,2004,2004-10-03,4,25.239,JAX,,IND,L 17-24,,
20,2004,2004-10-10,5,25.246,JAX,@,SDG,L 21-34,*,
